Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)   
S66by10_50_1.05_dimer   |   -309.054838   |   -308.638875   |   -309.05484   
S66by10_50_1.0_dimer   |   -309.055179   |   -308.639561   |   -309.055347   
S66by10_51_0.7_dimer   |   -154.389337   |   -154.175669   |   -154.388731   
S66by10_51_0.8_dimer   |   -154.398117   |   -154.184837   |   -154.397391   
S66by10_51_0.95_dimer   |   -154.40103   |   -154.187951   |   -154.400143   
S66by10_51_0.9_dimer   |   -154.400719   |   -154.187637   |   -154.399901   
S66by10_51_1.1_dimer   |   -154.400674   |   -154.187343   |   -154.399524   
S66by10_52_0.7_dimer   |   -460.663157   |   -460.051218   |   -460.662916   
S66by10_52_0.8_dimer   |   -460.680227   |   -460.068177   |   -460.679876   
S66by10_52_0.95_dimer   |   -460.686334   |   -460.073673   |   -460.685909   
S66by10_52_0.9_dimer   |   -460.685675   |   -460.073232   |   -460.685256   
S66by10_52_1.05_dimer   |   -460.685864   |   -460.072729   |   -460.685425   
S66by10_52_1.0_dimer   |   -460.686292   |   -460.073402   |   -460.685862   
S66by10_52_2.0_dimer   |   -460.678885   |   -460.063259   |   -460.678154   
S66by10_53_0.7_dimer   |   -440.790894   |   -440.199292   |   -440.791684   
S66by10_53_0.8_dimer   |   -440.804194   |   -440.212774   |   -440.804534   
S66by10_53_0.95_dimer   |   -440.809028   |   -440.217344   |   -440.808535   
S66by10_53_0.9_dimer   |   -440.808485   |   -440.216936   |   -440.808238   
S66by10_53_1.05_dimer   |   -440.808704   |   -440.21665   |   -440.807918   
S66by10_53_1.0_dimer   |   -440.809023   |   -440.217167   |   -440.808365   
S66by10_54_0.7_dimer   |   -308.203924   |   -307.788978   |   -308.203683   
S66by10_54_0.8_dimer   |   -308.217351   |   -307.802463   |   -308.217267   
S66by10_54_0.95_dimer   |   -308.221966   |   -307.80684   |   -308.22191   
S66by10_54_0.9_dimer   |   -308.221492   |   -307.806473   |   -308.221442   
S66by10_54_1.05_dimer   |   -308.221598   |   -307.806178   |   -308.221439   
S66by10_54_1.0_dimer   |   -308.221919   |   -307.806658   |   -308.221823   
S66by10_55_0.7_dimer   |   -347.420005   |   -346.94934   |   -347.420256   
S66by10_55_0.8_dimer   |   -347.436219   |   -346.965528   |   -347.436754   
S66by10_55_0.95_dimer   |   -347.442004   |   -346.970683   |   -347.442488   
S66by10_55_0.9_dimer   |   -347.441369   |   -346.970297   |   -347.441917   
S66by10_55_1.05_dimer   |   -347.44161   |   -346.969716   |   -347.441875   
S66by10_55_1.0_dimer   |   -347.441989   |   -346.970389   |   -347.442371   
S66by10_55_1.1_dimer   |   -347.441051   |   -346.968861   |   -347.441184   
S66by10_55_1.25_dimer   |   -347.439185   |   -346.966208   |   -347.438981   
S66by10_56_0.7_dimer   |   -327.548467   |   -327.100207   |   -327.550664   
S66by10_56_0.8_dimer   |   -327.564621   |   -327.116341   |   -327.566455   
S66by10_56_0.95_dimer   |   -327.570186   |   -327.121143   |   -327.571689   
S66by10_56_0.9_dimer   |   -327.569594   |   -327.120868   |   -327.571194   
S66by10_56_1.05_dimer   |   -327.569776   |   -327.119994   |   -327.570987   
S66by10_56_1.0_dimer   |   -327.570164   |   -327.120773   |   -327.571538   
S66by10_56_1.1_dimer   |   -327.569203   |   -327.119031   |   -327.570222   
S66by10_56_1.25_dimer   |   -327.56747   |   -327.11634   |   -327.567839   
S66by10_57_0.7_dimer   |   -479.999519   |   -479.354756   |   -480.001604   
S66by10_57_0.8_dimer   |   -480.03382   |   -479.389469   |   -480.035508   
S66by10_57_0.95_dimer   |   -480.04575   |   -479.400254   |   -480.046812   
S66by10_57_0.9_dimer   |   -480.044389   |   -479.3994   |   -480.045575   
S66by10_57_1.05_dimer   |   -480.045324   |   -479.39872   |   -480.046153   
S66by10_57_1.0_dimer   |   -480.045855   |   -479.399809   |   -480.046802   
S66by10_57_1.1_dimer   |   -480.044508   |   -479.397365   |   -480.0452   
S66by10_58_0.7_dimer   |   -495.722592   |   -495.07004   |   -495.721714   
S66by10_58_0.8_dimer   |   -495.769958   |   -495.119597   |   -495.769452   
S66by10_58_1.05_dimer   |   -495.783793   |   -495.134182   |   -495.783801   
S66by10_58_1.0_dimer   |   -495.78434   |   -495.134889   |   -495.784473   
S66by10_59_0.7_dimer   |   -153.557816   |   -153.346075   |   -153.556557   
S66by10_59_0.8_dimer   |   -153.566397   |   -153.355085   |   -153.565639   
S66by10_59_0.95_dimer   |   -153.569582   |   -153.358551   |   -153.569256   
S66by10_59_0.9_dimer   |   -153.569196   |   -153.358111   |   -153.568793   
S66by10_59_2.0_dimer   |   -153.565761   |   -153.353868   |   -153.565026   
S66by10_5_0.7_dimer   |   -231.160615   |   -230.835152   |   -231.159373   
S66by10_5_0.8_dimer   |   -231.17279   |   -230.847997   |   -231.172005   
S66by10_5_0.95_dimer   |   -231.177328   |   -230.85285   |   -231.17709   
S66by10_5_0.9_dimer   |   -231.176809   |   -230.852279   |   -231.17641   
S66by10_5_1.05_dimer   |   -231.17697   |   -230.852549   |   -231.177   
S66by10_5_1.5_dimer   |   -231.17194   |   -230.847253   |   -231.17222   
S66by10_5_2.0_dimer   |   -231.169543   |   -230.844605   |   -231.169903   
S66by10_60_0.7_dimer   |   -306.014773   |   -305.602854   |   -306.013455   
S66by10_60_0.8_dimer   |   -306.029375   |   -305.618235   |   -306.028286   
S66by10_60_0.95_dimer   |   -306.034718   |   -305.624226   |   -306.033658   
S66by10_60_0.9_dimer   |   -306.034123   |   -305.623438   |   -306.033037   
S66by10_60_1.05_dimer   |   -306.034337   |   -305.624101   |   -306.033335   
S66by10_60_1.5_dimer   |   -306.029471   |   -305.618949   |   -306.028577   
S66by10_60_2.0_dimer   |   -306.027509   |   -305.616759   |   -306.026802   
S66by10_61_0.7_dimer   |   -426.226924   |   -425.634701   |   -426.225586   
S66by10_61_0.8_dimer   |   -426.23489   |   -425.642724   |   -426.23402   
S66by10_61_0.95_dimer   |   -426.237471   |   -425.644747   |   -426.236762   
S66by10_61_0.9_dimer   |   -426.237266   |   -425.644755   |   -426.236508   
S66by10_61_1.05_dimer   |   -426.237084   |   -425.643846   |   -426.236463   
S66by10_61_1.0_dimer   |   -426.237371   |   -425.644392   |   -426.236699   
S66by10_61_1.25_dimer   |   -426.235456   |   -425.641267   |   -426.23506   
S66by10_62_0.7_dimer   |   -406.345295   |   -405.774008   |   -406.343434   
S66by10_62_0.8_dimer   |   -406.357775   |   -405.786907   |   -406.356685   
S66by10_62_0.95_dimer   |   -406.361977   |   -405.790726   |   -406.361039   
S66by10_62_0.9_dimer   |   -406.361579   |   -405.790534   |   -406.360653   
S66by10_62_1.05_dimer   |   -406.361518   |   -405.789771   |   -406.360599   
S66by10_62_1.0_dimer   |   -406.361885   |   -405.790381   |   -406.360937   
S66by10_62_1.25_dimer   |   -406.359497   |   -405.786786   |   -406.358749   
S66by10_63_0.7_dimer   |   -460.648352   |   -460.037607   |   -460.647391   
S66by10_63_0.8_dimer   |   -460.676343   |   -460.066067   |   -460.675959   
S66by10_63_0.95_dimer   |   -460.685329   |   -460.073944   |   -460.685286   
S66by10_63_0.9_dimer   |   -460.684427   |   -460.073532   |   -460.684335   
S66by10_63_1.0_dimer   |   -460.685284   |   -460.073372   |   -460.685208   
S66by10_64_0.7_dimer   |   -326.616528   |   -326.164959   |   -326.615342   
S66by10_64_0.8_dimer   |   -326.628698   |   -326.177611   |   -326.6282   
S66by10_64_0.95_dimer   |   -326.632791   |   -326.181686   |   -326.6326   
S66by10_64_0.9_dimer   |   -326.63236   |   -326.181344   |   -326.632166   
S66by10_64_1.05_dimer   |   -326.632448   |   -326.181101   |   -326.632279   
S66by10_64_1.1_dimer   |   -326.632035   |   -326.180546   |   -326.631895   
S66by10_65_0.7_dimer   |   -325.080882   |   -324.649415   |   -325.081639   
S66by10_65_0.8_dimer   |   -325.090711   |   -324.659607   |   -325.091117   
S66by10_65_0.95_dimer   |   -325.094506   |   -324.663477   |   -325.094732   
S66by10_65_0.9_dimer   |   -325.094053   |   -324.66303   |   -325.094316   
S66by10_65_1.05_dimer   |   -325.094278   |   -324.663135   |   -325.094314   
S66by10_65_2.0_dimer   |   -325.088816   |   -324.65635   |   -325.08813   
S66by10_66_0.7_dimer   |   -343.594628   |   -343.130428   |   -343.59581   
S66by10_66_0.8_dimer   |   -343.605719   |   -343.141768   |   -343.606902   
S66by10_66_0.95_dimer   |   -343.609656   |   -343.145527   |   -343.610433   
S66by10_66_0.9_dimer   |   -343.609262   |   -343.145237   |   -343.610183   
S66by10_66_1.05_dimer   |   -343.609211   |   -343.144805   |   -343.60979   
S66by10_66_1.0_dimer   |   -343.609572   |   -343.145315   |   -343.610231   
S66by10_66_1.1_dimer   |   -343.608703   |   -343.14414   |   -343.609245   
S66by10_6_0.7_dimer   |   -211.290317   |   -210.98741   |   -211.291516   
S66by10_6_0.8_dimer   |   -211.304384   |   -211.002009   |   -211.305321   
S66by10_6_0.95_dimer   |   -211.309724   |   -211.007736   |   -211.310482   
S66by10_6_0.9_dimer   |   -211.30911   |   -211.007055   |   -211.309893   
S66by10_6_1.05_dimer   |   -211.309261   |   -211.007319   |   -211.309989   
S66by10_6_2.0_dimer   |   -211.299377   |   -210.99657   |   -211.299971   
S66by10_7_0.7_dimer   |   -363.762814   |   -363.261006   |   -363.76157   
S66by10_7_0.8_dimer   |   -363.77694   |   -363.275843   |   -363.775954   
S66by10_7_0.95_dimer   |   -363.782476   |   -363.281873   |   -363.782003   
S66by10_7_1.05_dimer   |   -363.782134   |   -363.281638   |   -363.781939   
S66by10_7_2.0_dimer   |   -363.771064   |   -363.269763   |   -363.771428   
S66by10_8_0.7_dimer   |   -191.942638   |   -191.674279   |   -191.941324   
S66by10_9_0.7_dimer   |   -211.290812   |   -210.988219   |   -211.29071   
S66by10_9_0.8_dimer   |   -211.299617   |   -210.99741   |   -211.299808   
S66by10_9_0.9_dimer   |   -211.302294   |   -211.000202   |   -211.30266   
S66by10_9_1.05_dimer   |   -211.302283   |   -211.000139   |   -211.302778   
bh9_01_10P   |   -364.04552   |   -363.558495   |   -364.046495   
bh9_01_10R   |   -363.994145   |   -363.509167   |   -363.994832   
bh9_01_11P   |   -272.800595   |   -272.42367   |   -272.800576   
bh9_01_11R   |   -272.801665   |   -272.427179   |   -272.802763   
bh9_01_13P   |   -290.044735   |   -289.644176   |   -290.04505   
bh9_01_13R   |   -290.026315   |   -289.625566   |   -290.026329   
bh9_01_14P   |   -274.022979   |   -273.64004   |   -274.023595   
bh9_01_14R   |   -273.992562   |   -273.606594   |   -273.99301   
bh9_01_16P   |   -273.991568   |   -273.606587   |   -273.992368   
bh9_01_16R   |   -273.993231   |   -273.607679   |   -273.994595   
bh9_01_18P   |   -349.163703   |   -348.685433   |   -349.164133   
bh9_01_18R   |   -349.139813   |   -348.657566   |   -349.140611   
bh9_01_1P   |   -156.258219   |   -156.038047   |   -156.258729   
bh9_01_1R   |   -156.258451   |   -156.039901   |   -156.259214   
bh9_01_20P   |   -312.07182   |   -311.64251   |   -312.07207   
bh9_01_21P   |   -403.286483   |   -402.744757   |   -403.287352   
bh9_01_22P   |   -671.745534   |   -671.286678   |   -671.746686   
bh9_01_22R   |   -671.751278   |   -671.287262   |   -671.750507   
bh9_01_23P   |   -312.047496   |   -311.616335   |   -312.04772   
bh9_01_23R   |   -312.049467   |   -311.619393   |   -312.050629   
bh9_01_24P   |   -313.269668   |   -312.832569   |   -313.270193   
bh9_01_24R   |   -313.23735   |   -312.798866   |   -313.238523   
bh9_01_25P   |   -313.270403   |   -312.833742   |   -313.270975   
bh9_01_25R   |   -313.241321   |   -312.800094   |   -313.241525   
bh9_01_27P   |   -711.017618   |   -710.50513   |   -711.018692   
bh9_01_27R   |   -710.996003   |   -710.476385   |   -710.994812   
bh9_01_29P   |   -501.648459   |   -500.973741   |   -501.649508   
bh9_01_29R   |   -501.625092   |   -500.948433   |   -501.625614   
bh9_01_2P   |   -194.266028   |   -193.99895   |   -194.265516   
bh9_01_2R   |   -194.31344   |   -194.047325   |   -194.313705   
bh9_01_30P   |   -352.485041   |   -351.991605   |   -352.485597   
bh9_01_30R   |   -352.493608   |   -352.000774   |   -352.493873   
bh9_01_32P   |   -678.749197   |   -678.140874   |   -678.748226   
bh9_01_32R   |   -678.748308   |   -678.141753   |   -678.748489   
bh9_01_35P   |   -467.861675   |   -467.223726   |   -467.86117   
bh9_01_35R   |   -467.82835   |   -467.187127   |   -467.82903   
bh9_01_36P   |   -560.259724   |   -559.498573   |   -560.261052   
bh9_01_36R   |   -560.236163   |   -559.472775   |   -560.23692   
bh9_01_3P   |   -195.501884   |   -195.228632   |   -195.502952   
bh9_01_3R   |   -195.502134   |   -195.228268   |   -195.503197   
bh9_01_46R1   |   -1105.461308   |   -1104.881435   |   -1105.459723   
bh9_01_46R2   |   -1124.053635   |   -1122.973588   |   -1124.054139   
bh9_01_4R   |   -249.612618   |   -249.277546   |   -249.613419   
bh9_01_5P   |   -270.677915   |   -270.313004   |   -270.678713   
bh9_01_5R   |   -270.680574   |   -270.314022   |   -270.681949   
bh9_01_6P   |   -433.155649   |   -432.585782   |   -433.155724   
bh9_01_6R   |   -433.122125   |   -432.548686   |   -433.122578   
bh9_01_7P   |   -234.775771   |   -234.447641   |   -234.776628   
bh9_01_7R   |   -234.74551   |   -234.415999   |   -234.74652   
bh9_01_8P   |   -288.855334   |   -288.464172   |   -288.856617   
bh9_01_9P   |   -743.648203   |   -743.107271   |   -743.648365   
bh9_01_9R1   |   -437.52862   |   -437.396042   |   -437.527896   
bh9_01_9R2   |   -306.090794   |   -305.684239   |   -306.091029   
bh9_02_100P   |   -636.642984   |   -635.790821   |   -636.642515   
bh9_02_100R   |   -636.670364   |   -635.817289   |   -636.668619   
bh9_02_100TS   |   -636.617168   |   -635.764908   |   -636.615843   
bh9_02_101P   |   -636.673826   |   -635.820145   |   -636.67297   
bh9_02_101TS   |   -636.607861   |   -635.757459   |   -636.606044   
bh9_02_102P   |   -636.669589   |   -635.816201   |   -636.667821   
bh9_02_102R   |   -636.670887   |   -635.818362   |   -636.670941   
bh9_02_102TS   |   -636.614461   |   -635.762334   |   -636.6128   
bh9_02_103R   |   -636.665898   |   -635.812621   |   -636.665096   
bh9_02_103TS   |   -636.614899   |   -635.763549   |   -636.613412   
bh9_02_104P   |   -859.548577   |   -858.800042   |   -859.548435   
bh9_02_104R   |   -859.502654   |   -858.754524   |   -859.50044   
bh9_02_104TS   |   -859.487338   |   -858.740497   |   -859.486365   
bh9_02_105R   |   -859.555072   |   -858.805879   |   -859.555501   
bh9_02_105TS   |   -859.48482   |   -858.738387   |   -859.483953   
bh9_02_106P   |   -803.649999   |   -802.617126   |   -803.650137   
bh9_02_106R1   |   -493.32593   |   -492.697589   |   -493.324515   
bh9_02_106R2   |   -310.291759   |   -309.86831   |   -310.2906   
bh9_02_106TS   |   -803.629879   |   -802.596218   |   -803.629077   
bh9_02_107P   |   -803.662417   |   -802.630336   |   -803.66236   
bh9_02_108P   |   -803.659284   |   -802.625578   |   -803.660322   
bh9_02_109P   |   -746.243479   |   -745.277398   |   -746.24408   
bh9_02_109R   |   -746.229245   |   -745.270866   |   -746.230296   
bh9_02_109TS   |   -746.179971   |   -745.223685   |   -746.179315   
bh9_02_10P   |   -776.718895   |   -775.671993   |   -776.719136   
bh9_02_10R   |   -776.660934   |   -775.600258   |   -776.661777   
bh9_02_10TS   |   -776.651632   |   -775.601906   |   -776.651793   
bh9_02_110P   |   -746.252171   |   -745.295448   |   -746.253174   
bh9_02_111P   |   -349.515424   |   -349.04077   |   -349.516144   
bh9_02_111R   |   -349.492025   |   -349.015816   |   -349.492757   
bh9_02_111TS   |   -349.455664   |   -348.982577   |   -349.455843   
bh9_02_112P   |   -939.148391   |   -937.931582   |   -939.148284   
bh9_02_112R1   |   -628.82509   |   -628.012456   |   -628.823848   
bh9_02_112TS   |   -939.128119   |   -937.9108   |   -939.127789   
bh9_02_113P   |   -939.159357   |   -937.942812   |   -939.158935   
bh9_02_114P   |   -939.16117   |   -937.945671   |   -939.160742   
bh9_02_115TS   |   -939.128028   |   -937.910844   |   -939.127612   
bh9_02_117P   |   -939.164963   |   -937.94824   |   -939.165181   
bh9_02_118P   |   -1117.509009   |   -1116.033928   |   -1117.508571   
bh9_02_118R   |   -1117.470719   |   -1115.986011   |   -1117.470723   
bh9_02_118TS   |   -1117.460968   |   -1115.984294   |   -1117.461496   
bh9_02_119P   |   -1117.517128   |   -1116.041902   |   -1117.516282   
bh9_02_119R   |   -1117.464481   |   -1115.980353   |   -1117.463908   
bh9_02_11P   |   -776.704661   |   -775.657174   |   -776.704623   
bh9_02_11TS   |   -776.647279   |   -775.598238   |   -776.647229   
bh9_02_120P   |   -1117.510312   |   -1116.035178   |   -1117.509814   
bh9_02_120R   |   -1117.460444   |   -1115.976318   |   -1117.460518   
bh9_02_120TS   |   -1117.460935   |   -1115.984637   |   -1117.461996   
bh9_02_121P   |   -1117.527404   |   -1116.052337   |   -1117.527226   
bh9_02_122P   |   -1209.633634   |   -1208.052084   |   -1209.634787   
bh9_02_122R   |   -1209.598388   |   -1208.006714   |   -1209.598133   
bh9_02_122TS   |   -1209.596263   |   -1208.01042   |   -1209.596959   
bh9_02_123P   |   -1209.64029   |   -1208.056122   |   -1209.640373   
bh9_02_124P   |   -661.069851   |   -660.17667   |   -661.070358   
bh9_02_124R   |   -661.026243   |   -660.127386   |   -661.026649   
bh9_02_124TS   |   -661.016209   |   -660.122732   |   -661.017406   
bh9_02_125P   |   -661.073745   |   -660.18125   |   -661.074131   
bh9_02_126TS   |   -1117.492528   |   -1116.018974   |   -1117.492629   
bh9_02_128P   |   -572.992779   |   -572.247667   |   -572.99268   
bh9_02_128R   |   -572.983429   |   -572.238023   |   -572.984433   
bh9_02_128TS   |   -572.945758   |   -572.203489   |   -572.946094   
bh9_02_129P   |   -612.242025   |   -611.442728   |   -612.242061   
bh9_02_129R   |   -612.236501   |   -611.434906   |   -612.237735   
bh9_02_129TS   |   -612.197111   |   -611.399573   |   -612.1975   
bh9_02_12R   |   -776.662592   |   -775.604678   |   -776.663521   
bh9_02_130P   |   -839.868478   |   -838.77972   |   -839.868678   
