Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
S66by10_52_0.8_dimer   |   -459.03424   |   -458.564655   |   -459.034116
S66by10_52_0.95_dimer   |   -459.048119   |   -458.578395   |   -459.047749
S66by10_52_0.9_dimer   |   -459.045324   |   -458.575706   |   -459.045066
S66by10_52_1.05_dimer   |   -459.050788   |   -458.580786   |   -459.05021
S66by10_52_1.0_dimer   |   -459.049813   |   -458.579957   |   -459.04933
S66by10_52_2.0_dimer   |   -459.04945   |   -458.578118   |   -459.04878
S66by10_53_0.7_dimer   |   -439.167211   |   -438.710694   |   -439.167777
S66by10_53_0.8_dimer   |   -439.187038   |   -438.731007   |   -439.187444
S66by10_53_0.95_dimer   |   -439.197882   |   -438.741954   |   -439.197547
S66by10_53_0.9_dimer   |   -439.195713   |   -438.739812   |   -439.195625
S66by10_53_1.05_dimer   |   -439.19996   |   -438.743864   |   -439.199309
S66by10_53_1.0_dimer   |   -439.1992   |   -438.743202   |   -439.198691
S66by10_54_0.7_dimer   |   -307.061957   |   -306.740923   |   -307.061832
S66by10_54_0.8_dimer   |   -307.081298   |   -306.760689   |   -307.0814
S66by10_54_0.95_dimer   |   -307.091362   |   -306.770775   |   -307.091165
S66by10_54_0.9_dimer   |   -307.089431   |   -306.768881   |   -307.089363
S66by10_54_1.05_dimer   |   -307.093009   |   -306.772301   |   -307.092568
S66by10_54_1.0_dimer   |   -307.092452   |   -306.771809   |   -307.092128
S66by10_55_0.7_dimer   |   -346.112289   |   -345.748811   |   -346.112471
S66by10_55_0.8_dimer   |   -346.137861   |   -345.774893   |   -346.138562
S66by10_55_0.95_dimer   |   -346.15228   |   -345.789204   |   -346.152785
S66by10_55_0.9_dimer   |   -346.149308   |   -345.786337   |   -346.149948
S66by10_55_1.05_dimer   |   -346.155298   |   -345.791929   |   -346.155486
S66by10_55_1.0_dimer   |   -346.154153   |   -345.790938   |   -346.154497
S66by10_55_1.1_dimer   |   -346.155963   |   -345.792435   |   -346.156003
S66by10_55_1.25_dimer   |   -346.156495   |   -345.792545   |   -346.156225
S66by10_56_0.7_dimer   |   -326.264242   |   -325.915643   |   -326.266495
S66by10_56_0.8_dimer   |   -326.29057   |   -325.942341   |   -326.292456
S66by10_56_0.95_dimer   |   -326.305381   |   -325.956808   |   -326.306856
S66by10_56_0.9_dimer   |   -326.302324   |   -325.953927   |   -326.303898
S66by10_56_1.05_dimer   |   -326.308623   |   -325.959634   |   -326.309891
S66by10_56_1.0_dimer   |   -326.307332   |   -325.958561   |   -326.308709
S66by10_56_1.1_dimer   |   -326.30939   |   -325.960187   |   -326.310528
S66by10_56_1.25_dimer   |   -326.310121   |   -325.960397   |   -326.310752
S66by10_57_0.7_dimer   |   -478.187432   |   -477.689422   |   -478.1894
S66by10_57_0.8_dimer   |   -478.238917   |   -477.741737   |   -478.240627
S66by10_57_0.95_dimer   |   -478.266031   |   -477.768278   |   -478.267057
S66by10_57_0.9_dimer   |   -478.260654   |   -477.763216   |   -478.261811
S66by10_57_1.05_dimer   |   -478.271161   |   -477.772701   |   -478.272013
S66by10_57_1.0_dimer   |   -478.269255   |   -477.77115   |   -478.270185
S66by10_57_1.1_dimer   |   -478.272248   |   -477.773453   |   -478.273008
S66by10_58_0.7_dimer   |   -493.876225   |   -493.36739   |   -493.875591
S66by10_58_0.8_dimer   |   -493.93317   |   -493.426455   |   -493.932622
S66by10_58_1.05_dimer   |   -493.957549   |   -493.451719   |   -493.957511
S66by10_58_1.0_dimer   |   -493.956828   |   -493.451082   |   -493.956879
S66by10_59_0.7_dimer   |   -153.017348   |   -152.857642   |   -153.016033
S66by10_59_0.8_dimer   |   -153.027399   |   -152.868135   |   -153.026614
S66by10_59_0.95_dimer   |   -153.031783   |   -152.872869   |   -153.03131
S66by10_59_0.9_dimer   |   -153.03109   |   -152.872098   |   -153.03058
S66by10_59_2.0_dimer   |   -153.029193   |   -152.869929   |   -153.028388
S66by10_5_0.7_dimer   |   -230.3512   |   -230.105749   |   -230.350466
S66by10_5_0.8_dimer   |   -230.365805   |   -230.120826   |   -230.365403
S66by10_5_0.95_dimer   |   -230.37307   |   -230.128335   |   -230.373088
S66by10_5_0.9_dimer   |   -230.371792   |   -230.127001   |   -230.371687
S66by10_5_1.05_dimer   |   -230.373835   |   -230.129205   |   -230.374022
S66by10_5_1.5_dimer   |   -230.37093   |   -230.126289   |   -230.371061
S66by10_5_2.0_dimer   |   -230.369078   |   -230.12428   |   -230.369214
S66by10_60_0.7_dimer   |   -304.962056   |   -304.650748   |   -304.960164
S66by10_60_0.8_dimer   |   -304.980834   |   -304.670584   |   -304.979788
S66by10_60_0.95_dimer   |   -304.989679   |   -304.680392   |   -304.989131
S66by10_60_0.9_dimer   |   -304.988128   |   -304.678597   |   -304.987496
S66by10_60_1.05_dimer   |   -304.990767   |   -304.681752   |   -304.990233
S66by10_60_1.5_dimer   |   -304.9885   |   -304.679326   |   -304.987704
S66by10_60_2.0_dimer   |   -304.986955   |   -304.677638   |   -304.986324
S66by10_61_0.7_dimer   |   -424.631773   |   -424.177671   |   -424.630625
S66by10_61_0.8_dimer   |   -424.645738   |   -424.192054   |   -424.645035
S66by10_61_0.95_dimer   |   -424.654197   |   -424.200467   |   -424.653563
S66by10_61_0.9_dimer   |   -424.652359   |   -424.198685   |   -424.651723
S66by10_61_1.05_dimer   |   -424.656382   |   -424.202406   |   -424.655675
S66by10_61_1.0_dimer   |   -424.655485   |   -424.201642   |   -424.654811
S66by10_61_1.25_dimer   |   -424.657934   |   -424.203417   |   -424.657134
S66by10_62_0.7_dimer   |   -404.769254   |   -404.328888   |   -404.767597
S66by10_62_0.8_dimer   |   -404.79025   |   -404.350627   |   -404.789308
S66by10_62_0.95_dimer   |   -404.802488   |   -404.362996   |   -404.801691
S66by10_62_0.9_dimer   |   -404.799893   |   -404.360444   |   -404.799132
S66by10_62_1.05_dimer   |   -404.805346   |   -404.365621   |   -404.804458
S66by10_62_1.0_dimer   |   -404.804213   |   -404.364611   |   -404.803358
S66by10_62_1.25_dimer   |   -404.807245   |   -404.366886   |   -404.806183
S66by10_63_0.7_dimer   |   -458.98031   |   -458.510788   |   -458.979397
S66by10_63_0.8_dimer   |   -459.022458   |   -458.553864   |   -459.022018
S66by10_63_0.95_dimer   |   -459.043934   |   -458.574931   |   -459.043675
S66by10_63_0.9_dimer   |   -459.039746   |   -458.570994   |   -459.039486
S66by10_63_1.0_dimer   |   -459.046461   |   -458.577173   |   -459.046137
S66by10_64_0.7_dimer   |   -325.40155   |   -325.056209   |   -325.400575
S66by10_64_0.8_dimer   |   -325.419674   |   -325.074941   |   -325.419321
S66by10_64_0.95_dimer   |   -325.429197   |   -325.084706   |   -325.429114
S66by10_64_0.9_dimer   |   -325.427294   |   -325.082804   |   -325.427227
S66by10_64_1.05_dimer   |   -325.431068   |   -325.086501   |   -325.43096
S66by10_64_1.1_dimer   |   -325.431484   |   -325.086846   |   -325.431368
S66by10_65_0.7_dimer   |   -323.870547   |   -323.537196   |   -323.871275
S66by10_65_0.8_dimer   |   -323.882875   |   -323.549901   |   -323.883267
S66by10_65_0.95_dimer   |   -323.889089   |   -323.55626   |   -323.889316
S66by10_65_0.9_dimer   |   -323.887978   |   -323.555128   |   -323.888245
S66by10_65_1.05_dimer   |   -323.889854   |   -323.556991   |   -323.889903
S66by10_65_2.0_dimer   |   -323.886733   |   -323.55308   |   -323.886253
S66by10_66_0.7_dimer   |   -342.284872   |   -341.923881   |   -342.286408
S66by10_66_0.8_dimer   |   -342.303461   |   -341.942875   |   -342.304887
S66by10_66_0.95_dimer   |   -342.314253   |   -341.953794   |   -342.315141
S66by10_66_0.9_dimer   |   -342.312012   |   -341.95155   |   -342.313088
S66by10_66_1.05_dimer   |   -342.316605   |   -341.956066   |   -342.31721
S66by10_66_1.0_dimer   |   -342.315694   |   -341.955209   |   -342.31642
S66by10_66_1.1_dimer   |   -342.317162   |   -341.956551   |   -342.317695
S66by10_6_0.7_dimer   |   -210.502568   |   -210.271159   |   -210.504331
S66by10_6_0.8_dimer   |   -210.519731   |   -210.288953   |   -210.520802
S66by10_6_0.95_dimer   |   -210.528633   |   -210.298313   |   -210.529266
S66by10_6_0.9_dimer   |   -210.526992   |   -210.296571   |   -210.527696
S66by10_6_1.05_dimer   |   -210.52977   |   -210.299585   |   -210.530272
S66by10_6_2.0_dimer   |   -210.523844   |   -210.293378   |   -210.524107
S66by10_7_0.7_dimer   |   -362.467663   |   -362.085836   |   -362.466585
S66by10_7_0.8_dimer   |   -362.48393   |   -362.102703   |   -362.483215
S66by10_7_0.95_dimer   |   -362.49221   |   -362.111383   |   -362.492041
S66by10_7_1.05_dimer   |   -362.493135   |   -362.112438   |   -362.49322
S66by10_7_2.0_dimer   |   -362.485769   |   -362.104763   |   -362.486
S66by10_8_0.7_dimer   |   -191.289971   |   -191.087732   |   -191.288977
S66by10_9_0.7_dimer   |   -210.506379   |   -210.275524   |   -210.506588
S66by10_9_0.8_dimer   |   -210.518325   |   -210.287857   |   -210.518724
S66by10_9_0.9_dimer   |   -210.522994   |   -210.292752   |   -210.523442
S66by10_9_1.05_dimer   |   -210.524747   |   -210.294634   |   -210.525166
bh9_01_10P   |   -362.737832   |   -362.362138   |   -362.739079
bh9_01_10R   |   -362.706556   |   -362.333176   |   -362.707015
bh9_01_11P   |   -271.736488   |   -271.44153   |   -271.736769
bh9_01_11R   |   -271.745056   |   -271.452401   |   -271.746386
bh9_01_13P   |   -288.922553   |   -288.609771   |   -288.922799
bh9_01_13R   |   -288.926055   |   -288.614968   |   -288.926527
bh9_01_14P   |   -272.933242   |   -272.633355   |   -272.933861
bh9_01_14R   |   -272.913859   |   -272.614409   |   -272.914599
bh9_01_16P   |   -272.906023   |   -272.605271   |   -272.906738
bh9_01_16R   |   -272.912631   |   -272.613449   |   -272.914136
bh9_01_18P   |   -347.858129   |   -347.487615   |   -347.858774
bh9_01_18R   |   -347.842314   |   -347.472054   |   -347.843184
bh9_01_1P   |   -155.653704   |   -155.483684   |   -155.654523
bh9_01_1R   |   -155.662817   |   -155.494372   |   -155.663794
bh9_01_20P   |   -310.846817   |   -310.50876   |   -310.847228
bh9_01_21P   |   -401.81469   |   -401.395937   |   -401.81548
bh9_01_22P   |   -670.486262   |   -670.130936   |   -670.48767
bh9_01_22R   |   -670.50008   |   -670.143784   |   -670.499648
bh9_01_23P   |   -310.82006   |   -310.482581   |   -310.820602
bh9_01_23R   |   -310.831012   |   -310.49483   |   -310.83236
bh9_01_24P   |   -312.012893   |   -311.670662   |   -312.013796
bh9_01_24R   |   -311.987647   |   -311.646647   |   -311.989003
bh9_01_25P   |   -312.011185   |   -311.669089   |   -312.011862
bh9_01_25R   |   -311.998307   |   -311.655588   |   -311.998835
bh9_01_27P   |   -709.593061   |   -709.194759   |   -709.594587
bh9_01_27R   |   -709.581954   |   -709.182045   |   -709.58138
bh9_01_29P   |   -499.832484   |   -499.312342   |   -499.833541
bh9_01_29R   |   -499.815752   |   -499.296337   |   -499.816192
bh9_01_2P   |   -193.52412   |   -193.315741   |   -193.523927
bh9_01_2R   |   -193.581972   |   -193.374772   |   -193.582845
bh9_01_30P   |   -351.051447   |   -350.667105   |   -351.051783
bh9_01_30R   |   -351.06957   |   -350.686099   |   -351.06976
bh9_01_32P   |   -677.134473   |   -676.683756   |   -677.133682
bh9_01_32R   |   -677.140621   |   -676.691677   |   -677.140721
bh9_01_35P   |   -466.007042   |   -465.503305   |   -466.006814
bh9_01_35R   |   -465.985041   |   -465.481424   |   -465.986095
bh9_01_36P   |   -558.133474   |   -557.542462   |   -558.134788
bh9_01_36R   |   -558.11666   |   -557.526128   |   -558.117189
bh9_01_3P   |   -194.738106   |   -194.524843   |   -194.739236
bh9_01_3R   |   -194.745311   |   -194.533583   |   -194.746614
bh9_01_46R1   |   -1103.982677   |   -1103.538675   |   -1103.98118
bh9_01_46R2   |   -1121.311342   |   -1120.522988   |   -1121.310949
bh9_01_4R   |   -248.688929   |   -248.429708   |   -248.68967
bh9_01_5P   |   -269.716731   |   -269.43383   |   -269.717028
bh9_01_5R   |   -269.706726   |   -269.42499   |   -269.708108
bh9_01_6P   |   -431.775086   |   -431.34553   |   -431.775635
bh9_01_6R   |   -431.742212   |   -431.31453   |   -431.742568
bh9_01_7P   |   -233.850268   |   -233.593357   |   -233.851254
bh9_01_7R   |   -233.827818   |   -233.572435   |   -233.829068
bh9_01_8P   |   -287.76875   |   -287.463235   |   -287.770404
bh9_01_9P   |   -742.288905   |   -741.877673   |   -742.289181
bh9_01_9R1   |   -437.227371   |   -437.127879   |   -437.227264
bh9_01_9R2   |   -305.049407   |   -304.740305   |   -305.049313
bh9_02_100P   |   -634.165894   |   -633.500601   |   -634.165427
bh9_02_100R   |   -634.199882   |   -633.532398   |   -634.198018
bh9_02_100TS   |   -634.12335   |   -633.457202   |   -634.122361
bh9_02_101P   |   -634.208891   |   -633.54302   |   -634.207894
bh9_02_101TS   |   -634.110186   |   -633.445181   |   -634.108772
bh9_02_102P   |   -634.199486   |   -633.531675   |   -634.197552
bh9_02_102R   |   -634.202644   |   -633.537279   |   -634.20244
bh9_02_102TS   |   -634.122557   |   -633.45645   |   -634.121102
bh9_02_103R   |   -634.197918   |   -633.532258   |   -634.197265
bh9_02_103TS   |   -634.12081   |   -633.455183   |   -634.119425
bh9_02_104P   |   -857.647768   |   -857.106176   |   -857.647115
bh9_02_104R   |   -857.592499   |   -857.052334   |   -857.591303
bh9_02_104TS   |   -857.564969   |   -857.025004   |   -857.564253
bh9_02_105R   |   -857.660152   |   -857.120209   |   -857.660277
bh9_02_105TS   |   -857.558627   |   -857.019087   |   -857.557832
bh9_02_106P   |   -800.625957   |   -799.819545   |   -800.626206
bh9_02_106R1   |   -491.544952   |   -491.058885   |   -491.544268
bh9_02_106R2   |   -309.085413   |   -308.756092   |   -309.084596
bh9_02_106TS   |   -800.547793   |   -799.742234   |   -800.546745
bh9_02_107P   |   -800.633055   |   -799.826888   |   -800.633103
bh9_02_108P   |   -800.640041   |   -799.83297   |   -800.640474
bh9_02_109P   |   -743.956683   |   -743.240131   |   -743.956689
bh9_02_109R   |   -743.952672   |   -743.238097   |   -743.952953
bh9_02_109TS   |   -743.840902   |   -743.126048   |   -743.840131
bh9_02_10P   |   -773.677042   |   -772.859144   |   -773.677071
bh9_02_10R   |   -773.656806   |   -772.833599   |   -773.657302
bh9_02_10TS   |   -773.573268   |   -772.755334   |   -773.573167
bh9_02_110P   |   -743.972983   |   -743.259588   |   -743.973794
bh9_02_111P   |   -348.152614   |   -347.782615   |   -348.153225
bh9_02_111R   |   -348.131186   |   -347.760164   |   -348.131279
bh9_02_111TS   |   -348.02856   |   -347.657575   |   -348.028217
bh9_02_112P   |   -935.693558   |   -934.749975   |   -935.693414
bh9_02_112R1   |   -626.613307   |   -625.989501   |   -626.612578
bh9_02_112TS   |   -935.613578   |   -934.670865   |   -935.612805
bh9_02_113P   |   -935.699387   |   -934.755581   |   -935.698998
bh9_02_114P   |   -935.704339   |   -934.761859   |   -935.703645
bh9_02_115TS   |   -935.614113   |   -934.671413   |   -935.613156
bh9_02_117P   |   -935.714961   |   -934.771103   |   -935.714677
bh9_02_118P   |   -1113.368028   |   -1112.221755   |   -1113.367819
bh9_02_118R   |   -1113.354855   |   -1112.205915   |   -1113.355148
bh9_02_118TS   |   -1113.272847   |   -1112.127737   |   -1113.273193
bh9_02_119P   |   -1113.377375   |   -1112.230813   |   -1113.376852
bh9_02_119R   |   -1113.34737   |   -1112.198819   |   -1113.347143
bh9_02_11P   |   -773.662706   |   -772.844178   |   -773.662496
bh9_02_11TS   |   -773.563403   |   -772.745631   |   -773.562727
bh9_02_120P   |   -1113.367249   |   -1112.220998   |   -1113.367106
bh9_02_120R   |   -1113.343712   |   -1112.195149   |   -1113.344019
bh9_02_120TS   |   -1113.270613   |   -1112.125819   |   -1113.271405
bh9_02_121P   |   -1113.390717   |   -1112.244522   |   -1113.390624
bh9_02_122P   |   -1205.185387   |   -1203.954279   |   -1205.186402
bh9_02_122R   |   -1205.174602   |   -1203.940541   |   -1205.173954
bh9_02_122TS   |   -1205.099259   |   -1203.867436   |   -1205.099541
bh9_02_123P   |   -1205.198036   |   -1203.965177   |   -1205.198134
bh9_02_124P   |   -658.447806   |   -657.745547   |   -658.448156
bh9_02_124R   |   -658.417402   |   -657.71544   |   -658.417656
bh9_02_124TS   |   -658.342534   |   -657.642169   |   -658.343201
bh9_02_125P   |   -658.445698   |   -657.743703   |   -658.445923
bh9_02_126TS   |   -1113.309673   |   -1112.164616   |   -1113.309887
bh9_02_128P   |   -570.863649   |   -570.284785   |   -570.863151
bh9_02_128R   |   -570.847802   |   -570.269156   |   -570.848422
bh9_02_128TS   |   -570.761851   |   -570.18492   |   -570.761758
bh9_02_129P   |   -609.945379   |   -609.324188   |   -609.944968
bh9_02_129R   |   -609.940979   |   -609.318469   |   -609.941611
bh9_02_129TS   |   -609.847666   |   -609.227841   |   -609.847443
bh9_02_12R   |   -773.651276   |   -772.830024   |   -773.651882
bh9_02_130P   |   -836.838354   |   -835.998463   |   -836.838024
bh9_02_130R   |   -836.829222   |   -835.987518   |   -836.82897
bh9_02_130TS   |   -836.73797   |   -835.898754   |   -836.737584
bh9_02_131P   |   -646.649229   |   -645.998061   |   -646.648582
bh9_02_131R   |   -646.628973   |   -645.977821   |   -646.629625
bh9_02_131TS   |   -646.544837   |   -645.895517   |   -646.544778
bh9_02_132P   |   -685.731373   |   -685.038238   |   -685.731052
bh9_02_132R   |   -685.722055   |   -685.027093   |   -685.722673
bh9_02_132TS   |   -685.63121   |   -684.939315   |   -685.631005
bh9_02_133P   |   -912.625731   |   -911.713914   |   -912.625508
bh9_02_133R   |   -912.609842   |   -911.695982   |   -912.60937
bh9_02_133TS   |   -912.521518   |   -911.610451   |   -912.521139
bh9_02_134P   |   -269.146579   |   -268.866087   |   -269.147351
bh9_02_134R   |   -269.115345   |   -268.833627   |   -269.115418
bh9_02_134TS   |   -269.036167   |   -268.755944   |   -269.036821
bh9_02_135P   |   -644.794612   |   -644.159342   |   -644.794378
bh9_02_135R   |   -644.769036   |   -644.131102   |   -644.768571
bh9_02_135TS   |   -644.692278   |   -644.057201   |   -644.692456
