Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
ANI1ccx_1215_conf18_mol1   |   -720.609296   |   -717.454359   |   -720.612552
ANI1ccx_1215_conf5_mol1   |   -720.635274   |   -717.495396   |   -720.636554
ANI1ccx_1215_conf7_mol1   |   -720.63175   |   -717.488037   |   -720.646276
ANI1ccx_1216_conf11_mol2   |   -795.465083   |   -792.020133   |   -795.470318
ANI1ccx_1216_conf15_mol1   |   -795.437703   |   -791.986043   |   -795.43859
ANI1ccx_1216_conf21_mol1   |   -795.391808   |   -791.926478   |   -795.406102
ANI1ccx_1216_conf3_mol1   |   -795.460044   |   -792.01759   |   -795.461569
ANI1ccx_1216_conf4_mol1   |   -795.457674   |   -792.012934   |   -795.454019
ANI1ccx_1216_conf8_mol1   |   -795.452329   |   -792.003281   |   -795.453057
ANI1ccx_1221_conf10_mol1   |   -789.09578   |   -785.608324   |   -789.117741
ANI1ccx_1221_conf8_mol1   |   -789.097585   |   -785.618471   |   -789.132482
ANI1ccx_1226_conf3_mol1   |   -611.194887   |   -608.512134   |   -611.207488
ANI1ccx_1231_conf1_mol1   |   -516.213511   |   -513.862266   |   -516.2117
ANI1ccx_1232_conf1_mol2   |   -591.37267   |   -588.726454   |   -591.365586
ANI1ccx_1233_conf1_mol2   |   -666.542066   |   -663.599975   |   -666.53615
ANI1ccx_1233_conf2_mol1   |   -666.538128   |   -663.586892   |   -666.520858
ANI1ccx_1241_conf2_mol2   |   -618.934929   |   -616.073597   |   -618.969607
ANI1ccx_1250_conf2_mol2   |   -605.752283   |   -602.973242   |   -605.750376
ANI1ccx_1253_conf1_mol1   |   -462.122699   |   -459.996616   |   -462.118191
ANI1ccx_1253_conf1_mol2   |   -462.134585   |   -460.010341   |   -462.129042
ANI1ccx_1265_conf11_mol1   |   -662.155735   |   -659.078213   |   -662.154397
ANI1ccx_1265_conf4_mol2   |   -662.191646   |   -659.115294   |   -662.191879
ANI1ccx_1265_conf6_mol1   |   -662.175016   |   -659.110694   |   -662.175516
ANI1ccx_1265_conf7_mol1   |   -662.174044   |   -659.101901   |   -662.180362
ANI1ccx_1284_conf4_mol2   |   -503.495254   |   -501.254711   |   -503.481363
ANI1ccx_1293_conf2_mol1   |   -599.728835   |   -597.11806   |   -599.715132
ANI1ccx_1294_conf2_mol1   |   -558.76314   |   -556.251255   |   -558.749842
ANI1ccx_1294_conf3_mol2   |   -558.763057   |   -556.260475   |   -558.757483
ANI1ccx_1299_conf1_mol2   |   -606.475242   |   -603.931399   |   -606.48082
ANI1ccx_130_conf1_mol2   |   -659.232843   |   -656.186202   |   -659.23036
ANI1ccx_1315_conf1_mol1   |   -491.58024   |   -489.404618   |   -491.576557
ANI1ccx_1315_conf1_mol2   |   -491.584465   |   -489.412882   |   -491.580755
ANI1ccx_1320_conf5_mol1   |   -600.984417   |   -598.34364   |   -600.975664
ANI1ccx_1320_conf7_mol1   |   -600.980389   |   -598.342085   |   -600.976764
ANI1ccx_1321_conf2_mol1   |   -675.885664   |   -672.922503   |   -675.887459
ANI1ccx_1321_conf5_mol2   |   -675.895963   |   -672.935673   |   -675.896078
ANI1ccx_1322_conf3_mol1   |   -560.014355   |   -557.492331   |   -560.022257
ANI1ccx_1322_conf4_mol1   |   -560.013332   |   -557.491364   |   -560.030614
ANI1ccx_1322_conf6_mol1   |   -560.000822   |   -557.476627   |   -560.00377
ANI1ccx_1322_conf8_mol2   |   -560.016148   |   -557.491309   |   -560.017996
ANI1ccx_1332_conf4_mol2   |   -512.613601   |   -510.378367   |   -512.604037
ANI1ccx_1339_conf1_mol2   |   -505.92434   |   -503.615651   |   -505.918229
ANI1ccx_1340_conf12_mol2   |   -581.07279   |   -578.469514   |   -581.070918
ANI1ccx_1346_conf1_mol1   |   -567.967435   |   -565.481592   |   -567.96527
ANI1ccx_1346_conf1_mol2   |   -567.975953   |   -565.489667   |   -567.967899
ANI1ccx_1346_conf8_mol1   |   -567.946886   |   -565.457217   |   -567.948224
ANI1ccx_1349_conf2_mol2   |   -526.980979   |   -524.590233   |   -526.985983
ANI1ccx_1351_conf2_mol2   |   -677.213215   |   -674.271327   |   -677.240608
ANI1ccx_1351_conf3_mol1   |   -677.185787   |   -674.238157   |   -677.20738
ANI1ccx_1352_conf1_mol1   |   -561.198653   |   -558.627972   |   -561.192782
ANI1ccx_1356_conf2_mol2   |   -533.719532   |   -531.409524   |   -533.726673
ANI1ccx_1369_conf2_mol2   |   -507.11982   |   -504.796322   |   -507.15209
ANI1ccx_1371_conf1_mol2   |   -657.392439   |   -654.477448   |   -657.414933
ANI1ccx_1374_conf16_mol2   |   -446.911061   |   -444.958494   |   -446.877339
ANI1ccx_1405_conf14_mol2   |   -758.736973   |   -755.426756   |   -758.736719
ANI1ccx_1405_conf16_mol1   |   -758.705963   |   -755.394275   |   -758.695133
ANI1ccx_1405_conf22_mol1   |   -758.694098   |   -755.374378   |   -758.681274
ANI1ccx_1405_conf34_mol1   |   -758.687158   |   -755.373825   |   -758.673716
ANI1ccx_1405_conf4_mol1   |   -758.728536   |   -755.41634   |   -758.722649
ANI1ccx_1405_conf7_mol1   |   -758.720624   |   -755.411025   |   -758.715763
ANI1ccx_1406_conf13_mol1   |   -833.866633   |   -830.270991   |   -833.862229
ANI1ccx_1406_conf13_mol2   |   -833.899149   |   -830.306222   |   -833.894427
ANI1ccx_1406_conf15_mol1   |   -833.859076   |   -830.250681   |   -833.860537
ANI1ccx_1406_conf27_mol1   |   -833.831241   |   -830.225785   |   -833.824429
ANI1ccx_1406_conf6_mol1   |   -833.882506   |   -830.283766   |   -833.87327
ANI1ccx_1409_conf3_mol1   |   -642.531063   |   -639.623802   |   -642.530288
ANI1ccx_1410_conf5_mol2   |   -601.646366   |   -598.849603   |   -601.662091
ANI1ccx_1424_conf1_mol2   |   -588.486222   |   -585.784884   |   -588.495472
ANI1ccx_1426_conf3_mol2   |   -738.860952   |   -735.593079   |   -738.857106
ANI1ccx_1427_conf11_mol1   |   -813.990014   |   -810.42308   |   -813.979787
ANI1ccx_1427_conf14_mol2   |   -814.023022   |   -810.470641   |   -814.021751
ANI1ccx_1427_conf21_mol1   |   -813.975996   |   -810.419581   |   -813.968899
ANI1ccx_1427_conf22_mol1   |   -813.976406   |   -810.410435   |   -813.96989
ANI1ccx_1427_conf34_mol1   |   -813.957985   |   -810.389373   |   -813.964517
ANI1ccx_1427_conf36_mol1   |   -813.953774   |   -810.391344   |   -813.960283
ANI1ccx_1427_conf4_mol1   |   -813.996274   |   -810.43439   |   -813.998932
ANI1ccx_1427_conf7_mol1   |   -813.995271   |   -810.431367   |   -814.006527
ANI1ccx_1434_conf2_mol2   |   -684.734767   |   -681.672798   |   -684.727761
ANI1ccx_1434_conf3_mol1   |   -684.726649   |   -681.664095   |   -684.718762
ANI1ccx_1434_conf5_mol1   |   -684.722725   |   -681.666622   |   -684.720448
ANI1ccx_1435_conf17_mol2   |   -759.911963   |   -756.569806   |   -759.910551
ANI1ccx_1435_conf1_mol1   |   -759.902484   |   -756.557053   |   -759.906193
ANI1ccx_1435_conf21_mol1   |   -759.883063   |   -756.529138   |   -759.88251
ANI1ccx_1435_conf32_mol1   |   -759.874761   |   -756.521786   |   -759.872341
ANI1ccx_1435_conf38_mol1   |   -759.865871   |   -756.514818   |   -759.881053
ANI1ccx_1436_conf3_mol1   |   -493.400954   |   -491.028158   |   -493.395225
ANI1ccx_144_conf3_mol2   |   -685.380358   |   -682.228946   |   -685.359856
ANI1ccx_1450_conf3_mol1   |   -664.621717   |   -661.568026   |   -664.617139
ANI1ccx_1451_conf1_mol1   |   -739.975246   |   -736.66504   |   -739.977439
ANI1ccx_1451_conf3_mol2   |   -739.982538   |   -736.679541   |   -739.981021
ANI1ccx_1468_conf4_mol2   |   -701.274348   |   -697.983717   |   -701.275655
ANI1ccx_1481_conf4_mol2   |   -562.60985   |   -560.128619   |   -562.602436
ANI1ccx_1496_conf2_mol1   |   -604.766805   |   -602.133284   |   -604.778131
ANI1ccx_1499_conf2_mol1   |   -638.891957   |   -636.07539   |   -638.883899
ANI1ccx_1499_conf4_mol1   |   -638.889944   |   -636.070295   |   -638.880318
ANI1ccx_1499_conf7_mol1   |   -638.886824   |   -636.063606   |   -638.887867
ANI1ccx_1499_conf7_mol2   |   -638.899489   |   -636.080321   |   -638.897985
ANI1ccx_1499_conf8_mol1   |   -638.885302   |   -636.066952   |   -638.885592
ANI1ccx_1508_conf11_mol1   |   -625.763583   |   -623.039712   |   -625.786591
ANI1ccx_1510_conf2_mol1   |   -509.747626   |   -507.437565   |   -509.748932
ANI1ccx_1513_conf2_mol2   |   -543.907538   |   -541.431245   |   -543.899324
ANI1ccx_1513_conf4_mol1   |   -543.896268   |   -541.417929   |   -543.893007
ANI1ccx_1522_conf1_mol1   |   -640.176087   |   -637.347678   |   -640.202559
ANI1ccx_1522_conf2_mol2   |   -640.189948   |   -637.356264   |   -640.213455
ANI1ccx_1526_conf3_mol2   |   -571.74608   |   -569.268326   |   -571.74471
ANI1ccx_1533_conf1_mol2   |   -702.168884   |   -699.156671   |   -702.17369
ANI1ccx_1533_conf5_mol1   |   -702.123696   |   -699.111738   |   -702.136886
ANI1ccx_1538_conf1_mol1   |   -545.112073   |   -542.58507   |   -545.112218
ANI1ccx_1546_conf2_mol2   |   -604.251068   |   -601.477144   |   -604.25465
ANI1ccx_1547_conf10_mol2   |   -754.557834   |   -751.224002   |   -754.545974
ANI1ccx_1547_conf11_mol1   |   -754.512285   |   -751.163972   |   -754.501833
ANI1ccx_1548_conf11_mol2   |   -638.419181   |   -635.465837   |   -638.408587
ANI1ccx_1548_conf3_mol1   |   -638.410497   |   -635.453298   |   -638.395251
ANI1ccx_1556_conf1_mol1   |   -591.100077   |   -588.436676   |   -591.093297
ANI1ccx_1562_conf1_mol2   |   -659.441794   |   -656.446676   |   -659.457287
ANI1ccx_1569_conf10_mol2   |   -947.137027   |   -943.077259   |   -947.12613
ANI1ccx_1569_conf16_mol1   |   -947.116975   |   -943.05591   |   -947.103638
ANI1ccx_1569_conf25_mol1   |   -947.110593   |   -943.036912   |   -947.098378
ANI1ccx_1569_conf31_mol1   |   -947.088801   |   -943.030614   |   -947.099599
ANI1ccx_1569_conf40_mol1   |   -947.068209   |   -943.005053   |   -947.050365
ANI1ccx_1572_conf10_mol1   |   -755.763342   |   -752.385077   |   -755.758915
ANI1ccx_1572_conf12_mol1   |   -755.7638   |   -752.376357   |   -755.749675
ANI1ccx_1572_conf15_mol2   |   -755.80391   |   -752.42546   |   -755.788018
ANI1ccx_1572_conf2_mol1   |   -755.801852   |   -752.415658   |   -755.788162
ANI1ccx_1572_conf6_mol1   |   -755.781514   |   -752.398365   |   -755.781657
ANI1ccx_1572_conf9_mol1   |   -755.774081   |   -752.384945   |   -755.763212
ANI1ccx_1584_conf11_mol2   |   -927.258478   |   -923.236235   |   -927.259117
ANI1ccx_1584_conf16_mol1   |   -927.2201   |   -923.194469   |   -927.22409
ANI1ccx_1584_conf18_mol1   |   -927.217216   |   -923.189932   |   -927.220065
ANI1ccx_1584_conf24_mol1   |   -927.207711   |   -923.18221   |   -927.210856
ANI1ccx_1584_conf25_mol1   |   -927.200401   |   -923.173188   |   -927.204302
ANI1ccx_1584_conf34_mol1   |   -927.188411   |   -923.154417   |   -927.183389
ANI1ccx_1592_conf11_mol2   |   -797.974545   |   -794.463662   |   -797.972839
ANI1ccx_1592_conf13_mol1   |   -797.956866   |   -794.44066   |   -797.956772
ANI1ccx_1592_conf15_mol1   |   -797.954986   |   -794.44079   |   -797.948396
ANI1ccx_1592_conf19_mol1   |   -797.940117   |   -794.416482   |   -797.937097
ANI1ccx_1592_conf1_mol1   |   -797.974574   |   -794.460268   |   -797.965273
ANI1ccx_1592_conf24_mol1   |   -797.912638   |   -794.38776   |   -797.92084
ANI1ccx_1592_conf2_mol1   |   -797.972814   |   -794.457943   |   -797.973406
ANI1ccx_1592_conf9_mol1   |   -797.960146   |   -794.44201   |   -797.964275
ANI1ccx_1593_conf10_mol2   |   -873.139651   |   -869.339583   |   -873.134395
ANI1ccx_1593_conf11_mol1   |   -873.110915   |   -869.299051   |   -873.103593
ANI1ccx_1593_conf1_mol1   |   -873.137279   |   -869.338364   |   -873.138284
ANI1ccx_1593_conf7_mol1   |   -873.119314   |   -869.30985   |   -873.117648
ANI1ccx_1593_conf8_mol1   |   -873.117585   |   -869.31002   |   -873.107803
ANI1ccx_1596_conf2_mol1   |   -681.71732   |   -678.605903   |   -681.715089
ANI1ccx_1596_conf2_mol2   |   -681.735754   |   -678.629513   |   -681.720848
ANI1ccx_1597_conf23_mol1   |   -907.312749   |   -903.321422   |   -907.312848
ANI1ccx_1597_conf25_mol1   |   -907.310874   |   -903.320593   |   -907.311343
ANI1ccx_1597_conf30_mol1   |   -907.303471   |   -903.319524   |   -907.300818
ANI1ccx_1597_conf3_mol1   |   -907.372247   |   -903.391491   |   -907.365408
ANI1ccx_1597_conf3_mol2   |   -907.381777   |   -903.407979   |   -907.382907
ANI1ccx_1610_conf1_mol1   |   -778.113402   |   -774.642166   |   -778.114354
ANI1ccx_1610_conf23_mol1   |   -778.045683   |   -774.558901   |   -778.059373
ANI1ccx_1610_conf2_mol2   |   -778.114145   |   -774.644025   |   -778.114185
ANI1ccx_1611_conf14_mol1   |   -853.205426   |   -849.434244   |   -853.213862
ANI1ccx_1611_conf15_mol1   |   -853.20472   |   -849.42861   |   -853.207313
ANI1ccx_1611_conf15_mol2   |   -853.257476   |   -849.490006   |   -853.25833
ANI1ccx_1611_conf16_mol1   |   -853.202642   |   -849.418806   |   -853.211535
ANI1ccx_1611_conf3_mol1   |   -853.24756   |   -849.473833   |   -853.233175
ANI1ccx_1611_conf4_mol1   |   -853.243848   |   -849.473346   |   -853.234593
ANI1ccx_1618_conf11_mol1   |   -723.964151   |   -720.698202   |   -723.953954
ANI1ccx_1618_conf11_mol2   |   -723.979621   |   -720.716259   |   -723.978322
ANI1ccx_1618_conf5_mol1   |   -723.973404   |   -720.703128   |   -723.972234
ANI1ccx_1619_conf14_mol1   |   -799.080673   |   -795.516175   |   -799.093439
ANI1ccx_1619_conf14_mol2   |   -799.152643   |   -795.598329   |   -799.158345
ANI1ccx_161_conf1_mol1   |   -727.393716   |   -724.112377   |   -727.400617
ANI1ccx_161_conf1_mol2   |   -727.40574   |   -724.124416   |   -727.433411
ANI1ccx_1633_conf1_mol1   |   -704.105947   |   -700.889968   |   -704.100825
ANI1ccx_1634_conf13_mol1   |   -813.485464   |   -809.787087   |   -813.480587
ANI1ccx_1634_conf1_mol2   |   -813.491819   |   -809.795888   |   -813.487752
ANI1ccx_1634_conf21_mol1   |   -813.474656   |   -809.785073   |   -813.482024
ANI1ccx_1634_conf27_mol1   |   -813.471614   |   -809.776678   |   -813.471397
ANI1ccx_1634_conf35_mol1   |   -813.426965   |   -809.71572   |   -813.426127
ANI1ccx_1634_conf8_mol1   |   -813.485519   |   -809.798122   |   -813.489946
ANI1ccx_1634_conf9_mol1   |   -813.48493   |   -809.797731   |   -813.487974
ANI1ccx_1645_conf3_mol2   |   -719.59435   |   -716.199964   |   -719.597189
ANI1ccx_1666_conf1_mol2   |   -601.737758   |   -599.027849   |   -601.741443
ANI1ccx_1675_conf1_mol2   |   -663.824976   |   -660.938919   |   -663.816785
ANI1ccx_1675_conf2_mol1   |   -663.808642   |   -660.928543   |   -663.805194
ANI1ccx_1685_conf1_mol1   |   -603.040357   |   -600.299706   |   -603.030376
ANI1ccx_1694_conf1_mol1   |   -589.878168   |   -587.252846   |   -589.875954
ANI1ccx_1698_conf1_mol1   |   -624.028929   |   -621.221485   |   -624.013911
ANI1ccx_170_conf13_mol2   |   -872.314857   |   -868.338501   |   -872.299767
ANI1ccx_170_conf14_mol1   |   -872.292   |   -868.311118   |   -872.266228
ANI1ccx_170_conf20_mol1   |   -872.273172   |   -868.296923   |   -872.268841
ANI1ccx_1715_conf1_mol1   |   -629.14786   |   -626.311212   |   -629.137093
ANI1ccx_1715_conf2_mol2   |   -629.149625   |   -626.317669   |   -629.149164
ANI1ccx_171_conf12_mol1   |   -1022.665358   |   -1018.126563   |   -1022.653666
ANI1ccx_171_conf13_mol1   |   -1022.665467   |   -1018.11633   |   -1022.659746
ANI1ccx_171_conf1_mol2   |   -1022.697769   |   -1018.157459   |   -1022.696286
ANI1ccx_171_conf26_mol1   |   -1022.630777   |   -1018.077598   |   -1022.622346
ANI1ccx_1742_conf3_mol2   |   -835.96355   |   -832.260371   |   -835.962088
ANI1ccx_1743_conf11_mol1   |   -986.364673   |   -982.107325   |   -986.359436
ANI1ccx_1743_conf11_mol2   |   -986.375256   |   -982.113748   |   -986.369303
ANI1ccx_1743_conf19_mol1   |   -986.353564   |   -982.085885   |   -986.358421
ANI1ccx_1743_conf25_mol1   |   -986.34348   |   -982.068922   |   -986.34812
ANI1ccx_1743_conf32_mol1   |   -986.326816   |   -982.049122   |   -986.317111
ANI1ccx_1743_conf33_mol1   |   -986.324072   |   -982.049119   |   -986.314737
ANI1ccx_1743_conf39_mol1   |   -986.317439   |   -982.050388   |   -986.316323
ANI1ccx_1743_conf3_mol1   |   -986.372006   |   -982.108598   |   -986.374312
ANI1ccx_1743_conf47_mol1   |   -986.308868   |   -982.033824   |   -986.302354
ANI1ccx_1745_conf14_mol2   |   -795.036381   |   -791.455026   |   -795.046032
ANI1ccx_1745_conf15_mol1   |   -794.984829   |   -791.374871   |   -794.973704
ANI1ccx_1745_conf16_mol1   |   -794.973461   |   -791.382105   |   -794.964486
ANI1ccx_1745_conf8_mol1   |   -794.99969   |   -791.399892   |   -794.987518
ANI1ccx_1746_conf2_mol1   |   -870.194774   |   -866.304555   |   -870.200586
ANI1ccx_1746_conf9_mol2   |   -870.19802   |   -866.308717   |   -870.194217
ANI1ccx_174_conf1_mol2   |   -728.616141   |   -725.300165   |   -728.608704
ANI1ccx_1756_conf10_mol1   |   -966.482468   |   -962.251808   |   -966.47281
ANI1ccx_1756_conf16_mol1   |   -966.466337   |   -962.234742   |   -966.465711
ANI1ccx_1756_conf17_mol1   |   -966.469308   |   -962.233611   |   -966.465196
ANI1ccx_1756_conf22_mol2   |   -966.510877   |   -962.292669   |   -966.502513
ANI1ccx_1756_conf23_mol1   |   -966.459543   |   -962.224259   |   -966.462295
ANI1ccx_1756_conf2_mol1   |   -966.50044   |   -962.275518   |   -966.490513
ANI1ccx_1759_conf16_mol2   |   -762.013286   |   -758.572113   |   -762.022383
ANI1ccx_1759_conf27_mol1   |   -761.975714   |   -758.533056   |   -761.972525
ANI1ccx_1759_conf38_mol1   |   -761.965513   |   -758.518405   |   -761.971829
ANI1ccx_1759_conf39_mol1   |   -761.961974   |   -758.503231   |   -761.966112
ANI1ccx_1759_conf6_mol1   |   -762.004708   |   -758.554602   |   -761.990255
ANI1ccx_1760_conf14_mol2   |   -837.217742   |   -833.496577   |   -837.214182
ANI1ccx_1760_conf15_mol1   |   -837.183616   |   -833.459706   |   -837.180637
ANI1ccx_1760_conf34_mol1   |   -837.165221   |   -833.434709   |   -837.16879
ANI1ccx_1760_conf52_mol1   |   -837.146316   |   -833.410708   |   -837.143815
ANI1ccx_1760_conf53_mol1   |   -837.145932   |   -833.410532   |   -837.163395
ANI1ccx_1761_conf10_mol1   |   -912.383995   |   -908.378202   |   -912.382954
ANI1ccx_1761_conf17_mol1   |   -912.381611   |   -908.375221   |   -912.376598
ANI1ccx_1761_conf17_mol2   |   -912.390937   |   -908.386228   |   -912.393279
ANI1ccx_1761_conf18_mol1   |   -912.381386   |   -908.368906   |   -912.383664
ANI1ccx_1761_conf30_mol1   |   -912.345421   |   -908.327623   |   -912.343646
ANI1ccx_1761_conf39_mol1   |   -912.325858   |   -908.320999   |   -912.336745
ANI1ccx_1761_conf44_mol1   |   -912.32727   |   -908.30482   |   -912.320403
ANI1ccx_1761_conf6_mol1   |   -912.38682   |   -908.379441   |   -912.384176
ANI1ccx_1763_conf9_mol2   |   -946.63792   |   -942.453064   |   -946.639252
ANI1ccx_1770_conf10_mol1   |   -817.281437   |   -813.577338   |   -817.269232
ANI1ccx_1770_conf9_mol1   |   -817.285147   |   -813.591887   |   -817.308354
ANI1ccx_1777_conf4_mol1   |   -763.207616   |   -759.734326   |   -763.205742
ANI1ccx_1777_conf5_mol1   |   -763.20129   |   -759.723381   |   -763.189142
ANI1ccx_1784_conf3_mol1   |   -743.328989   |   -739.899335   |   -743.326267
ANI1ccx_1784_conf3_mol2   |   -743.332291   |   -739.900941   |   -743.327817
ANI1ccx_1785_conf17_mol1   |   -818.462305   |   -814.734104   |   -818.454611
ANI1ccx_1785_conf26_mol1   |   -818.434581   |   -814.699005   |   -818.435098
ANI1ccx_1785_conf2_mol1   |   -818.501299   |   -814.783663   |   -818.495513
ANI1ccx_1785_conf8_mol2   |   -818.503731   |   -814.787128   |   -818.498319
ANI1ccx_1786_conf16_mol2   |   -852.744086   |   -848.840395   |   -852.74259
