Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)   
S66by10_50_1.05_dimer   |   -309.054838   |   -307.558588   |   -309.053975   
S66by10_50_1.0_dimer   |   -309.055179   |   -307.557839   |   -309.055332   
S66by10_51_0.7_dimer   |   -154.389337   |   -153.638508   |   -154.386002   
S66by10_51_0.8_dimer   |   -154.398117   |   -153.650631   |   -154.392911   
S66by10_51_0.95_dimer   |   -154.40103   |   -153.656406   |   -154.394773   
S66by10_51_0.9_dimer   |   -154.400719   |   -153.655369   |   -154.394653   
S66by10_51_1.1_dimer   |   -154.400674   |   -153.657278   |   -154.394257   
S66by10_52_0.7_dimer   |   -460.663157   |   -458.538886   |   -460.652913   
S66by10_52_0.8_dimer   |   -460.680227   |   -458.564655   |   -460.67592   
S66by10_52_0.95_dimer   |   -460.686334   |   -458.578395   |   -460.68434   
S66by10_52_0.9_dimer   |   -460.685675   |   -458.575706   |   -460.683312   
S66by10_52_1.05_dimer   |   -460.685864   |   -458.580786   |   -460.68388   
S66by10_52_1.0_dimer   |   -460.686292   |   -458.579957   |   -460.684379   
S66by10_52_2.0_dimer   |   -460.678885   |   -458.578118   |   -460.677152   
S66by10_53_0.7_dimer   |   -440.790894   |   -438.710694   |   -440.79424   
S66by10_53_0.8_dimer   |   -440.804194   |   -438.731007   |   -440.807449   
S66by10_53_0.95_dimer   |   -440.809028   |   -438.741954   |   -440.81056   
S66by10_53_0.9_dimer   |   -440.808485   |   -438.739812   |   -440.810465   
S66by10_53_1.05_dimer   |   -440.808704   |   -438.743864   |   -440.809586   
S66by10_53_1.0_dimer   |   -440.809023   |   -438.743202   |   -440.810159   
S66by10_54_0.7_dimer   |   -308.203924   |   -306.740923   |   -308.20002   
S66by10_54_0.8_dimer   |   -308.217351   |   -306.760689   |   -308.217946   
S66by10_54_0.95_dimer   |   -308.221966   |   -306.770775   |   -308.223756   
S66by10_54_0.9_dimer   |   -308.221492   |   -306.768881   |   -308.223313   
S66by10_54_1.05_dimer   |   -308.221598   |   -306.772301   |   -308.222794   
S66by10_54_1.0_dimer   |   -308.221919   |   -306.771809   |   -308.223467   
S66by10_55_0.7_dimer   |   -347.420005   |   -345.748811   |   -347.414092   
S66by10_55_0.8_dimer   |   -347.436219   |   -345.774893   |   -347.435002   
S66by10_55_0.95_dimer   |   -347.442004   |   -345.789204   |   -347.441725   
S66by10_55_0.9_dimer   |   -347.441369   |   -345.786337   |   -347.441179   
S66by10_55_1.05_dimer   |   -347.44161   |   -345.791929   |   -347.440874   
S66by10_55_1.0_dimer   |   -347.441989   |   -345.790938   |   -347.441511   
S66by10_55_1.1_dimer   |   -347.441051   |   -345.792435   |   -347.440141   
S66by10_55_1.25_dimer   |   -347.439185   |   -345.792545   |   -347.4381   
S66by10_56_0.7_dimer   |   -327.548467   |   -325.915643   |   -327.553525   
S66by10_56_0.8_dimer   |   -327.564621   |   -325.942341   |   -327.568608   
S66by10_56_0.95_dimer   |   -327.570186   |   -325.956808   |   -327.572022   
S66by10_56_0.9_dimer   |   -327.569594   |   -325.953927   |   -327.572062   
S66by10_56_1.05_dimer   |   -327.569776   |   -325.959634   |   -327.570661   
S66by10_56_1.0_dimer   |   -327.570164   |   -325.958561   |   -327.571453   
S66by10_56_1.1_dimer   |   -327.569203   |   -325.960187   |   -327.569848   
S66by10_56_1.25_dimer   |   -327.56747   |   -325.960397   |   -327.567912   
S66by10_57_0.7_dimer   |   -479.999519   |   -477.689422   |   -480.003811   
S66by10_57_0.8_dimer   |   -480.03382   |   -477.741737   |   -480.037982   
S66by10_57_0.95_dimer   |   -480.04575   |   -477.768278   |   -480.048454   
S66by10_57_0.9_dimer   |   -480.044389   |   -477.763216   |   -480.047623   
S66by10_57_1.05_dimer   |   -480.045324   |   -477.772701   |   -480.047536   
S66by10_57_1.0_dimer   |   -480.045855   |   -477.77115   |   -480.048246   
S66by10_57_1.1_dimer   |   -480.044508   |   -477.773453   |   -480.046692   
S66by10_58_0.7_dimer   |   -495.722592   |   -493.36739   |   -495.72212   
S66by10_58_0.8_dimer   |   -495.769958   |   -493.426455   |   -495.772575   
S66by10_58_1.05_dimer   |   -495.783793   |   -493.451719   |   -495.783051   
S66by10_58_1.0_dimer   |   -495.78434   |   -493.451082   |   -495.784119   
S66by10_59_0.7_dimer   |   -153.557816   |   -152.857642   |   -153.554444   
S66by10_59_0.8_dimer   |   -153.566397   |   -152.868135   |   -153.560622   
S66by10_59_0.95_dimer   |   -153.569582   |   -152.872869   |   -153.563671   
S66by10_59_0.9_dimer   |   -153.569196   |   -152.872098   |   -153.563075   
S66by10_59_2.0_dimer   |   -153.565761   |   -152.869929   |   -153.562858   
S66by10_5_0.7_dimer   |   -231.160615   |   -230.105749   |   -231.15512   
S66by10_5_0.8_dimer   |   -231.17279   |   -230.120826   |   -231.168047   
S66by10_5_0.95_dimer   |   -231.177328   |   -230.128335   |   -231.172599   
S66by10_5_0.9_dimer   |   -231.176809   |   -230.127001   |   -231.171889   
S66by10_5_1.05_dimer   |   -231.17697   |   -230.129205   |   -231.172921   
S66by10_5_1.5_dimer   |   -231.17194   |   -230.126289   |   -231.170391   
S66by10_5_2.0_dimer   |   -231.169543   |   -230.12428   |   -231.168757   
S66by10_60_0.7_dimer   |   -306.014773   |   -304.650748   |   -306.005252   
S66by10_60_0.8_dimer   |   -306.029375   |   -304.670584   |   -306.023488   
S66by10_60_0.95_dimer   |   -306.034718   |   -304.680392   |   -306.029135   
S66by10_60_0.9_dimer   |   -306.034123   |   -304.678597   |   -306.028707   
S66by10_60_1.05_dimer   |   -306.034337   |   -304.681752   |   -306.028476   
S66by10_60_1.5_dimer   |   -306.029471   |   -304.679326   |   -306.02444   
S66by10_60_2.0_dimer   |   -306.027509   |   -304.677638   |   -306.023348   
S66by10_61_0.7_dimer   |   -426.226924   |   -424.177671   |   -426.220791   
S66by10_61_0.8_dimer   |   -426.23489   |   -424.192054   |   -426.230188   
S66by10_61_0.95_dimer   |   -426.237471   |   -424.200467   |   -426.233224   
S66by10_61_0.9_dimer   |   -426.237266   |   -424.198685   |   -426.232826   
S66by10_61_1.05_dimer   |   -426.237084   |   -424.202406   |   -426.233518   
S66by10_61_1.0_dimer   |   -426.237371   |   -424.201642   |   -426.233386   
S66by10_61_1.25_dimer   |   -426.235456   |   -424.203417   |   -426.23395   
S66by10_62_0.7_dimer   |   -406.345295   |   -404.328888   |   -406.344096   
S66by10_62_0.8_dimer   |   -406.357775   |   -404.350627   |   -406.357675   
S66by10_62_0.95_dimer   |   -406.361977   |   -404.362996   |   -406.36215   
S66by10_62_0.9_dimer   |   -406.361579   |   -404.360444   |   -406.36158   
S66by10_62_1.05_dimer   |   -406.361518   |   -404.365621   |   -406.362463   
S66by10_62_1.0_dimer   |   -406.361885   |   -404.364611   |   -406.362344   
S66by10_62_1.25_dimer   |   -406.359497   |   -404.366886   |   -406.362978   
S66by10_63_0.7_dimer   |   -460.648352   |   -458.510788   |   -460.647781   
S66by10_63_0.8_dimer   |   -460.676343   |   -458.553864   |   -460.678813   
S66by10_63_0.95_dimer   |   -460.685329   |   -458.574931   |   -460.686233   
S66by10_63_0.9_dimer   |   -460.684427   |   -458.570994   |   -460.686299   
S66by10_63_1.0_dimer   |   -460.685284   |   -458.577173   |   -460.68526   
S66by10_64_0.7_dimer   |   -326.616528   |   -325.056209   |   -326.611182   
S66by10_64_0.8_dimer   |   -326.628698   |   -325.074941   |   -326.625021   
S66by10_64_0.95_dimer   |   -326.632791   |   -325.084706   |   -326.630416   
S66by10_64_0.9_dimer   |   -326.63236   |   -325.082804   |   -326.629759   
S66by10_64_1.05_dimer   |   -326.632448   |   -325.086501   |   -326.63041   
S66by10_64_1.1_dimer   |   -326.632035   |   -325.086846   |   -326.630203   
S66by10_65_0.7_dimer   |   -325.080882   |   -323.537196   |   -325.07959   
S66by10_65_0.8_dimer   |   -325.090711   |   -323.549901   |   -325.088401   
S66by10_65_0.95_dimer   |   -325.094506   |   -323.55626   |   -325.0905   
S66by10_65_0.9_dimer   |   -325.094053   |   -323.555128   |   -325.090448   
S66by10_65_1.05_dimer   |   -325.094278   |   -323.556991   |   -325.089784   
S66by10_65_2.0_dimer   |   -325.088816   |   -323.55308   |   -325.08588   
S66by10_66_0.7_dimer   |   -343.594628   |   -341.923881   |   -343.596284   
S66by10_66_0.8_dimer   |   -343.605719   |   -341.942875   |   -343.607034   
S66by10_66_0.95_dimer   |   -343.609656   |   -341.953794   |   -343.609433   
S66by10_66_0.9_dimer   |   -343.609262   |   -341.95155   |   -343.609483   
S66by10_66_1.05_dimer   |   -343.609211   |   -341.956066   |   -343.608527   
S66by10_66_1.0_dimer   |   -343.609572   |   -341.955209   |   -343.609027   
S66by10_66_1.1_dimer   |   -343.608703   |   -341.956551   |   -343.607976   
S66by10_6_0.7_dimer   |   -211.290317   |   -210.271159   |   -211.283716   
S66by10_6_0.8_dimer   |   -211.304384   |   -210.288953   |   -211.302155   
S66by10_6_0.95_dimer   |   -211.309724   |   -210.298313   |   -211.308285   
S66by10_6_0.9_dimer   |   -211.30911   |   -210.296571   |   -211.307612   
S66by10_6_1.05_dimer   |   -211.309261   |   -210.299585   |   -211.307911   
S66by10_6_2.0_dimer   |   -211.299377   |   -210.293378   |   -211.299516   
S66by10_7_0.7_dimer   |   -363.762814   |   -362.085836   |   -363.75862   
S66by10_7_0.8_dimer   |   -363.77694   |   -362.102703   |   -363.774624   
S66by10_7_0.95_dimer   |   -363.782476   |   -362.111383   |   -363.779937   
S66by10_7_1.05_dimer   |   -363.782134   |   -362.112438   |   -363.779957   
S66by10_7_2.0_dimer   |   -363.771064   |   -362.104763   |   -363.771991   
S66by10_8_0.7_dimer   |   -191.942638   |   -191.087732   |   -191.941298   
S66by10_9_0.7_dimer   |   -211.290812   |   -210.275524   |   -211.288112   
S66by10_9_0.8_dimer   |   -211.299617   |   -210.287857   |   -211.295027   
S66by10_9_0.9_dimer   |   -211.302294   |   -210.292752   |   -211.297807   
S66by10_9_1.05_dimer   |   -211.302283   |   -210.294634   |   -211.299181   
bh9_01_10P   |   -364.04552   |   -362.362138   |   -364.051239   
bh9_01_10R   |   -363.994145   |   -362.333176   |   -364.003493   
bh9_01_11P   |   -272.800595   |   -271.44153   |   -272.79746   
bh9_01_11R   |   -272.801665   |   -271.452401   |   -272.805051   
bh9_01_13P   |   -290.044735   |   -288.609771   |   -290.050645   
bh9_01_13R   |   -290.026315   |   -288.614968   |   -290.035724   
bh9_01_14P   |   -274.022979   |   -272.633355   |   -274.022796   
bh9_01_14R   |   -273.992562   |   -272.614409   |   -273.9946   
bh9_01_16P   |   -273.991568   |   -272.605271   |   -273.995464   
bh9_01_16R   |   -273.993231   |   -272.613449   |   -273.996722   
bh9_01_18P   |   -349.163703   |   -347.487615   |   -349.16522   
bh9_01_18R   |   -349.139813   |   -347.472054   |   -349.145021   
bh9_01_1P   |   -156.258219   |   -155.483684   |   -156.255733   
bh9_01_1R   |   -156.258451   |   -155.494372   |   -156.260776   
bh9_01_20P   |   -312.07182   |   -310.50876   |   -312.073733   
bh9_01_21P   |   -403.286483   |   -401.395937   |   -403.29242   
bh9_01_22P   |   -671.745534   |   -670.130936   |   -671.747607   
bh9_01_22R   |   -671.751278   |   -670.143784   |   -671.753985   
bh9_01_23P   |   -312.047496   |   -310.482581   |   -312.044275   
bh9_01_23R   |   -312.049467   |   -310.49483   |   -312.052087   
bh9_01_24P   |   -313.269668   |   -311.670662   |   -313.268012   
bh9_01_24R   |   -313.23735   |   -311.646647   |   -313.238975   
bh9_01_25P   |   -313.270403   |   -311.669089   |   -313.26858   
bh9_01_25R   |   -313.241321   |   -311.655588   |   -313.24487   
bh9_01_27P   |   -711.017618   |   -709.194759   |   -711.018549   
bh9_01_27R   |   -710.996003   |   -709.182045   |   -710.997678   
bh9_01_29P   |   -501.648459   |   -499.312342   |   -501.64929   
bh9_01_29R   |   -501.625092   |   -499.296337   |   -501.631446   
bh9_01_2P   |   -194.266028   |   -193.315741   |   -194.263795   
bh9_01_2R   |   -194.31344   |   -193.374772   |   -194.318954   
bh9_01_30P   |   -352.485041   |   -350.667105   |   -352.479044   
bh9_01_30R   |   -352.493608   |   -350.686099   |   -352.500503   
bh9_01_32P   |   -678.749197   |   -676.683756   |   -678.749938   
bh9_01_32R   |   -678.748308   |   -676.691677   |   -678.749287   
bh9_01_35P   |   -467.861675   |   -465.503305   |   -467.858962   
bh9_01_35R   |   -467.82835   |   -465.481424   |   -467.83464   
bh9_01_36P   |   -560.259724   |   -557.542462   |   -560.265066   
bh9_01_36R   |   -560.236163   |   -557.526128   |   -560.245664   
bh9_01_3P   |   -195.501884   |   -194.524843   |   -195.505962   
bh9_01_3R   |   -195.502134   |   -194.533583   |   -195.504183   
bh9_01_46R1   |   -1105.461308   |   -1103.538675   |   -1105.463862   
bh9_01_46R2   |   -1124.053635   |   -1120.522988   |   -1124.056206   
bh9_01_4R   |   -249.612618   |   -248.429708   |   -249.617774   
bh9_01_5P   |   -270.677915   |   -269.43383   |   -270.682376   
bh9_01_5R   |   -270.680574   |   -269.42499   |   -270.683696   
bh9_01_6P   |   -433.155649   |   -431.34553   |   -433.158493   
bh9_01_6R   |   -433.122125   |   -431.31453   |   -433.129652   
bh9_01_7P   |   -234.775771   |   -233.593357   |   -234.777924   
bh9_01_7R   |   -234.74551   |   -233.572435   |   -234.747475   
bh9_01_8P   |   -288.855334   |   -287.463235   |   -288.863115   
bh9_01_9P   |   -743.648203   |   -741.877673   |   -743.651508   
bh9_01_9R1   |   -437.52862   |   -437.127879   |   -437.529383   
bh9_01_9R2   |   -306.090794   |   -304.740305   |   -306.087808   
bh9_02_100P   |   -636.642984   |   -633.500601   |   -636.65045   
bh9_02_100R   |   -636.670364   |   -633.532398   |   -636.673381   
bh9_02_100TS   |   -636.617168   |   -633.457202   |   -636.609694   
bh9_02_101P   |   -636.673826   |   -633.54302   |   -636.677554   
bh9_02_101TS   |   -636.607861   |   -633.445181   |   -636.604096   
bh9_02_102P   |   -636.669589   |   -633.531675   |   -636.673817   
bh9_02_102R   |   -636.670887   |   -633.537279   |   -636.679293   
bh9_02_102TS   |   -636.614461   |   -633.45645   |   -636.609013   
bh9_02_103R   |   -636.665898   |   -633.532258   |   -636.671101   
bh9_02_103TS   |   -636.614899   |   -633.455183   |   -636.608013   
bh9_02_104P   |   -859.548577   |   -857.106176   |   -859.548571   
bh9_02_104R   |   -859.502654   |   -857.052334   |   -859.50084   
bh9_02_104TS   |   -859.487338   |   -857.025004   |   -859.478075   
bh9_02_105R   |   -859.555072   |   -857.120209   |   -859.55417   
bh9_02_105TS   |   -859.48482   |   -857.019087   |   -859.479205   
bh9_02_106P   |   -803.649999   |   -799.819545   |   -803.648444   
bh9_02_106R1   |   -493.32593   |   -491.058885   |   -493.313576   
bh9_02_106R2   |   -310.291759   |   -308.756092   |   -310.285817   
bh9_02_106TS   |   -803.629879   |   -799.742234   |   -803.615988   
bh9_02_107P   |   -803.662417   |   -799.826888   |   -803.662342   
bh9_02_108P   |   -803.659284   |   -799.83297   |   -803.657785   
bh9_02_109P   |   -746.243479   |   -743.240131   |   -746.244961   
bh9_02_109R   |   -746.229245   |   -743.238097   |   -746.234204   
bh9_02_109TS   |   -746.179971   |   -743.126048   |   -746.183815   
bh9_02_10P   |   -776.718895   |   -772.859144   |   -776.721027   
bh9_02_10R   |   -776.660934   |   -772.833599   |   -776.664852   
bh9_02_10TS   |   -776.651632   |   -772.755334   |   -776.645063   
bh9_02_110P   |   -746.252171   |   -743.259588   |   -746.249485   
bh9_02_111P   |   -349.515424   |   -347.782615   |   -349.513188   
bh9_02_111R   |   -349.492025   |   -347.760164   |   -349.493755   
bh9_02_111TS   |   -349.455664   |   -347.657575   |   -349.449912   
bh9_02_112P   |   -939.148391   |   -934.749975   |   -939.147968   
bh9_02_112R1   |   -628.82509   |   -625.989501   |   -628.813878   
bh9_02_112TS   |   -939.128119   |   -934.670865   |   -939.116963   
bh9_02_113P   |   -939.159357   |   -934.755581   |   -939.161207   
bh9_02_114P   |   -939.16117   |   -934.761859   |   -939.1582   
bh9_02_115TS   |   -939.128028   |   -934.671413   |   -939.116917   
bh9_02_117P   |   -939.164963   |   -934.771103   |   -939.165218   
bh9_02_118P   |   -1117.509009   |   -1112.221755   |   -1117.512817   
bh9_02_118R   |   -1117.470719   |   -1112.205915   |   -1117.477096   
bh9_02_118TS   |   -1117.460968   |   -1112.127737   |   -1117.451608   
bh9_02_119P   |   -1117.517128   |   -1112.230813   |   -1117.519   
bh9_02_119R   |   -1117.464481   |   -1112.198819   |   -1117.469517   
bh9_02_11P   |   -776.704661   |   -772.844178   |   -776.710634   
bh9_02_11TS   |   -776.647279   |   -772.745631   |   -776.641725   
bh9_02_120P   |   -1117.510312   |   -1112.220998   |   -1117.514394   
bh9_02_120R   |   -1117.460444   |   -1112.195149   |   -1117.4666   
bh9_02_120TS   |   -1117.460935   |   -1112.125819   |   -1117.450094   
bh9_02_121P   |   -1117.527404   |   -1112.244522   |   -1117.527744   
bh9_02_122P   |   -1209.633634   |   -1203.954279   |   -1209.643779   
bh9_02_122R   |   -1209.598388   |   -1203.940541   |   -1209.605121   
bh9_02_122TS   |   -1209.596263   |   -1203.867436   |   -1209.582382   
bh9_02_123P   |   -1209.64029   |   -1203.965177   |   -1209.644654   
bh9_02_124P   |   -661.069851   |   -657.745547   |   -661.068595   
bh9_02_124R   |   -661.026243   |   -657.71544   |   -661.026548   
bh9_02_124TS   |   -661.016209   |   -657.642169   |   -661.00129   
bh9_02_125P   |   -661.073745   |   -657.743703   |   -661.073087   
bh9_02_126TS   |   -1117.492528   |   -1112.164616   |   -1117.489571   
bh9_02_128P   |   -572.992779   |   -570.284785   |   -572.994937   
bh9_02_128R   |   -572.983429   |   -570.269156   |   -572.986693   
bh9_02_128TS   |   -572.945758   |   -570.18492   |   -572.946814   
bh9_02_129P   |   -612.242025   |   -609.324188   |   -612.244016   
bh9_02_129R   |   -612.236501   |   -609.318469   |   -612.240765   
bh9_02_129TS   |   -612.197111   |   -609.227841   |   -612.198197   
bh9_02_12R   |   -776.662592   |   -772.830024   |   -776.667912   
bh9_02_130P   |   -839.868478   |   -835.998463   |   -839.870755   
