Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
ANI1ccx_1215_conf5_mol1   |   -717.716735   |   -717.495396   |   -717.717342
ANI1ccx_1215_conf7_mol1   |   -717.707308   |   -717.488037   |   -717.707642
ANI1ccx_1216_conf11_mol2   |   -792.266918   |   -792.020133   |   -792.267491
ANI1ccx_1216_conf15_mol1   |   -792.233712   |   -791.986043   |   -792.235073
ANI1ccx_1216_conf21_mol1   |   -792.167653   |   -791.926478   |   -792.167702
ANI1ccx_1216_conf3_mol1   |   -792.265043   |   -792.01759   |   -792.266538
ANI1ccx_1216_conf4_mol1   |   -792.260149   |   -792.012934   |   -792.261349
ANI1ccx_1216_conf8_mol1   |   -792.248179   |   -792.003281   |   -792.249691
ANI1ccx_1221_conf10_mol1   |   -785.840599   |   -785.608324   |   -785.842602
ANI1ccx_1221_conf8_mol1   |   -785.854571   |   -785.618471   |   -785.855615
ANI1ccx_1226_conf3_mol1   |   -608.696135   |   -608.512134   |   -608.695626
ANI1ccx_1231_conf1_mol1   |   -514.021688   |   -513.862266   |   -514.020766
ANI1ccx_1232_conf1_mol2   |   -588.903591   |   -588.726454   |   -588.903674
ANI1ccx_1233_conf1_mol2   |   -663.798211   |   -663.599975   |   -663.797493
ANI1ccx_1233_conf2_mol1   |   -663.785162   |   -663.586892   |   -663.785342
ANI1ccx_1241_conf2_mol2   |   -616.255793   |   -616.073597   |   -616.256406
ANI1ccx_1250_conf2_mol2   |   -603.155751   |   -602.973242   |   -603.156477
ANI1ccx_1253_conf1_mol1   |   -460.143464   |   -459.996616   |   -460.143381
ANI1ccx_1253_conf1_mol2   |   -460.15739   |   -460.010341   |   -460.157589
ANI1ccx_1265_conf11_mol1   |   -659.274257   |   -659.078213   |   -659.274783
ANI1ccx_1265_conf4_mol2   |   -659.311462   |   -659.115294   |   -659.311609
ANI1ccx_1265_conf6_mol1   |   -659.3106   |   -659.110694   |   -659.311395
ANI1ccx_1265_conf7_mol1   |   -659.298944   |   -659.101901   |   -659.298969
ANI1ccx_1284_conf4_mol2   |   -501.394468   |   -501.254711   |   -501.394677
ANI1ccx_1293_conf2_mol1   |   -597.28804   |   -597.11806   |   -597.288479
ANI1ccx_1294_conf2_mol1   |   -556.408832   |   -556.251255   |   -556.408113
ANI1ccx_1294_conf3_mol2   |   -556.417   |   -556.260475   |   -556.414882
ANI1ccx_1299_conf1_mol2   |   -604.12047   |   -603.931399   |   -604.120317
ANI1ccx_130_conf1_mol2   |   -656.374036   |   -656.186202   |   -656.374081
ANI1ccx_1315_conf1_mol1   |   -489.55128   |   -489.404618   |   -489.551791
ANI1ccx_1315_conf1_mol2   |   -489.558909   |   -489.412882   |   -489.558589
ANI1ccx_1320_conf5_mol1   |   -598.521317   |   -598.34364   |   -598.521695
ANI1ccx_1320_conf7_mol1   |   -598.521229   |   -598.342085   |   -598.521164
ANI1ccx_1321_conf2_mol1   |   -673.117857   |   -672.922503   |   -673.117045
ANI1ccx_1321_conf5_mol2   |   -673.129786   |   -672.935673   |   -673.128849
ANI1ccx_1322_conf3_mol1   |   -557.649842   |   -557.492331   |   -557.651376
ANI1ccx_1322_conf4_mol1   |   -557.65164   |   -557.491364   |   -557.651365
ANI1ccx_1322_conf6_mol1   |   -557.632007   |   -557.476627   |   -557.633114
ANI1ccx_1322_conf8_mol2   |   -557.647802   |   -557.491309   |   -557.649304
ANI1ccx_1332_conf4_mol2   |   -510.533856   |   -510.378367   |   -510.53424
ANI1ccx_1339_conf1_mol2   |   -503.761164   |   -503.615651   |   -503.761005
ANI1ccx_1340_conf12_mol2   |   -578.639771   |   -578.469514   |   -578.63903
ANI1ccx_1346_conf1_mol1   |   -565.653133   |   -565.481592   |   -565.652719
ANI1ccx_1346_conf1_mol2   |   -565.66039   |   -565.489667   |   -565.660347
ANI1ccx_1346_conf8_mol1   |   -565.629931   |   -565.457217   |   -565.629684
ANI1ccx_1349_conf2_mol2   |   -524.743841   |   -524.590233   |   -524.743821
ANI1ccx_1351_conf2_mol2   |   -674.475359   |   -674.271327   |   -674.476459
ANI1ccx_1351_conf3_mol1   |   -674.439979   |   -674.238157   |   -674.441799
ANI1ccx_1352_conf1_mol1   |   -558.786643   |   -558.627972   |   -558.789274
ANI1ccx_1356_conf2_mol2   |   -531.5739   |   -531.409524   |   -531.573361
ANI1ccx_1369_conf2_mol2   |   -504.944085   |   -504.796322   |   -504.944556
ANI1ccx_1371_conf1_mol2   |   -654.670106   |   -654.477448   |   -654.670518
ANI1ccx_1374_conf16_mol2   |   -445.082791   |   -444.958494   |   -445.083779
ANI1ccx_1405_conf14_mol2   |   -755.65779   |   -755.426756   |   -755.658043
ANI1ccx_1405_conf16_mol1   |   -755.626838   |   -755.394275   |   -755.627428
ANI1ccx_1405_conf22_mol1   |   -755.603257   |   -755.374378   |   -755.603266
ANI1ccx_1405_conf34_mol1   |   -755.60569   |   -755.373825   |   -755.606393
ANI1ccx_1405_conf4_mol1   |   -755.647715   |   -755.41634   |   -755.647712
ANI1ccx_1405_conf7_mol1   |   -755.642036   |   -755.411025   |   -755.640899
ANI1ccx_1406_conf13_mol1   |   -830.525664   |   -830.270991   |   -830.525858
ANI1ccx_1406_conf13_mol2   |   -830.56159   |   -830.306222   |   -830.561846
ANI1ccx_1406_conf15_mol1   |   -830.503284   |   -830.250681   |   -830.503118
ANI1ccx_1406_conf27_mol1   |   -830.478751   |   -830.225785   |   -830.478419
ANI1ccx_1406_conf6_mol1   |   -830.537314   |   -830.283766   |   -830.53779
ANI1ccx_1409_conf3_mol1   |   -639.812915   |   -639.623802   |   -639.814079
ANI1ccx_1410_conf5_mol2   |   -599.02508   |   -598.849603   |   -599.024848
ANI1ccx_1424_conf1_mol2   |   -585.961743   |   -585.784884   |   -585.961889
ANI1ccx_1426_conf3_mol2   |   -735.818013   |   -735.593079   |   -735.818263
ANI1ccx_1427_conf11_mol1   |   -810.671371   |   -810.42308   |   -810.672377
ANI1ccx_1427_conf14_mol2   |   -810.718389   |   -810.470641   |   -810.718606
ANI1ccx_1427_conf21_mol1   |   -810.669384   |   -810.419581   |   -810.668488
ANI1ccx_1427_conf22_mol1   |   -810.659884   |   -810.410435   |   -810.659829
ANI1ccx_1427_conf34_mol1   |   -810.634543   |   -810.389373   |   -810.633215
ANI1ccx_1427_conf36_mol1   |   -810.640118   |   -810.391344   |   -810.639572
ANI1ccx_1427_conf4_mol1   |   -810.681339   |   -810.43439   |   -810.680753
ANI1ccx_1427_conf7_mol1   |   -810.679674   |   -810.431367   |   -810.677859
ANI1ccx_1434_conf2_mol2   |   -681.882532   |   -681.672798   |   -681.883168
ANI1ccx_1434_conf3_mol1   |   -681.873828   |   -681.664095   |   -681.874254
ANI1ccx_1434_conf5_mol1   |   -681.876449   |   -681.666622   |   -681.875546
ANI1ccx_1435_conf17_mol2   |   -756.802425   |   -756.569806   |   -756.802804
ANI1ccx_1435_conf1_mol1   |   -756.788761   |   -756.557053   |   -756.788243
ANI1ccx_1435_conf21_mol1   |   -756.760543   |   -756.529138   |   -756.758845
ANI1ccx_1435_conf32_mol1   |   -756.752947   |   -756.521786   |   -756.75254
ANI1ccx_1435_conf38_mol1   |   -756.748493   |   -756.514818   |   -756.745897
ANI1ccx_1436_conf3_mol1   |   -491.171797   |   -491.028158   |   -491.172258
ANI1ccx_144_conf3_mol2   |   -682.428827   |   -682.228946   |   -682.427987
ANI1ccx_1450_conf3_mol1   |   -661.768935   |   -661.568026   |   -661.768901
ANI1ccx_1451_conf1_mol1   |   -736.891033   |   -736.66504   |   -736.891503
ANI1ccx_1451_conf3_mol2   |   -736.907003   |   -736.679541   |   -736.908392
ANI1ccx_1468_conf4_mol2   |   -698.193102   |   -697.983717   |   -698.194177
ANI1ccx_1481_conf4_mol2   |   -560.29187   |   -560.128619   |   -560.291563
ANI1ccx_1496_conf2_mol1   |   -602.314898   |   -602.133284   |   -602.314692
ANI1ccx_1499_conf2_mol1   |   -636.263495   |   -636.07539   |   -636.262599
ANI1ccx_1499_conf4_mol1   |   -636.257795   |   -636.070295   |   -636.257649
ANI1ccx_1499_conf7_mol1   |   -636.252127   |   -636.063606   |   -636.250217
ANI1ccx_1499_conf7_mol2   |   -636.268671   |   -636.080321   |   -636.268418
ANI1ccx_1499_conf8_mol1   |   -636.255293   |   -636.066952   |   -636.255047
ANI1ccx_1508_conf11_mol1   |   -623.230562   |   -623.039712   |   -623.230164
ANI1ccx_1510_conf2_mol1   |   -507.588393   |   -507.437565   |   -507.587639
ANI1ccx_1513_conf2_mol2   |   -541.587625   |   -541.431245   |   -541.586967
ANI1ccx_1513_conf4_mol1   |   -541.575655   |   -541.417929   |   -541.575315
ANI1ccx_1522_conf1_mol1   |   -637.537059   |   -637.347678   |   -637.535371
ANI1ccx_1522_conf2_mol2   |   -637.544264   |   -637.356264   |   -637.543667
ANI1ccx_1526_conf3_mol2   |   -569.44482   |   -569.268326   |   -569.444529
ANI1ccx_1533_conf1_mol2   |   -699.37323   |   -699.156671   |   -699.372523
ANI1ccx_1533_conf5_mol1   |   -699.329875   |   -699.111738   |   -699.329331
ANI1ccx_1538_conf1_mol1   |   -542.739832   |   -542.58507   |   -542.740007
ANI1ccx_1546_conf2_mol2   |   -601.655693   |   -601.477144   |   -601.655307
ANI1ccx_1547_conf10_mol2   |   -751.448737   |   -751.224002   |   -751.448529
ANI1ccx_1547_conf11_mol1   |   -751.386897   |   -751.163972   |   -751.386633
ANI1ccx_1548_conf11_mol2   |   -635.647692   |   -635.465837   |   -635.646337
ANI1ccx_1548_conf3_mol1   |   -635.634751   |   -635.453298   |   -635.634048
ANI1ccx_1556_conf1_mol1   |   -588.615861   |   -588.436676   |   -588.615362
ANI1ccx_1562_conf1_mol2   |   -656.638408   |   -656.446676   |   -656.638695
ANI1ccx_1569_conf10_mol2   |   -943.365933   |   -943.077259   |   -943.365193
ANI1ccx_1569_conf16_mol1   |   -943.345569   |   -943.05591   |   -943.34489
ANI1ccx_1569_conf25_mol1   |   -943.3229   |   -943.036912   |   -943.322016
ANI1ccx_1569_conf31_mol1   |   -943.32029   |   -943.030614   |   -943.320055
ANI1ccx_1569_conf40_mol1   |   -943.294785   |   -943.005053   |   -943.295454
ANI1ccx_1572_conf10_mol1   |   -752.610284   |   -752.385077   |   -752.609026
ANI1ccx_1572_conf12_mol1   |   -752.602302   |   -752.376357   |   -752.602435
ANI1ccx_1572_conf15_mol2   |   -752.650139   |   -752.42546   |   -752.650239
ANI1ccx_1572_conf2_mol1   |   -752.639253   |   -752.415658   |   -752.639472
ANI1ccx_1572_conf6_mol1   |   -752.624782   |   -752.398365   |   -752.624347
ANI1ccx_1572_conf9_mol1   |   -752.608865   |   -752.384945   |   -752.609514
ANI1ccx_1584_conf11_mol2   |   -923.516899   |   -923.236235   |   -923.515779
ANI1ccx_1584_conf16_mol1   |   -923.477362   |   -923.194469   |   -923.47695
ANI1ccx_1584_conf18_mol1   |   -923.47137   |   -923.189932   |   -923.470881
ANI1ccx_1584_conf24_mol1   |   -923.46373   |   -923.18221   |   -923.463801
ANI1ccx_1584_conf25_mol1   |   -923.453301   |   -923.173188   |   -923.452564
ANI1ccx_1584_conf34_mol1   |   -923.43462   |   -923.154417   |   -923.433323
ANI1ccx_1592_conf11_mol2   |   -794.707719   |   -794.463662   |   -794.706932
ANI1ccx_1592_conf13_mol1   |   -794.684144   |   -794.44066   |   -794.683568
ANI1ccx_1592_conf15_mol1   |   -794.684534   |   -794.44079   |   -794.684183
ANI1ccx_1592_conf19_mol1   |   -794.661318   |   -794.416482   |   -794.662572
ANI1ccx_1592_conf1_mol1   |   -794.704934   |   -794.460268   |   -794.705412
ANI1ccx_1592_conf24_mol1   |   -794.633566   |   -794.38776   |   -794.634511
ANI1ccx_1592_conf2_mol1   |   -794.702112   |   -794.457943   |   -794.701945
ANI1ccx_1592_conf9_mol1   |   -794.685776   |   -794.44201   |   -794.685265
ANI1ccx_1593_conf10_mol2   |   -869.607505   |   -869.339583   |   -869.606633
ANI1ccx_1593_conf11_mol1   |   -869.565787   |   -869.299051   |   -869.565358
ANI1ccx_1593_conf1_mol1   |   -869.608439   |   -869.338364   |   -869.608397
ANI1ccx_1593_conf7_mol1   |   -869.576147   |   -869.30985   |   -869.575713
ANI1ccx_1593_conf8_mol1   |   -869.576468   |   -869.31002   |   -869.576647
ANI1ccx_1596_conf2_mol1   |   -678.811259   |   -678.605903   |   -678.811318
ANI1ccx_1596_conf2_mol2   |   -678.835342   |   -678.629513   |   -678.836325
ANI1ccx_1597_conf23_mol1   |   -903.592328   |   -903.321422   |   -903.59302
ANI1ccx_1597_conf25_mol1   |   -903.59251   |   -903.320593   |   -903.593348
ANI1ccx_1597_conf30_mol1   |   -903.594285   |   -903.319524   |   -903.595865
ANI1ccx_1597_conf3_mol1   |   -903.663193   |   -903.391491   |   -903.664317
ANI1ccx_1597_conf3_mol2   |   -903.68214   |   -903.407979   |   -903.682085
ANI1ccx_1610_conf1_mol1   |   -774.878115   |   -774.642166   |   -774.877781
ANI1ccx_1610_conf23_mol1   |   -774.794405   |   -774.558901   |   -774.793497
ANI1ccx_1610_conf2_mol2   |   -774.880322   |   -774.644025   |   -774.880069
ANI1ccx_1611_conf14_mol1   |   -849.693561   |   -849.434244   |   -849.691712
ANI1ccx_1611_conf15_mol1   |   -849.688081   |   -849.42861   |   -849.688268
ANI1ccx_1611_conf15_mol2   |   -849.750884   |   -849.490006   |   -849.749821
ANI1ccx_1611_conf16_mol1   |   -849.678085   |   -849.418806   |   -849.678357
ANI1ccx_1611_conf3_mol1   |   -849.732963   |   -849.473833   |   -849.734392
ANI1ccx_1611_conf4_mol1   |   -849.730039   |   -849.473346   |   -849.73147
ANI1ccx_1618_conf11_mol1   |   -720.918751   |   -720.698202   |   -720.918058
ANI1ccx_1618_conf11_mol2   |   -720.938477   |   -720.716259   |   -720.938297
ANI1ccx_1618_conf5_mol1   |   -720.923828   |   -720.703128   |   -720.922057
ANI1ccx_1619_conf14_mol1   |   -795.758856   |   -795.516175   |   -795.756741
ANI1ccx_1619_conf14_mol2   |   -795.840649   |   -795.598329   |   -795.839696
ANI1ccx_161_conf1_mol1   |   -724.337125   |   -724.112377   |   -724.336177
ANI1ccx_161_conf1_mol2   |   -724.351479   |   -724.124416   |   -724.350758
ANI1ccx_1633_conf1_mol1   |   -701.105552   |   -700.889968   |   -701.105856
ANI1ccx_1634_conf13_mol1   |   -810.030172   |   -809.787087   |   -810.030106
ANI1ccx_1634_conf1_mol2   |   -810.039214   |   -809.795888   |   -810.040377
ANI1ccx_1634_conf21_mol1   |   -810.029532   |   -809.785073   |   -810.029633
ANI1ccx_1634_conf27_mol1   |   -810.021311   |   -809.776678   |   -810.021638
ANI1ccx_1634_conf35_mol1   |   -809.959505   |   -809.71572   |   -809.960397
ANI1ccx_1634_conf8_mol1   |   -810.043436   |   -809.798122   |   -810.044632
ANI1ccx_1634_conf9_mol1   |   -810.042653   |   -809.797731   |   -810.042765
ANI1ccx_1645_conf3_mol2   |   -716.41409   |   -716.199964   |   -716.415722
ANI1ccx_1666_conf1_mol2   |   -599.196074   |   -599.027849   |   -599.194366
ANI1ccx_1675_conf1_mol2   |   -661.138083   |   -660.938919   |   -661.137703
ANI1ccx_1675_conf2_mol1   |   -661.129026   |   -660.928543   |   -661.129457
ANI1ccx_1685_conf1_mol1   |   -600.474199   |   -600.299706   |   -600.472998
ANI1ccx_1694_conf1_mol1   |   -587.428574   |   -587.252846   |   -587.428171
ANI1ccx_1698_conf1_mol1   |   -621.400559   |   -621.221485   |   -621.401138
ANI1ccx_170_conf13_mol2   |   -868.593187   |   -868.338501   |   -868.594306
ANI1ccx_170_conf14_mol1   |   -868.563836   |   -868.311118   |   -868.565443
ANI1ccx_170_conf20_mol1   |   -868.554854   |   -868.296923   |   -868.555155
ANI1ccx_1715_conf1_mol1   |   -626.499561   |   -626.311212   |   -626.499403
ANI1ccx_1715_conf2_mol2   |   -626.508286   |   -626.317669   |   -626.508845
ANI1ccx_171_conf12_mol1   |   -1018.432553   |   -1018.126563   |   -1018.432295
ANI1ccx_171_conf13_mol1   |   -1018.421962   |   -1018.11633   |   -1018.421084
ANI1ccx_171_conf1_mol2   |   -1018.462705   |   -1018.157459   |   -1018.461503
ANI1ccx_171_conf26_mol1   |   -1018.379005   |   -1018.077598   |   -1018.377309
ANI1ccx_1742_conf3_mol2   |   -832.510071   |   -832.260371   |   -832.509174
ANI1ccx_1743_conf11_mol1   |   -982.407704   |   -982.107325   |   -982.406834
ANI1ccx_1743_conf11_mol2   |   -982.412978   |   -982.113748   |   -982.412573
ANI1ccx_1743_conf19_mol1   |   -982.386549   |   -982.085885   |   -982.385932
ANI1ccx_1743_conf25_mol1   |   -982.368273   |   -982.068922   |   -982.368337
ANI1ccx_1743_conf32_mol1   |   -982.34772   |   -982.049122   |   -982.348697
ANI1ccx_1743_conf33_mol1   |   -982.347249   |   -982.049119   |   -982.347496
ANI1ccx_1743_conf39_mol1   |   -982.354397   |   -982.050388   |   -982.353377
ANI1ccx_1743_conf3_mol1   |   -982.40885   |   -982.108598   |   -982.4073
ANI1ccx_1743_conf47_mol1   |   -982.334839   |   -982.033824   |   -982.33398
ANI1ccx_1745_conf14_mol2   |   -791.69254   |   -791.455026   |   -791.691559
ANI1ccx_1745_conf15_mol1   |   -791.610395   |   -791.374871   |   -791.608879
ANI1ccx_1745_conf16_mol1   |   -791.620009   |   -791.382105   |   -791.618909
ANI1ccx_1745_conf8_mol1   |   -791.637305   |   -791.399892   |   -791.637564
ANI1ccx_1746_conf2_mol1   |   -866.564713   |   -866.304555   |   -866.564216
ANI1ccx_1746_conf9_mol2   |   -866.567569   |   -866.308717   |   -866.567891
ANI1ccx_174_conf1_mol2   |   -725.520171   |   -725.300165   |   -725.519166
ANI1ccx_1756_conf10_mol1   |   -962.544805   |   -962.251808   |   -962.544861
ANI1ccx_1756_conf16_mol1   |   -962.525513   |   -962.234742   |   -962.525106
ANI1ccx_1756_conf17_mol1   |   -962.526658   |   -962.233611   |   -962.526269
ANI1ccx_1756_conf22_mol2   |   -962.58569   |   -962.292669   |   -962.586139
ANI1ccx_1756_conf23_mol1   |   -962.517139   |   -962.224259   |   -962.516857
ANI1ccx_1756_conf2_mol1   |   -962.568101   |   -962.275518   |   -962.567544
ANI1ccx_1759_conf16_mol2   |   -758.803127   |   -758.572113   |   -758.80266
ANI1ccx_1759_conf27_mol1   |   -758.7629   |   -758.533056   |   -758.763183
ANI1ccx_1759_conf38_mol1   |   -758.75151   |   -758.518405   |   -758.750699
ANI1ccx_1759_conf39_mol1   |   -758.729765   |   -758.503231   |   -758.72805
ANI1ccx_1759_conf6_mol1   |   -758.78496   |   -758.554602   |   -758.785911
ANI1ccx_1760_conf14_mol2   |   -833.752746   |   -833.496577   |   -833.752899
ANI1ccx_1760_conf15_mol1   |   -833.715098   |   -833.459706   |   -833.714866
ANI1ccx_1760_conf34_mol1   |   -833.691186   |   -833.434709   |   -833.690985
ANI1ccx_1760_conf52_mol1   |   -833.664416   |   -833.410708   |   -833.662717
ANI1ccx_1760_conf53_mol1   |   -833.663525   |   -833.410532   |   -833.662484
ANI1ccx_1761_conf10_mol1   |   -908.655294   |   -908.378202   |   -908.655991
ANI1ccx_1761_conf17_mol1   |   -908.652508   |   -908.375221   |   -908.652944
ANI1ccx_1761_conf17_mol2   |   -908.664125   |   -908.386228   |   -908.664784
ANI1ccx_1761_conf18_mol1   |   -908.646821   |   -908.368906   |   -908.647064
ANI1ccx_1761_conf30_mol1   |   -908.606337   |   -908.327623   |   -908.606873
ANI1ccx_1761_conf39_mol1   |   -908.600619   |   -908.320999   |   -908.600453
ANI1ccx_1761_conf44_mol1   |   -908.581459   |   -908.30482   |   -908.581034
ANI1ccx_1761_conf6_mol1   |   -908.656423   |   -908.379441   |   -908.656742
ANI1ccx_1763_conf9_mol2   |   -942.738963   |   -942.453064   |   -942.738635
ANI1ccx_1770_conf10_mol1   |   -813.821723   |   -813.577338   |   -813.822135
ANI1ccx_1770_conf9_mol1   |   -813.840686   |   -813.591887   |   -813.838963
ANI1ccx_1777_conf4_mol1   |   -759.967735   |   -759.734326   |   -759.968127
ANI1ccx_1777_conf5_mol1   |   -759.953882   |   -759.723381   |   -759.954481
ANI1ccx_1784_conf3_mol1   |   -740.124135   |   -739.899335   |   -740.124509
ANI1ccx_1784_conf3_mol2   |   -740.125817   |   -739.900941   |   -740.125935
ANI1ccx_1785_conf17_mol1   |   -814.980439   |   -814.734104   |   -814.979842
ANI1ccx_1785_conf26_mol1   |   -814.94719   |   -814.699005   |   -814.948442
ANI1ccx_1785_conf2_mol1   |   -815.031773   |   -814.783663   |   -815.032003
ANI1ccx_1785_conf8_mol2   |   -815.03433   |   -814.787128   |   -815.034368
