Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
trichloromethane   |   -1417.018802   |   -1416.949427   |   -1417.018701
tricyclo3-2-1-01-5octane   |   -309.977303   |   -309.886114   |   -309.977656
tricyclo4-1-0-0heptane   |   -270.944674   |   -270.862971   |   -270.944592
triethylamine   |   -290.500005   |   -290.406148   |   -290.500036
trifluoroacetaldehyde   |   -449.701709   |   -449.542686   |   -449.701724
trifluoroacetic_acid   |   -524.63068   |   -524.447136   |   -524.630446
trifluoroacetonitrile   |   -428.680342   |   -428.530096   |   -428.681108
trifluoroacetylchloride   |   -908.648636   |   -908.470911   |   -908.648463
trifluoromethane   |   -336.940066   |   -336.814121   |   -336.940559
trifluoromethanol   |   -411.854908   |   -411.704647   |   -411.855002
trifluoromethylbenzene   |   -566.577824   |   -566.388598   |   -566.577107
trifluoromethylhypofluorite   |   -510.59985   |   -510.414029   |   -510.600449
trimethoxymethylbenzene   |   -611.65847   |   -611.467293   |   -611.657963
trimethylamine   |   -173.348889   |   -173.290866   |   -173.349044
trimethylenecyclopropane   |   -230.652757   |   -230.580553   |   -230.653269
trimethylorthoformate   |   -382.028019   |   -381.89954   |   -382.027468
trioxidanylmethane   |   -264.69724   |   -264.609223   |   -264.69696
tris-methylsulfanylmethane   |   -1350.00607   |   -1349.891817   |   -1350.004971
trispiro2-0-0-2-1-1nonane   |   -347.774553   |   -347.667267   |   -347.775175
trispiro2-0-2-0-2-0nonane   |   -347.774712   |   -347.667436   |   -347.775404
tryptophan   |   -682.477684   |   -682.275028   |   -682.477091
tyrosine   |   -626.554051   |   -626.364421   |   -626.553906
undecan-2-one   |   -504.458364   |   -504.299603   |   -504.458258
uracil   |   -412.63804   |   -412.513384   |   -412.638498
urea   |   -224.102686   |   -224.031156   |   -224.103243
urethane   |   -322.027872   |   -321.92252   |   -322.028177
valine   |   -400.119541   |   -399.994186   |   -400.119461
vinyl_acetate   |   -304.810246   |   -304.710222   |   -304.810298
vinyl_ether   |   -229.871162   |   -229.794608   |   -229.87147
vinylsulfonylbenzene   |   -855.015032   |   -854.805088   |   -855.014675
Z-1-2-3-trifluoropropene   |   -413.813286   |   -413.66779   |   -413.812991
Z-1-2-dichloroethene   |   -995.950385   |   -995.886331   |   -995.950307
Z-1-2-difluoroethene   |   -275.861679   |   -275.762538   |   -275.862013
Z-1-3-3-trifluoropropene   |   -413.832592   |   -413.68681   |   -413.832522
Z-1-3-5-hexatriene   |   -231.907705   |   -231.83468   |   -231.907581
Z-1-3-hexadiene   |   -233.087216   |   -233.013004   |   -233.087325
Z-1-4-hexadiene   |   -233.086879   |   -233.012291   |   -233.086816
Z-1-chloro-1-propene   |   -576.068255   |   -576.010761   |   -576.068242
Z-1-methylprop-1-enyl_acetate   |   -382.929952   |   -382.805914   |   -382.929585
Z-2-butene   |   -156.178255   |   -156.125981   |   -156.178022
Z-2-butenenitrile   |   -208.898161   |   -208.833737   |   -208.89829
Z-2-chloro-2-butene   |   -615.124129   |   -615.054824   |   -615.124038
Z-2-chloro-2-butenedinitrile   |   -720.529   |   -720.433862   |   -720.529463
Z-2-pentene   |   -195.228705   |   -195.164476   |   -195.228595
Z-2-pentenenitrile   |   -247.948819   |   -247.872397   |   -247.949023
Z-3-amino-2-4-difluorobut-2-enenitrile   |   -461.742272   |   -461.592765   |   -461.742337
Z-3-methyl-2-pentene   |   -234.280612   |   -234.204392   |   -234.2805
Z-3-penten-1-yne   |   -192.832716   |   -192.769988   |   -192.83269
Z-azodioxymethane   |   -337.790387   |   -337.684491   |   -337.790865
Z-dimethyldiazine   |   -188.135162   |   -188.077584   |   -188.135092
Z-hex-2-ene   |   -234.279655   |   -234.203449   |   -234.279536
Z-hexa-1-5-diyne-3-ene   |   -229.480617   |   -229.407255   |   -229.480897
