Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
trichloroethylene   |   -1455.101774   |   -1454.798321   |   -1455.101409
trichlorofluoromethane   |   -1516.156646   |   -1515.805379   |   -1516.156177
trichloromethane   |   -1417.215708   |   -1416.949427   |   -1417.215362
tricyclo3-2-1-01-5octane   |   -310.224767   |   -309.886114   |   -310.222477
tricyclo4-1-0-0heptane   |   -271.158186   |   -270.862971   |   -271.157131
triethylamine   |   -290.731685   |   -290.406148   |   -290.731704
trifluoroacetaldehyde   |   -449.957179   |   -449.542686   |   -449.957599
trifluoroacetic_acid   |   -524.933537   |   -524.447136   |   -524.933472
trifluoroacetonitrile   |   -428.921488   |   -428.530096   |   -428.921261
trifluoroacetylchloride   |   -908.956807   |   -908.470911   |   -908.956744
trifluoromethane   |   -337.123141   |   -336.814121   |   -337.123575
trifluoromethanol   |   -412.08553   |   -411.704647   |   -412.085333
trifluoromethylbenzene   |   -566.932215   |   -566.388598   |   -566.932511
trifluoromethylhypofluorite   |   -510.877798   |   -510.414029   |   -510.878896
trimethoxymethylbenzene   |   -612.092251   |   -611.467293   |   -612.094123
trimethylamine   |   -173.485874   |   -173.290866   |   -173.485198
trimethylenecyclopropane   |   -230.821457   |   -230.580553   |   -230.821338
trimethylorthoformate   |   -382.293428   |   -381.89954   |   -382.293365
trioxidanylmethane   |   -264.870931   |   -264.609223   |   -264.870858
tris-methylsulfanylmethane   |   -1350.24542   |   -1349.891817   |   -1350.247782
trispiro2-0-0-2-1-1nonane   |   -348.041019   |   -347.667267   |   -348.042411
trispiro2-0-2-0-2-0nonane   |   -348.040749   |   -347.667436   |   -348.041858
tryptophan   |   -682.968161   |   -682.275028   |   -682.967901
tyrosine   |   -626.998273   |   -626.364421   |   -626.997736
undecan-2-one   |   -504.849954   |   -504.299603   |   -504.850036
uracil   |   -412.922695   |   -412.513384   |   -412.924079
urea   |   -224.259637   |   -224.031156   |   -224.258619
urethane   |   -322.251818   |   -321.92252   |   -322.251438
valine   |   -400.410787   |   -399.994186   |   -400.410218
vinyl_acetate   |   -305.018212   |   -304.710222   |   -305.018572
vinyl_ether   |   -230.032998   |   -229.794608   |   -230.032698
vinylsulfonylbenzene   |   -855.330705   |   -854.805088   |   -855.330661
Z-1-2-3-trifluoropropene   |   -414.058078   |   -413.66779   |   -414.058679
Z-1-2-dichloroethene   |   -996.118178   |   -995.886331   |   -996.117529
Z-1-2-difluoroethene   |   -276.022478   |   -275.762538   |   -276.022443
Z-1-3-3-trifluoropropene   |   -414.076611   |   -413.68681   |   -414.07682
Z-1-3-5-hexatriene   |   -232.08151   |   -231.83468   |   -232.08137
Z-1-3-hexadiene   |   -233.267616   |   -233.013004   |   -233.26742
Z-1-4-hexadiene   |   -233.267148   |   -233.012291   |   -233.267449
Z-1-chloro-1-propene   |   -576.214467   |   -576.010761   |   -576.214235
Z-1-methylprop-1-enyl_acetate   |   -383.201153   |   -382.805914   |   -383.201154
Z-2-butene   |   -156.301383   |   -156.125981   |   -156.301376
Z-2-butenenitrile   |   -209.048283   |   -208.833737   |   -209.048202
Z-2-chloro-2-butene   |   -615.30221   |   -615.054824   |   -615.301834
Z-2-chloro-2-butenedinitrile   |   -720.757864   |   -720.433862   |   -720.758476
Z-2-pentene   |   -195.383382   |   -195.164476   |   -195.383524
Z-2-pentenenitrile   |   -248.130481   |   -247.872397   |   -248.130425
Z-3-amino-2-4-difluorobut-2-enenitrile   |   -462.037246   |   -461.592765   |   -462.036735
Z-3-methyl-2-pentene   |   -234.466521   |   -234.204392   |   -234.466578
Z-3-penten-1-yne   |   -192.974933   |   -192.769988   |   -192.975019
Z-azodioxymethane   |   -338.025445   |   -337.684491   |   -338.023771
Z-dimethyldiazine   |   -188.276465   |   -188.077584   |   -188.275779
Z-hex-2-ene   |   -234.465966   |   -234.203449   |   -234.466081
Z-hexa-1-5-diyne-3-ene   |   -229.641735   |   -229.407255   |   -229.641636
