Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
trichloromethane   |   -1417.876128   |   -1417.540472   |   -1417.875681
tricyclo3-2-1-01-5octane   |   -311.469165   |   -311.039323   |   -311.467228
tricyclo4-1-0-0heptane   |   -272.235137   |   -271.85822   |   -272.234001
triethylamine   |   -291.916055   |   -291.496661   |   -291.916105
trifluoroacetaldehyde   |   -451.177291   |   -450.603775   |   -451.177726
trifluoroacetic_acid   |   -526.374723   |   -525.704777   |   -526.374423
trifluoroacetonitrile   |   -430.095227   |   -429.55359   |   -430.095767
trifluoroacetylchloride   |   -910.343046   |   -909.679425   |   -910.34281
trifluoromethane   |   -337.996457   |   -337.561492   |   -337.997384
trifluoromethanol   |   -413.1756   |   -412.644457   |   -413.175498
trifluoromethylbenzene   |   -568.664901   |   -567.932058   |   -568.66448
trifluoromethylhypofluorite   |   -512.207997   |   -511.558407   |   -512.209694
trimethoxymethylbenzene   |   -614.281306   |   -613.46517   |   -614.28267
trimethylamine   |   -174.183503   |   -173.930472   |   -174.182982
trimethylenecyclopropane   |   -231.698602   |   -231.385494   |   -231.698995
trimethylorthoformate   |   -383.608093   |   -383.085726   |   -383.607479
trioxidanylmethane   |   -265.722774   |   -265.373048   |   -265.72242
tris-methylsulfanylmethane   |   -1351.399498   |   -1350.931642   |   -1351.400761
trispiro2-0-0-2-1-1nonane   |   -349.416799   |   -348.935761   |   -349.418813
trispiro2-0-2-0-2-0nonane   |   -349.417556   |   -348.936967   |   -349.419357
tryptophan   |   -685.418567   |   -684.522778   |   -685.417714
tyrosine   |   -629.190036   |   -628.366554   |   -629.189354
undecan-2-one   |   -506.825526   |   -506.116414   |   -506.825502
uracil   |   -414.295836   |   -413.761869   |   -414.297678
urea   |   -225.014526   |   -224.714515   |   -225.014065
urethane   |   -323.35325   |   -322.918601   |   -323.353176
valine   |   -401.846292   |   -401.304336   |   -401.845643
vinyl_acetate   |   -306.060015   |   -305.652001   |   -306.060427
vinyl_ether   |   -230.854636   |   -230.539693   |   -230.854645
vinylsulfonylbenzene   |   -857.174608   |   -856.439046   |   -857.174206
Z-1-2-3-trifluoropropene   |   -415.216485   |   -414.680701   |   -415.216791
Z-1-2-dichloroethene   |   -996.750538   |   -996.454637   |   -996.749811
Z-1-2-difluoroethene   |   -276.794492   |   -276.435411   |   -276.794791
Z-1-3-3-trifluoropropene   |   -415.236717   |   -414.701134   |   -415.236856
Z-1-3-5-hexatriene   |   -232.979252   |   -232.659397   |   -232.978988
Z-1-3-hexadiene   |   -234.194861   |   -233.866038   |   -234.194775
Z-1-4-hexadiene   |   -234.193212   |   -233.863768   |   -234.193451
Z-1-chloro-1-propene   |   -576.846367   |   -576.585167   |   -576.846122
Z-1-methylprop-1-enyl_acetate   |   -384.565763   |   -384.046485   |   -384.565396
Z-2-butene   |   -156.935359   |   -156.707683   |   -156.935119
Z-2-butenenitrile   |   -209.819505   |   -209.540536   |   -209.819554
Z-2-chloro-2-butene   |   -616.097555   |   -615.780864   |   -616.097088
Z-2-chloro-2-butenedinitrile   |   -721.837493   |   -721.418352   |   -721.838567
Z-2-pentene   |   -196.178363   |   -195.895229   |   -196.178396
Z-2-pentenenitrile   |   -249.062579   |   -248.728073   |   -249.062727
Z-3-amino-2-4-difluorobut-2-enenitrile   |   -463.463398   |   -462.869411   |   -463.462953
Z-3-methyl-2-pentene   |   -235.426729   |   -235.088381   |   -235.426675
Z-3-penten-1-yne   |   -193.716921   |   -193.449249   |   -193.716982
Z-azodioxymethane   |   -339.221531   |   -338.774682   |   -339.220336
Z-dimethyldiazine   |   -188.978041   |   -188.721583   |   -188.977286
Z-hex-2-ene   |   -235.421929   |   -235.083205   |   -235.421924
Z-hexa-1-5-diyne-3-ene   |   -230.493666   |   -230.185823   |   -230.493846
