Name   |   Ref (MP2/CBS) (A.U.)   |   Base (MP2/aDZ) (A.U.)   |   ACP_Comp (A.U.)
ANI1ccx_1215_conf18_mol1   |   -720.609296   |   -719.668171   |   -720.608299
ANI1ccx_1215_conf5_mol1   |   -720.635274   |   -719.691123   |   -720.634644
ANI1ccx_1215_conf7_mol1   |   -720.63175   |   -719.692927   |   -720.631017
ANI1ccx_1216_conf11_mol2   |   -795.465083   |   -794.43047   |   -795.462858
ANI1ccx_1216_conf15_mol1   |   -795.437703   |   -794.401498   |   -795.434481
ANI1ccx_1216_conf21_mol1   |   -795.391808   |   -794.36791   |   -795.392321
ANI1ccx_1216_conf3_mol1   |   -795.460044   |   -794.423915   |   -795.457567
ANI1ccx_1216_conf4_mol1   |   -795.457674   |   -794.422798   |   -795.454223
ANI1ccx_1216_conf8_mol1   |   -795.452329   |   -794.422165   |   -795.449935
ANI1ccx_1221_conf10_mol1   |   -789.09578   |   -788.073932   |   -789.097362
ANI1ccx_1221_conf8_mol1   |   -789.097585   |   -788.068597   |   -789.099988
ANI1ccx_1226_conf3_mol1   |   -611.194887   |   -610.391906   |   -611.192998
ANI1ccx_1231_conf1_mol1   |   -516.213511   |   -515.522455   |   -516.211294
ANI1ccx_1232_conf1_mol2   |   -591.37267   |   -590.590164   |   -591.370774
ANI1ccx_1233_conf1_mol2   |   -666.542066   |   -665.66763   |   -666.541878
ANI1ccx_1233_conf2_mol1   |   -666.538128   |   -665.661654   |   -666.536856
ANI1ccx_1241_conf2_mol2   |   -618.934929   |   -618.115689   |   -618.936409
ANI1ccx_1250_conf2_mol2   |   -605.752283   |   -604.947224   |   -605.748921
ANI1ccx_1253_conf1_mol1   |   -462.122699   |   -461.493165   |   -462.122248
ANI1ccx_1253_conf1_mol2   |   -462.134585   |   -461.504014   |   -462.134386
ANI1ccx_1265_conf11_mol1   |   -662.155735   |   -661.273575   |   -662.15266
ANI1ccx_1265_conf4_mol2   |   -662.191646   |   -661.308349   |   -662.1923
ANI1ccx_1265_conf6_mol1   |   -662.175016   |   -661.287905   |   -662.172205
ANI1ccx_1265_conf7_mol1   |   -662.174044   |   -661.290142   |   -662.173382
ANI1ccx_1284_conf4_mol2   |   -503.495254   |   -502.865617   |   -503.496076
ANI1ccx_1293_conf2_mol1   |   -599.728835   |   -598.977277   |   -599.727114
ANI1ccx_1294_conf2_mol1   |   -558.76314   |   -558.056054   |   -558.763572
ANI1ccx_1294_conf3_mol2   |   -558.763057   |   -558.059755   |   -558.764091
ANI1ccx_1299_conf1_mol2   |   -606.475242   |   -605.698402   |   -606.474652
ANI1ccx_130_conf1_mol2   |   -659.232843   |   -658.384952   |   -659.22894
ANI1ccx_1315_conf1_mol1   |   -491.58024   |   -490.944629   |   -491.579058
ANI1ccx_1315_conf1_mol2   |   -491.584465   |   -490.950857   |   -491.583944
ANI1ccx_1320_conf5_mol1   |   -600.984417   |   -600.214526   |   -600.984745
ANI1ccx_1320_conf7_mol1   |   -600.980389   |   -600.2088   |   -600.979658
ANI1ccx_1321_conf2_mol1   |   -675.885664   |   -675.025215   |   -675.884589
ANI1ccx_1321_conf5_mol2   |   -675.895963   |   -675.038589   |   -675.894703
ANI1ccx_1322_conf3_mol1   |   -560.014355   |   -559.299206   |   -560.012238
ANI1ccx_1322_conf4_mol1   |   -560.013332   |   -559.292128   |   -560.014112
ANI1ccx_1322_conf6_mol1   |   -560.000822   |   -559.290345   |   -559.998931
ANI1ccx_1322_conf8_mol2   |   -560.016148   |   -559.302834   |   -560.013757
ANI1ccx_1332_conf4_mol2   |   -512.613601   |   -511.948755   |   -512.612226
ANI1ccx_1339_conf1_mol2   |   -505.92434   |   -505.269705   |   -505.924394
ANI1ccx_1340_conf12_mol2   |   -581.07279   |   -580.323561   |   -581.07287
ANI1ccx_1346_conf1_mol1   |   -567.967435   |   -567.233262   |   -567.970644
ANI1ccx_1346_conf1_mol2   |   -567.975953   |   -567.243214   |   -567.979201
ANI1ccx_1346_conf8_mol1   |   -567.946886   |   -567.211242   |   -567.948105
ANI1ccx_1349_conf2_mol2   |   -526.980979   |   -526.295779   |   -526.981562
ANI1ccx_1351_conf2_mol2   |   -677.213215   |   -676.341303   |   -677.215012
ANI1ccx_1351_conf3_mol1   |   -677.185787   |   -676.318887   |   -677.184647
ANI1ccx_1352_conf1_mol1   |   -561.198653   |   -560.477584   |   -561.194039
ANI1ccx_1356_conf2_mol2   |   -533.719532   |   -533.02704   |   -533.720312
ANI1ccx_1369_conf2_mol2   |   -507.11982   |   -506.456684   |   -507.121472
ANI1ccx_1371_conf1_mol2   |   -657.392439   |   -656.544184   |   -657.392243
ANI1ccx_1374_conf16_mol2   |   -446.911061   |   -446.371609   |   -446.911639
ANI1ccx_1405_conf14_mol2   |   -758.736973   |   -757.750342   |   -758.737787
ANI1ccx_1405_conf16_mol1   |   -758.705963   |   -757.715671   |   -758.703654
ANI1ccx_1405_conf22_mol1   |   -758.694098   |   -757.710342   |   -758.691495
ANI1ccx_1405_conf34_mol1   |   -758.687158   |   -757.697944   |   -758.685592
ANI1ccx_1405_conf4_mol1   |   -758.728536   |   -757.740751   |   -758.729878
ANI1ccx_1405_conf7_mol1   |   -758.720624   |   -757.734822   |   -758.719591
ANI1ccx_1406_conf13_mol1   |   -833.866633   |   -832.785701   |   -833.864767
ANI1ccx_1406_conf13_mol2   |   -833.899149   |   -832.814717   |   -833.899408
ANI1ccx_1406_conf15_mol1   |   -833.859076   |   -832.778992   |   -833.859034
ANI1ccx_1406_conf27_mol1   |   -833.831241   |   -832.752838   |   -833.828611
ANI1ccx_1406_conf6_mol1   |   -833.882506   |   -832.80252   |   -833.88171
ANI1ccx_1409_conf3_mol1   |   -642.531063   |   -641.696216   |   -642.527922
ANI1ccx_1410_conf5_mol2   |   -601.646366   |   -600.852212   |   -601.647089
ANI1ccx_1424_conf1_mol2   |   -588.486222   |   -587.707325   |   -588.485887
ANI1ccx_1426_conf3_mol2   |   -738.860952   |   -737.894184   |   -738.85962
ANI1ccx_1427_conf11_mol1   |   -813.990014   |   -812.924974   |   -813.987126
ANI1ccx_1427_conf14_mol2   |   -814.023022   |   -812.961477   |   -814.020174
ANI1ccx_1427_conf21_mol1   |   -813.975996   |   -812.911371   |   -813.971846
ANI1ccx_1427_conf22_mol1   |   -813.976406   |   -812.912335   |   -813.971699
ANI1ccx_1427_conf34_mol1   |   -813.957985   |   -812.899468   |   -813.958866
ANI1ccx_1427_conf36_mol1   |   -813.953774   |   -812.889216   |   -813.954699
ANI1ccx_1427_conf4_mol1   |   -813.996274   |   -812.935553   |   -813.994781
ANI1ccx_1427_conf7_mol1   |   -813.995271   |   -812.932898   |   -813.99323
ANI1ccx_1434_conf2_mol2   |   -684.734767   |   -683.830552   |   -684.732795
ANI1ccx_1434_conf3_mol1   |   -684.726649   |   -683.823054   |   -684.723878
ANI1ccx_1434_conf5_mol1   |   -684.722725   |   -683.818715   |   -684.724076
ANI1ccx_1435_conf17_mol2   |   -759.911963   |   -758.912235   |   -759.912091
ANI1ccx_1435_conf1_mol1   |   -759.902484   |   -758.904724   |   -759.904124
ANI1ccx_1435_conf21_mol1   |   -759.883063   |   -758.888236   |   -759.884028
ANI1ccx_1435_conf32_mol1   |   -759.874761   |   -758.879295   |   -759.874378
ANI1ccx_1435_conf38_mol1   |   -759.865871   |   -758.866379   |   -759.866887
ANI1ccx_1436_conf3_mol1   |   -493.400954   |   -492.747844   |   -493.402354
ANI1ccx_144_conf3_mol2   |   -685.380358   |   -684.490757   |   -685.378168
ANI1ccx_1450_conf3_mol1   |   -664.621717   |   -663.744495   |   -664.618775
ANI1ccx_1451_conf1_mol1   |   -739.975246   |   -738.99709   |   -739.974444
ANI1ccx_1451_conf3_mol2   |   -739.982538   |   -739.003067   |   -739.979072
ANI1ccx_1468_conf4_mol2   |   -701.274348   |   -700.337259   |   -701.2738
ANI1ccx_1481_conf4_mol2   |   -562.60985   |   -561.89771   |   -562.610323
ANI1ccx_1496_conf2_mol1   |   -604.766805   |   -603.991068   |   -604.768022
ANI1ccx_1499_conf2_mol1   |   -638.891957   |   -638.075292   |   -638.893778
ANI1ccx_1499_conf4_mol1   |   -638.889944   |   -638.075141   |   -638.890162
ANI1ccx_1499_conf7_mol1   |   -638.886824   |   -638.06878   |   -638.889549
ANI1ccx_1499_conf7_mol2   |   -638.899489   |   -638.082219   |   -638.901063
ANI1ccx_1499_conf8_mol1   |   -638.885302   |   -638.068218   |   -638.885598
ANI1ccx_1508_conf11_mol1   |   -625.763583   |   -624.95411   |   -625.762484
ANI1ccx_1510_conf2_mol1   |   -509.747626   |   -509.081041   |   -509.74858
ANI1ccx_1513_conf2_mol2   |   -543.907538   |   -543.209749   |   -543.906244
ANI1ccx_1513_conf4_mol1   |   -543.896268   |   -543.195781   |   -543.895151
ANI1ccx_1522_conf1_mol1   |   -640.176087   |   -639.350364   |   -640.178381
ANI1ccx_1522_conf2_mol2   |   -640.189948   |   -639.365565   |   -640.191724
ANI1ccx_1526_conf3_mol2   |   -571.74608   |   -571.003343   |   -571.745557
ANI1ccx_1533_conf1_mol2   |   -702.168884   |   -701.26422   |   -702.170743
ANI1ccx_1533_conf5_mol1   |   -702.123696   |   -701.217558   |   -702.124757
ANI1ccx_1538_conf1_mol1   |   -545.112073   |   -544.406699   |   -545.112105
ANI1ccx_1546_conf2_mol2   |   -604.251068   |   -603.458398   |   -604.251055
ANI1ccx_1547_conf10_mol2   |   -754.557834   |   -753.582975   |   -754.5569
ANI1ccx_1547_conf11_mol1   |   -754.512285   |   -753.539386   |   -754.512927
ANI1ccx_1548_conf11_mol2   |   -638.419181   |   -637.590898   |   -638.417735
ANI1ccx_1548_conf3_mol1   |   -638.410497   |   -637.582455   |   -638.407991
ANI1ccx_1556_conf1_mol1   |   -591.100077   |   -590.325365   |   -591.098076
ANI1ccx_1562_conf1_mol2   |   -659.441794   |   -658.587934   |   -659.441789
ANI1ccx_1569_conf10_mol2   |   -947.137027   |   -945.91589   |   -947.134955
ANI1ccx_1569_conf16_mol1   |   -947.116975   |   -945.893026   |   -947.116878
ANI1ccx_1569_conf25_mol1   |   -947.110593   |   -945.892768   |   -947.110677
ANI1ccx_1569_conf31_mol1   |   -947.088801   |   -945.867284   |   -947.086478
ANI1ccx_1569_conf40_mol1   |   -947.068209   |   -945.843888   |   -947.064229
ANI1ccx_1572_conf10_mol1   |   -755.763342   |   -754.781029   |   -755.76507
ANI1ccx_1572_conf12_mol1   |   -755.7638   |   -754.778516   |   -755.764069
ANI1ccx_1572_conf15_mol2   |   -755.80391   |   -754.820814   |   -755.805119
ANI1ccx_1572_conf2_mol1   |   -755.801852   |   -754.823052   |   -755.800542
ANI1ccx_1572_conf6_mol1   |   -755.781514   |   -754.796446   |   -755.782102
ANI1ccx_1572_conf9_mol1   |   -755.774081   |   -754.794368   |   -755.769667
ANI1ccx_1584_conf11_mol2   |   -927.258478   |   -926.061101   |   -927.25723
ANI1ccx_1584_conf16_mol1   |   -927.2201   |   -926.016906   |   -927.21797
ANI1ccx_1584_conf18_mol1   |   -927.217216   |   -926.017025   |   -927.213584
ANI1ccx_1584_conf24_mol1   |   -927.207711   |   -926.008674   |   -927.205396
ANI1ccx_1584_conf25_mol1   |   -927.200401   |   -926.00419   |   -927.197084
ANI1ccx_1584_conf34_mol1   |   -927.188411   |   -925.990989   |   -927.187594
ANI1ccx_1592_conf11_mol2   |   -797.974545   |   -796.932564   |   -797.975276
ANI1ccx_1592_conf13_mol1   |   -797.956866   |   -796.917135   |   -797.956409
ANI1ccx_1592_conf15_mol1   |   -797.954986   |   -796.913418   |   -797.954697
ANI1ccx_1592_conf19_mol1   |   -797.940117   |   -796.895132   |   -797.937846
ANI1ccx_1592_conf1_mol1   |   -797.974574   |   -796.931033   |   -797.973482
ANI1ccx_1592_conf24_mol1   |   -797.912638   |   -796.864923   |   -797.911012
ANI1ccx_1592_conf2_mol1   |   -797.972814   |   -796.930928   |   -797.971506
ANI1ccx_1592_conf9_mol1   |   -797.960146   |   -796.91841   |   -797.960165
ANI1ccx_1593_conf10_mol2   |   -873.139651   |   -871.999647   |   -873.138856
ANI1ccx_1593_conf11_mol1   |   -873.110915   |   -871.973126   |   -873.110252
ANI1ccx_1593_conf1_mol1   |   -873.137279   |   -871.993057   |   -873.13561
ANI1ccx_1593_conf7_mol1   |   -873.119314   |   -871.983422   |   -873.119517
ANI1ccx_1593_conf8_mol1   |   -873.117585   |   -871.979346   |   -873.115512
ANI1ccx_1596_conf2_mol1   |   -681.71732   |   -680.823618   |   -681.715566
ANI1ccx_1596_conf2_mol2   |   -681.735754   |   -680.84015   |   -681.732732
ANI1ccx_1597_conf23_mol1   |   -907.312749   |   -906.140123   |   -907.308604
ANI1ccx_1597_conf25_mol1   |   -907.310874   |   -906.138255   |   -907.305484
ANI1ccx_1597_conf30_mol1   |   -907.303471   |   -906.12251   |   -907.30145
ANI1ccx_1597_conf3_mol1   |   -907.372247   |   -906.197982   |   -907.371442
ANI1ccx_1597_conf3_mol2   |   -907.381777   |   -906.203064   |   -907.382782
ANI1ccx_1610_conf1_mol1   |   -778.113402   |   -777.093873   |   -778.113384
ANI1ccx_1610_conf23_mol1   |   -778.045683   |   -777.025882   |   -778.047499
ANI1ccx_1610_conf2_mol2   |   -778.114145   |   -777.093662   |   -778.114024
ANI1ccx_1611_conf14_mol1   |   -853.205426   |   -852.089207   |   -853.204202
ANI1ccx_1611_conf15_mol1   |   -853.20472   |   -852.086434   |   -853.202053
ANI1ccx_1611_conf15_mol2   |   -853.257476   |   -852.139147   |   -853.254626
ANI1ccx_1611_conf16_mol1   |   -853.202642   |   -852.083524   |   -853.202861
ANI1ccx_1611_conf3_mol1   |   -853.24756   |   -852.131641   |   -853.243899
ANI1ccx_1611_conf4_mol1   |   -853.243848   |   -852.131922   |   -853.242464
ANI1ccx_1618_conf11_mol1   |   -723.964151   |   -723.008239   |   -723.961649
ANI1ccx_1618_conf11_mol2   |   -723.979621   |   -723.020924   |   -723.976401
ANI1ccx_1618_conf5_mol1   |   -723.973404   |   -723.015782   |   -723.973085
ANI1ccx_1619_conf14_mol1   |   -799.080673   |   -798.031141   |   -799.07934
ANI1ccx_1619_conf14_mol2   |   -799.152643   |   -798.103011   |   -799.15324
ANI1ccx_161_conf1_mol1   |   -727.393716   |   -726.431829   |   -727.393682
ANI1ccx_161_conf1_mol2   |   -727.40574   |   -726.438331   |   -727.404052
ANI1ccx_1633_conf1_mol1   |   -704.105947   |   -703.165592   |   -704.104431
ANI1ccx_1634_conf13_mol1   |   -813.485464   |   -812.414652   |   -813.485843
ANI1ccx_1634_conf1_mol2   |   -813.491819   |   -812.421873   |   -813.490303
ANI1ccx_1634_conf21_mol1   |   -813.474656   |   -812.402307   |   -813.475589
ANI1ccx_1634_conf27_mol1   |   -813.471614   |   -812.399361   |   -813.471578
ANI1ccx_1634_conf35_mol1   |   -813.426965   |   -812.355101   |   -813.424098
ANI1ccx_1634_conf8_mol1   |   -813.485519   |   -812.411232   |   -813.484527
ANI1ccx_1634_conf9_mol1   |   -813.48493   |   -812.412364   |   -813.483703
ANI1ccx_1645_conf3_mol2   |   -719.59435   |   -718.631017   |   -719.59149
ANI1ccx_1666_conf1_mol2   |   -601.737758   |   -600.974596   |   -601.739083
ANI1ccx_1675_conf1_mol2   |   -663.824976   |   -662.971143   |   -663.823686
ANI1ccx_1675_conf2_mol1   |   -663.808642   |   -662.952304   |   -663.809136
ANI1ccx_1685_conf1_mol1   |   -603.040357   |   -602.262342   |   -603.039311
ANI1ccx_1694_conf1_mol1   |   -589.878168   |   -589.117313   |   -589.879471
ANI1ccx_1698_conf1_mol1   |   -624.028929   |   -623.231393   |   -624.02667
ANI1ccx_170_conf13_mol2   |   -872.314857   |   -871.182954   |   -872.311477
ANI1ccx_170_conf14_mol1   |   -872.292   |   -871.161845   |   -872.289733
ANI1ccx_170_conf20_mol1   |   -872.273172   |   -871.133062   |   -872.272941
ANI1ccx_1715_conf1_mol1   |   -629.14786   |   -628.326436   |   -629.14632
ANI1ccx_1715_conf2_mol2   |   -629.149625   |   -628.322918   |   -629.147894
ANI1ccx_171_conf12_mol1   |   -1022.665358   |   -1021.338193   |   -1022.666087
ANI1ccx_171_conf13_mol1   |   -1022.665467   |   -1021.340733   |   -1022.665259
ANI1ccx_171_conf1_mol2   |   -1022.697769   |   -1021.372397   |   -1022.698262
ANI1ccx_171_conf26_mol1   |   -1022.630777   |   -1021.31412   |   -1022.630024
ANI1ccx_1742_conf3_mol2   |   -835.96355   |   -834.879832   |   -835.963312
ANI1ccx_1743_conf11_mol1   |   -986.364673   |   -985.089798   |   -986.363796
ANI1ccx_1743_conf11_mol2   |   -986.375256   |   -985.101831   |   -986.374139
ANI1ccx_1743_conf19_mol1   |   -986.353564   |   -985.078972   |   -986.353783
ANI1ccx_1743_conf25_mol1   |   -986.34348   |   -985.070796   |   -986.341502
ANI1ccx_1743_conf32_mol1   |   -986.326816   |   -985.053784   |   -986.325507
ANI1ccx_1743_conf33_mol1   |   -986.324072   |   -985.053779   |   -986.319653
ANI1ccx_1743_conf39_mol1   |   -986.317439   |   -985.03599   |   -986.312053
ANI1ccx_1743_conf3_mol1   |   -986.372006   |   -985.09726   |   -986.372358
ANI1ccx_1743_conf47_mol1   |   -986.308868   |   -985.03098   |   -986.309229
ANI1ccx_1745_conf14_mol2   |   -795.036381   |   -793.998426   |   -795.035635
ANI1ccx_1745_conf15_mol1   |   -794.984829   |   -793.947792   |   -794.984136
ANI1ccx_1745_conf16_mol1   |   -794.973461   |   -793.933739   |   -794.972937
ANI1ccx_1745_conf8_mol1   |   -794.99969   |   -793.959658   |   -794.999791
ANI1ccx_1746_conf2_mol1   |   -870.194774   |   -869.061155   |   -870.196082
ANI1ccx_1746_conf9_mol2   |   -870.19802   |   -869.066747   |   -870.199437
ANI1ccx_174_conf1_mol2   |   -728.616141   |   -727.656197   |   -728.61625
ANI1ccx_1756_conf10_mol1   |   -966.482468   |   -965.229521   |   -966.47993
ANI1ccx_1756_conf16_mol1   |   -966.466337   |   -965.216959   |   -966.466542
ANI1ccx_1756_conf17_mol1   |   -966.469308   |   -965.214494   |   -966.467738
ANI1ccx_1756_conf22_mol2   |   -966.510877   |   -965.257399   |   -966.508975
ANI1ccx_1756_conf23_mol1   |   -966.459543   |   -965.206322   |   -966.456735
ANI1ccx_1756_conf2_mol1   |   -966.50044   |   -965.246714   |   -966.500026
ANI1ccx_1759_conf16_mol2   |   -762.013286   |   -761.00844   |   -762.009922
ANI1ccx_1759_conf27_mol1   |   -761.975714   |   -760.972773   |   -761.973533
ANI1ccx_1759_conf38_mol1   |   -761.965513   |   -760.957864   |   -761.959966
ANI1ccx_1759_conf39_mol1   |   -761.961974   |   -760.963674   |   -761.96186
ANI1ccx_1759_conf6_mol1   |   -762.004708   |   -760.997925   |   -762.002016
ANI1ccx_1760_conf14_mol2   |   -837.217742   |   -836.119632   |   -837.216663
ANI1ccx_1760_conf15_mol1   |   -837.183616   |   -836.086535   |   -837.182012
ANI1ccx_1760_conf34_mol1   |   -837.165221   |   -836.066166   |   -837.163946
ANI1ccx_1760_conf52_mol1   |   -837.146316   |   -836.051725   |   -837.145702
ANI1ccx_1760_conf53_mol1   |   -837.145932   |   -836.055262   |   -837.144337
ANI1ccx_1761_conf10_mol1   |   -912.383995   |   -911.194114   |   -912.38508
ANI1ccx_1761_conf17_mol1   |   -912.381611   |   -911.191622   |   -912.382907
ANI1ccx_1761_conf17_mol2   |   -912.390937   |   -911.199785   |   -912.391212
ANI1ccx_1761_conf18_mol1   |   -912.381386   |   -911.189765   |   -912.381047
ANI1ccx_1761_conf30_mol1   |   -912.345421   |   -911.151423   |   -912.343387
ANI1ccx_1761_conf39_mol1   |   -912.325858   |   -911.131521   |   -912.326603
ANI1ccx_1761_conf44_mol1   |   -912.32727   |   -911.137623   |   -912.327399
ANI1ccx_1761_conf6_mol1   |   -912.38682   |   -911.196753   |   -912.388253
ANI1ccx_1763_conf9_mol2   |   -946.63792   |   -945.405207   |   -946.637376
ANI1ccx_1770_conf10_mol1   |   -817.281437   |   -816.2119   |   -817.280824
ANI1ccx_1770_conf9_mol1   |   -817.285147   |   -816.210556   |   -817.283691
ANI1ccx_1777_conf4_mol1   |   -763.207616   |   -762.193569   |   -763.205956
ANI1ccx_1777_conf5_mol1   |   -763.20129   |   -762.189812   |   -763.201833
ANI1ccx_1784_conf3_mol1   |   -743.328989   |   -742.33831   |   -743.328318
ANI1ccx_1784_conf3_mol2   |   -743.332291   |   -742.341168   |   -743.332016
ANI1ccx_1785_conf17_mol1   |   -818.462305   |   -817.379902   |   -818.461681
ANI1ccx_1785_conf26_mol1   |   -818.434581   |   -817.349052   |   -818.429245
ANI1ccx_1785_conf2_mol1   |   -818.501299   |   -817.415846   |   -818.500344
ANI1ccx_1785_conf8_mol2   |   -818.503731   |   -817.42   |   -818.504212
ANI1ccx_1786_conf16_mol2   |   -852.744086   |   -851.622292   |   -852.743873
