Name   |   Ref (HF/aDZ + (C/CBS - C/aDZ)) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_C (A.U.)
ANI1ccx_1091_conf2_mol2   |   -484.87644700   |   -484.39742200   |   -484.87694600
ANI1ccx_1092_conf6_mol2   |   -559.84822200   |   -559.29724700   |   -559.84976500
ANI1ccx_1093_conf5_mol1   |   -634.79715800   |   -634.17573000   |   -634.79791900
ANI1ccx_1119_conf6_mol1   |   -601.86544400   |   -601.27474400   |   -601.86331700
ANI1ccx_1139_conf2_mol1   |   -507.07934300   |   -506.57011400   |   -507.07783600
ANI1ccx_1144_conf15_mol1   |   -615.99145600   |   -615.38077300   |   -615.98926000
ANI1ccx_1154_conf1_mol1   |   -487.22425000   |   -486.73108800   |   -487.22744300
ANI1ccx_1158_conf7_mol1   |   -596.17564700   |   -595.57767400   |   -596.17598300
ANI1ccx_1158_conf7_mol2   |   -596.19233800   |   -595.59378400   |   -596.19184700
ANI1ccx_1166_conf11_mol2   |   -399.22433200   |   -398.81394100   |   -399.22335000
ANI1ccx_1168_conf155_mol2   |   -549.14558500   |   -548.59390400   |   -549.14375000
ANI1ccx_1168_conf26_mol1   |   -549.12701100   |   -548.57656200   |   -549.12614400
ANI1ccx_1168_conf70_mol1   |   -549.10644100   |   -548.55516400   |   -549.10394900
ANI1ccx_1205_conf10_mol1   |   -697.25933400   |   -696.56060600   |   -697.25995900
ANI1ccx_1205_conf26_mol2   |   -697.25768700   |   -696.56069300   |   -697.25910200
ANI1ccx_1205_conf48_mol1   |   -697.17675000   |   -696.47552700   |   -697.17562100
ANI1ccx_1213_conf1_mol1   |   -568.31739500   |   -567.73873200   |   -568.31784500
ANI1ccx_1214_conf1_mol2   |   -643.30104800   |   -642.64970500   |   -643.30041100
ANI1ccx_1214_conf2_mol1   |   -643.30156700   |   -642.64960700   |   -643.30280100
ANI1ccx_1215_conf13_mol2   |   -718.23877200   |   -717.51532200   |   -718.23713300
ANI1ccx_1215_conf18_mol1   |   -718.17623400   |   -717.45435900   |   -718.17636100
ANI1ccx_1215_conf5_mol1   |   -718.21820700   |   -717.49539600   |   -718.21697100
ANI1ccx_1215_conf7_mol1   |   -718.20758800   |   -717.48803700   |   -718.20652200
ANI1ccx_1216_conf11_mol2   |   -792.80796300   |   -792.02013300   |   -792.80516400
ANI1ccx_1216_conf15_mol1   |   -792.77457900   |   -791.98604300   |   -792.76999600
ANI1ccx_1216_conf21_mol1   |   -792.70920000   |   -791.92647800   |   -792.70966500
ANI1ccx_1216_conf3_mol1   |   -792.80626700   |   -792.01759000   |   -792.80229500
ANI1ccx_1216_conf4_mol1   |   -792.80059400   |   -792.01293400   |   -792.79594400
ANI1ccx_1216_conf8_mol1   |   -792.78854700   |   -792.00328100   |   -792.78464100
ANI1ccx_1221_conf10_mol1   |   -786.39789800   |   -785.60832400   |   -786.39747700
ANI1ccx_1221_conf8_mol1   |   -786.41135900   |   -785.61847100   |   -786.41271800
ANI1ccx_1226_conf3_mol1   |   -609.13111400   |   -608.51213400   |   -609.12973400
ANI1ccx_1231_conf1_mol1   |   -514.39390100   |   -513.86226600   |   -514.39260600
ANI1ccx_1232_conf1_mol2   |   -589.33182100   |   -588.72645400   |   -589.32984300
ANI1ccx_1233_conf1_mol2   |   -664.27617500   |   -663.59997500   |   -664.27670500
ANI1ccx_1233_conf2_mol1   |   -664.26509500   |   -663.58689200   |   -664.26364300
ANI1ccx_1241_conf2_mol2   |   -616.71064100   |   -616.07359700   |   -616.71150700
ANI1ccx_1250_conf2_mol2   |   -603.59579200   |   -602.97324200   |   -603.59170400
ANI1ccx_1253_conf1_mol1   |   -460.47930300   |   -459.99661600   |   -460.47893400
ANI1ccx_1253_conf1_mol2   |   -460.49386200   |   -460.01034100   |   -460.49346400
ANI1ccx_1265_conf11_mol1   |   -659.76432900   |   -659.07821300   |   -659.76072800
ANI1ccx_1265_conf4_mol2   |   -659.80242300   |   -659.11529400   |   -659.80293000
ANI1ccx_1265_conf6_mol1   |   -659.79790000   |   -659.11069400   |   -659.79429300
ANI1ccx_1265_conf7_mol1   |   -659.78876000   |   -659.10190100   |   -659.78807300
ANI1ccx_1284_conf4_mol2   |   -501.74459000   |   -501.25471100   |   -501.74520400
ANI1ccx_1293_conf2_mol1   |   -597.69963700   |   -597.11806000   |   -597.69747800
ANI1ccx_1294_conf2_mol1   |   -556.80076400   |   -556.25125500   |   -556.80191500
ANI1ccx_1294_conf3_mol2   |   -556.80725300   |   -556.26047500   |   -556.81040400
ANI1ccx_1299_conf1_mol2   |   -604.51916700   |   -603.93139900   |   -604.51873000
ANI1ccx_130_conf1_mol2   |   -656.84625900   |   -656.18620200   |   -656.84231100
ANI1ccx_1315_conf1_mol1   |   -489.89356700   |   -489.40461800   |   -489.89187400
ANI1ccx_1315_conf1_mol2   |   -489.90046300   |   -489.41288200   |   -489.90026200
ANI1ccx_1320_conf5_mol1   |   -598.93585300   |   -598.34364000   |   -598.93580300
ANI1ccx_1320_conf7_mol1   |   -598.93453100   |   -598.34208500   |   -598.93386400
ANI1ccx_1321_conf2_mol1   |   -673.58759800   |   -672.92250300   |   -673.58733500
ANI1ccx_1321_conf5_mol2   |   -673.59893400   |   -672.93567300   |   -673.59861100
ANI1ccx_1322_conf3_mol1   |   -558.04996900   |   -557.49233100   |   -558.04631800
ANI1ccx_1322_conf4_mol1   |   -558.05229200   |   -557.49136400   |   -558.05334700
ANI1ccx_1322_conf6_mol1   |   -558.03172400   |   -557.47662700   |   -558.02872600
ANI1ccx_1322_conf8_mol2   |   -558.04813000   |   -557.49130900   |   -558.04423700
ANI1ccx_1332_conf4_mol2   |   -510.88772300   |   -510.37836700   |   -510.88596500
ANI1ccx_1339_conf1_mol2   |   -504.12477300   |   -503.61565100   |   -504.12498600
ANI1ccx_1340_conf12_mol2   |   -579.04848500   |   -578.46951400   |   -579.04930600
ANI1ccx_1346_conf1_mol1   |   -566.04422500   |   -565.48159200   |   -566.04784700
ANI1ccx_1346_conf1_mol2   |   -566.05168200   |   -565.48966700   |   -566.05497400
ANI1ccx_1346_conf8_mol1   |   -566.02014600   |   -565.45721700   |   -566.02161200
ANI1ccx_1349_conf2_mol2   |   -525.12182500   |   -524.59023300   |   -525.12242800
ANI1ccx_1351_conf2_mol2   |   -674.93920700   |   -674.27132700   |   -674.93990400
ANI1ccx_1351_conf3_mol1   |   -674.90323600   |   -674.23815700   |   -674.90027600
ANI1ccx_1352_conf1_mol1   |   -559.19037200   |   -558.62797200   |   -559.18312500
ANI1ccx_1356_conf2_mol2   |   -531.93763900   |   -531.40952400   |   -531.93895900
ANI1ccx_1369_conf2_mol2   |   -505.31169600   |   -504.79632200   |   -505.31287700
ANI1ccx_1371_conf1_mol2   |   -655.13304600   |   -654.47744800   |   -655.13243700
ANI1ccx_1374_conf16_mol2   |   -445.37364800   |   -444.95849400   |   -445.37323900
ANI1ccx_1405_conf14_mol2   |   -756.18235400   |   -755.42675600   |   -756.18291400
ANI1ccx_1405_conf16_mol1   |   -756.15200500   |   -755.39427500   |   -756.14910600
ANI1ccx_1405_conf22_mol1   |   -756.12925600   |   -755.37437800   |   -756.12664300
ANI1ccx_1405_conf34_mol1   |   -756.13117300   |   -755.37382500   |   -756.12890400
ANI1ccx_1405_conf4_mol1   |   -756.17275100   |   -755.41634000   |   -756.17409500
ANI1ccx_1405_conf7_mol1   |   -756.16581700   |   -755.41102500   |   -756.16592000
ANI1ccx_1406_conf13_mol1   |   -831.09725000   |   -830.27099100   |   -831.09519000
ANI1ccx_1406_conf13_mol2   |   -831.13528700   |   -830.30622200   |   -831.13529000
ANI1ccx_1406_conf15_mol1   |   -831.07816200   |   -830.25068100   |   -831.07828600
ANI1ccx_1406_conf27_mol1   |   -831.05122200   |   -830.22578500   |   -831.04892400
ANI1ccx_1406_conf6_mol1   |   -831.11020400   |   -830.28376600   |   -831.10893200
ANI1ccx_1409_conf3_mol1   |   -640.26953700   |   -639.62380200   |   -640.26523100
ANI1ccx_1410_conf5_mol2   |   -599.46828100   |   -598.84960300   |   -599.46923600
ANI1ccx_1424_conf1_mol2   |   -586.38692200   |   -585.78488400   |   -586.38644100
ANI1ccx_1426_conf3_mol2   |   -736.33491300   |   -735.59307900   |   -736.33333100
ANI1ccx_1427_conf11_mol1   |   -811.23982800   |   -810.42308000   |   -811.23593400
ANI1ccx_1427_conf14_mol2   |   -811.28443700   |   -810.47064100   |   -811.28137300
ANI1ccx_1427_conf21_mol1   |   -811.23440300   |   -810.41958100   |   -811.23114900
ANI1ccx_1427_conf22_mol1   |   -811.22505700   |   -810.41043500   |   -811.22040500
ANI1ccx_1427_conf34_mol1   |   -811.20272000   |   -810.38937300   |   -811.20492900
ANI1ccx_1427_conf36_mol1   |   -811.20712800   |   -810.39134400   |   -811.20859900
ANI1ccx_1427_conf4_mol1   |   -811.24816300   |   -810.43439000   |   -811.24725500
ANI1ccx_1427_conf7_mol1   |   -811.24543300   |   -810.43136700   |   -811.24520700
ANI1ccx_1434_conf2_mol2   |   -682.36727800   |   -681.67279800   |   -682.36467000
ANI1ccx_1434_conf3_mol1   |   -682.35795600   |   -681.66409500   |   -682.35476000
ANI1ccx_1434_conf5_mol1   |   -682.36080500   |   -681.66662200   |   -682.36305900
ANI1ccx_1435_conf17_mol2   |   -757.33691400   |   -756.56980600   |   -757.33666300
ANI1ccx_1435_conf1_mol1   |   -757.32310500   |   -756.55705300   |   -757.32526300
ANI1ccx_1435_conf21_mol1   |   -757.29255900   |   -756.52913800   |   -757.29522300
ANI1ccx_1435_conf32_mol1   |   -757.28609200   |   -756.52178600   |   -757.28611600
ANI1ccx_1435_conf38_mol1   |   -757.28063600   |   -756.51481800   |   -757.28424700
ANI1ccx_1436_conf3_mol1   |   -491.53763000   |   -491.02815800   |   -491.53856900
ANI1ccx_144_conf3_mol2   |   -682.91866500   |   -682.22894600   |   -682.91731600
ANI1ccx_1450_conf3_mol1   |   -662.24434000   |   -661.56802600   |   -662.24143100
ANI1ccx_1451_conf1_mol1   |   -737.41720400   |   -736.66504000   |   -737.41593100
ANI1ccx_1451_conf3_mol2   |   -737.43155100   |   -736.67954100   |   -737.42669500
ANI1ccx_1468_conf4_mol2   |   -698.71142200   |   -697.98371700   |   -698.70979800
ANI1ccx_1481_conf4_mol2   |   -560.67751000   |   -560.12861900   |   -560.67828900
ANI1ccx_1496_conf2_mol1   |   -602.72740800   |   -602.13328400   |   -602.72883100
ANI1ccx_1499_conf2_mol1   |   -636.70394900   |   -636.07539000   |   -636.70666600
ANI1ccx_1499_conf4_mol1   |   -636.69759700   |   -636.07029500   |   -636.69796100
ANI1ccx_1499_conf7_mol1   |   -636.69312800   |   -636.06360600   |   -636.69776400
ANI1ccx_1499_conf7_mol2   |   -636.70924000   |   -636.08032100   |   -636.71106800
ANI1ccx_1499_conf8_mol1   |   -636.69569600   |   -636.06695200   |   -636.69623700
ANI1ccx_1508_conf11_mol1   |   -623.65833500   |   -623.03971200   |   -623.65763300
ANI1ccx_1510_conf2_mol1   |   -507.95332100   |   -507.43756500   |   -507.95502900
ANI1ccx_1513_conf2_mol2   |   -541.97265400   |   -541.43124500   |   -541.97201800
ANI1ccx_1513_conf4_mol1   |   -541.96069000   |   -541.41792900   |   -541.95991300
ANI1ccx_1522_conf1_mol1   |   -637.98402100   |   -637.34767800   |   -637.98800300
ANI1ccx_1522_conf2_mol2   |   -637.99264700   |   -637.35626400   |   -637.99502000
ANI1ccx_1526_conf3_mol2   |   -569.83456900   |   -569.26832600   |   -569.83433700
ANI1ccx_1533_conf1_mol2   |   -699.84477500   |   -699.15667100   |   -699.84734200
ANI1ccx_1533_conf5_mol1   |   -699.79974000   |   -699.11173800   |   -699.80134400
ANI1ccx_1538_conf1_mol1   |   -543.13568000   |   -542.58507000   |   -543.13553800
ANI1ccx_1546_conf2_mol2   |   -602.09126600   |   -601.47714400   |   -602.09163900
ANI1ccx_1547_conf10_mol2   |   -751.97412600   |   -751.22400200   |   -751.97339900
ANI1ccx_1547_conf11_mol1   |   -751.91394600   |   -751.16397200   |   -751.91485200
ANI1ccx_1548_conf11_mol2   |   -636.11226500   |   -635.46583700   |   -636.11217400
ANI1ccx_1548_conf3_mol1   |   -636.09988800   |   -635.45329800   |   -636.09808400
ANI1ccx_1556_conf1_mol1   |   -589.03220500   |   -588.43667600   |   -589.03070200
ANI1ccx_1562_conf1_mol2   |   -657.10880500   |   -656.44667600   |   -657.10851200
ANI1ccx_1569_conf10_mol2   |   -944.00972200   |   -943.07725900   |   -944.00839000
ANI1ccx_1569_conf16_mol1   |   -943.99019900   |   -943.05591000   |   -943.99078200
ANI1ccx_1569_conf25_mol1   |   -943.96874900   |   -943.03691200   |   -943.96971700
ANI1ccx_1569_conf31_mol1   |   -943.96245600   |   -943.03061400   |   -943.96036800
ANI1ccx_1569_conf40_mol1   |   -943.93964300   |   -943.00505300   |   -943.93499300
ANI1ccx_1572_conf10_mol1   |   -753.14218300   |   -752.38507700   |   -753.14516900
ANI1ccx_1572_conf12_mol1   |   -753.13569600   |   -752.37635700   |   -753.13583200
ANI1ccx_1572_conf15_mol2   |   -753.18387600   |   -752.42546000   |   -753.18498500
ANI1ccx_1572_conf2_mol1   |   -753.17086300   |   -752.41565800   |   -753.16933400
ANI1ccx_1572_conf6_mol1   |   -753.15701600   |   -752.39836500   |   -753.15803900
ANI1ccx_1572_conf9_mol1   |   -753.14073900   |   -752.38494500   |   -753.13567500
ANI1ccx_1584_conf11_mol2   |   -924.15294900   |   -923.23623500   |   -924.15282100
ANI1ccx_1584_conf16_mol1   |   -924.11477100   |   -923.19446900   |   -924.11305300
ANI1ccx_1584_conf18_mol1   |   -924.10868600   |   -923.18993200   |   -924.10554300
ANI1ccx_1584_conf24_mol1   |   -924.09972500   |   -923.18221000   |   -924.09734000
ANI1ccx_1584_conf25_mol1   |   -924.08928600   |   -923.17318800   |   -924.08670500
ANI1ccx_1584_conf34_mol1   |   -924.07163700   |   -923.15441700   |   -924.07211600
ANI1ccx_1592_conf11_mol2   |   -795.26158600   |   -794.46366200   |   -795.26310400
ANI1ccx_1592_conf13_mol1   |   -795.23690600   |   -794.44066000   |   -795.23702500
ANI1ccx_1592_conf15_mol1   |   -795.23861400   |   -794.44079000   |   -795.23867600
ANI1ccx_1592_conf19_mol1   |   -795.21663100   |   -794.41648200   |   -795.21310600
ANI1ccx_1592_conf1_mol1   |   -795.25914300   |   -794.46026800   |   -795.25757300
ANI1ccx_1592_conf24_mol1   |   -795.18966900   |   -794.38776000   |   -795.18709800
ANI1ccx_1592_conf2_mol1   |   -795.25566100   |   -794.45794300   |   -795.25451900
ANI1ccx_1592_conf9_mol1   |   -795.23998000   |   -794.44201000   |   -795.24051000
ANI1ccx_1593_conf10_mol2   |   -870.21166600   |   -869.33958300   |   -870.21174300
ANI1ccx_1593_conf11_mol1   |   -870.17010400   |   -869.29905100   |   -870.16987000
ANI1ccx_1593_conf1_mol1   |   -870.21251000   |   -869.33836400   |   -870.21088400
ANI1ccx_1593_conf7_mol1   |   -870.17944600   |   -869.30985000   |   -870.18008300
ANI1ccx_1593_conf8_mol1   |   -870.18181100   |   -869.31002000   |   -870.17955900
ANI1ccx_1596_conf2_mol1   |   -679.29425000   |   -678.60590300   |   -679.29243600
ANI1ccx_1596_conf2_mol2   |   -679.31928800   |   -678.62951300   |   -679.31528300
ANI1ccx_1597_conf23_mol1   |   -904.22314200   |   -903.32142200   |   -904.21830500
ANI1ccx_1597_conf25_mol1   |   -904.22129500   |   -903.32059300   |   -904.21506700
ANI1ccx_1597_conf30_mol1   |   -904.22572400   |   -903.31952400   |   -904.22212300
ANI1ccx_1597_conf3_mol1   |   -904.29405400   |   -903.39149100   |   -904.29212500
ANI1ccx_1597_conf3_mol2   |   -904.31253100   |   -903.40797900   |   -904.31359100
ANI1ccx_1610_conf1_mol1   |   -775.42574600   |   -774.64216600   |   -775.42606300
ANI1ccx_1610_conf23_mol1   |   -775.34319900   |   -774.55890100   |   -775.34592200
ANI1ccx_1610_conf2_mol2   |   -775.42821000   |   -774.64402500   |   -775.42834300
ANI1ccx_1611_conf14_mol1   |   -850.29114500   |   -849.43424400   |   -850.29177100
ANI1ccx_1611_conf15_mol1   |   -850.28742500   |   -849.42861000   |   -850.28457100
ANI1ccx_1611_conf15_mol2   |   -850.34745700   |   -849.49000600   |   -850.34567000
ANI1ccx_1611_conf16_mol1   |   -850.27864500   |   -849.41880600   |   -850.27859200
ANI1ccx_1611_conf3_mol1   |   -850.33062300   |   -849.47383300   |   -850.32553300
ANI1ccx_1611_conf4_mol1   |   -850.32858000   |   -849.47334600   |   -850.32576400
ANI1ccx_1618_conf11_mol1   |   -721.43356600   |   -720.69820200   |   -721.43175600
ANI1ccx_1618_conf11_mol2   |   -721.45273900   |   -720.71625900   |   -721.44969900
ANI1ccx_1618_conf5_mol1   |   -721.44004800   |   -720.70312800   |   -721.44150100
ANI1ccx_1619_conf14_mol1   |   -796.32302600   |   -795.51617500   |   -796.32380800
ANI1ccx_1619_conf14_mol2   |   -796.40564100   |   -795.59832900   |   -796.40719100
ANI1ccx_161_conf1_mol1   |   -724.84951600   |   -724.11237700   |   -724.85043000
ANI1ccx_161_conf1_mol2   |   -724.86476100   |   -724.12441600   |   -724.86379400
ANI1ccx_1633_conf1_mol1   |   -701.61474000   |   -700.88996800   |   -701.61292000
ANI1ccx_1634_conf13_mol1   |   -810.61481400   |   -809.78708700   |   -810.61525900
ANI1ccx_1634_conf1_mol2   |   -810.62250800   |   -809.79588800   |   -810.61982800
ANI1ccx_1634_conf21_mol1   |   -810.61296400   |   -809.78507300   |   -810.61379600
ANI1ccx_1634_conf27_mol1   |   -810.60429800   |   -809.77667800   |   -810.60393500
ANI1ccx_1634_conf35_mol1   |   -810.54379900   |   -809.71572000   |   -810.54004000
ANI1ccx_1634_conf8_mol1   |   -810.62709500   |   -809.79812200   |   -810.62490700
ANI1ccx_1634_conf9_mol1   |   -810.62537600   |   -809.79773100   |   -810.62403700
ANI1ccx_1645_conf3_mol2   |   -716.94917200   |   -716.19996400   |   -716.94467900
ANI1ccx_1666_conf1_mol2   |   -599.62278600   |   -599.02784900   |   -599.62581900
ANI1ccx_1675_conf1_mol2   |   -661.59358900   |   -660.93891900   |   -661.59267800
ANI1ccx_1675_conf2_mol1   |   -661.58439900   |   -660.92854300   |   -661.58446200
ANI1ccx_1685_conf1_mol1   |   -600.90322800   |   -600.29970600   |   -600.90338300
ANI1ccx_1694_conf1_mol1   |   -587.83797300   |   -587.25284600   |   -587.83967900
ANI1ccx_1698_conf1_mol1   |   -621.83994700   |   -621.22148500   |   -621.83710900
ANI1ccx_170_conf13_mol2   |   -869.21571900   |   -868.33850100   |   -869.21122000
ANI1ccx_170_conf14_mol1   |   -869.18855400   |   -868.31111800   |   -869.18468100
ANI1ccx_170_conf20_mol1   |   -869.17910300   |   -868.29692300   |   -869.17857000
ANI1ccx_1715_conf1_mol1   |   -626.94428700   |   -626.31121200   |   -626.94290500
ANI1ccx_1715_conf2_mol2   |   -626.95375900   |   -626.31766900   |   -626.95146900
ANI1ccx_171_conf12_mol1   |   -1019.14773900   |   -1018.12656300   |   -1019.14872500
ANI1ccx_171_conf13_mol1   |   -1019.13543100   |   -1018.11633000   |   -1019.13610200
ANI1ccx_171_conf1_mol2   |   -1019.17758400   |   -1018.15745900   |   -1019.17928000
ANI1ccx_171_conf26_mol1   |   -1019.09285000   |   -1018.07759800   |   -1019.09379200
ANI1ccx_1742_conf3_mol2   |   -833.09438900   |   -832.26037100   |   -833.09504800
ANI1ccx_1743_conf11_mol1   |   -983.08182100   |   -982.10732500   |   -983.08181400
ANI1ccx_1743_conf11_mol2   |   -983.08794100   |   -982.11374800   |   -983.08723000
ANI1ccx_1743_conf19_mol1   |   -983.05981500   |   -982.08588500   |   -983.06065000
ANI1ccx_1743_conf25_mol1   |   -983.04225400   |   -982.06892200   |   -983.04021200
ANI1ccx_1743_conf32_mol1   |   -983.02355600   |   -982.04912200   |   -983.02127000
ANI1ccx_1743_conf33_mol1   |   -983.02128300   |   -982.04911900   |   -983.01661700
ANI1ccx_1743_conf39_mol1   |   -983.02782800   |   -982.05038800   |   -983.02346200
ANI1ccx_1743_conf3_mol1   |   -983.08309200   |   -982.10859800   |   -983.08499400
ANI1ccx_1743_conf47_mol1   |   -983.01069700   |   -982.03382400   |   -983.01191700
ANI1ccx_1745_conf14_mol2   |   -792.25546700   |   -791.45502600   |   -792.25570200
ANI1ccx_1745_conf15_mol1   |   -792.17638400   |   -791.37487100   |   -792.17720700
