Name   |   Ref (MP2/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_MP2 (A.U.)
trichloromethane   |   -1417.876128   |   -1416.949427   |   -1417.863861
tricyclo3-2-1-01-5octane   |   -311.469165   |   -309.886114   |   -311.453416
tricyclo4-1-0-0heptane   |   -272.235137   |   -270.862971   |   -272.222048
triethylamine   |   -291.916055   |   -290.406148   |   -291.919744
trifluoroacetaldehyde   |   -451.177291   |   -449.542686   |   -451.179325
trifluoroacetic_acid   |   -526.374723   |   -524.447136   |   -526.375418
trifluoroacetonitrile   |   -430.095227   |   -428.530096   |   -430.096407
trifluoroacetylchloride   |   -910.343046   |   -908.470911   |   -910.342353
trifluoromethane   |   -337.996457   |   -336.814121   |   -337.997534
trifluoromethanol   |   -413.1756   |   -411.704647   |   -413.180064
trifluoromethylbenzene   |   -568.664901   |   -566.388598   |   -568.66685
trifluoromethylhypofluorite   |   -512.207997   |   -510.414029   |   -512.205968
trimethoxymethylbenzene   |   -614.281306   |   -611.467293   |   -614.284687
trimethylamine   |   -174.183503   |   -173.290866   |   -174.183601
trimethylenecyclopropane   |   -231.698602   |   -230.580553   |   -231.685253
trimethylorthoformate   |   -383.608093   |   -381.89954   |   -383.603298
trioxidanylmethane   |   -265.722774   |   -264.609223   |   -265.716627
tris-methylsulfanylmethane   |   -1351.399498   |   -1349.891817   |   -1351.409675
trispiro2-0-0-2-1-1nonane   |   -349.416799   |   -347.667267   |   -349.391451
trispiro2-0-2-0-2-0nonane   |   -349.417556   |   -347.667436   |   -349.38938
tryptophan   |   -685.418567   |   -682.275028   |   -685.413042
tyrosine   |   -629.190036   |   -626.364421   |   -629.189721
undecan-2-one   |   -506.825526   |   -504.299603   |   -506.831855
uracil   |   -414.295836   |   -412.513384   |   -414.306611
urea   |   -225.014526   |   -224.031156   |   -225.017909
urethane   |   -323.35325   |   -321.92252   |   -323.354638
valine   |   -401.846292   |   -399.994186   |   -401.844786
vinyl_acetate   |   -306.060015   |   -304.710222   |   -306.061752
vinyl_ether   |   -230.854636   |   -229.794608   |   -230.852111
vinylsulfonylbenzene   |   -857.174608   |   -854.805088   |   -857.172802
Z-1-2-3-trifluoropropene   |   -415.216485   |   -413.66779   |   -415.224054
Z-1-2-dichloroethene   |   -996.750538   |   -995.886331   |   -996.741166
Z-1-2-difluoroethene   |   -276.794492   |   -275.762538   |   -276.796706
Z-1-3-3-trifluoropropene   |   -415.236717   |   -413.68681   |   -415.241237
Z-1-3-5-hexatriene   |   -232.979252   |   -231.83468   |   -232.972425
Z-1-3-hexadiene   |   -234.194861   |   -233.013004   |   -234.190971
Z-1-4-hexadiene   |   -234.193212   |   -233.012291   |   -234.193131
Z-1-chloro-1-propene   |   -576.846367   |   -576.010761   |   -576.841977
Z-1-methylprop-1-enyl_acetate   |   -384.565763   |   -382.805914   |   -384.565958
Z-2-butene   |   -156.935359   |   -156.125981   |   -156.933927
Z-2-butenenitrile   |   -209.819505   |   -208.833737   |   -209.818231
Z-2-chloro-2-butene   |   -616.097555   |   -615.054824   |   -616.094293
Z-2-chloro-2-butenedinitrile   |   -721.837493   |   -720.433862   |   -721.827758
Z-2-pentene   |   -196.178363   |   -195.164476   |   -196.177105
Z-2-pentenenitrile   |   -249.062579   |   -247.872397   |   -249.060815
Z-3-amino-2-4-difluorobut-2-enenitrile   |   -463.463398   |   -461.592765   |   -463.465982
Z-3-methyl-2-pentene   |   -235.426729   |   -234.204392   |   -235.426137
Z-3-penten-1-yne   |   -193.716921   |   -192.769988   |   -193.714925
Z-azodioxymethane   |   -339.221531   |   -337.684491   |   -339.213435
Z-dimethyldiazine   |   -188.978041   |   -188.077584   |   -188.984247
Z-hex-2-ene   |   -235.421929   |   -234.203449   |   -235.420696
Z-hexa-1-5-diyne-3-ene   |   -230.493666   |   -229.407255   |   -230.488436
