Name   |   Ref (HF/CBS) (A.U.)   |   Base (HF/aDZ) (A.U.)   |   ACP_HF (A.U.)
S66by10_52_0.95_dimer   |   -458.721333   |   -458.578395   |   -458.721277
S66by10_52_0.9_dimer   |   -458.718531   |   -458.575706   |   -458.71837
S66by10_52_1.05_dimer   |   -458.723919   |   -458.580786   |   -458.724058
S66by10_52_1.0_dimer   |   -458.722991   |   -458.579957   |   -458.723044
S66by10_52_2.0_dimer   |   -458.722412   |   -458.578118   |   -458.722351
S66by10_53_0.7_dimer   |   -438.84578   |   -438.710694   |   -438.846003
S66by10_53_0.8_dimer   |   -438.866396   |   -438.731007   |   -438.86633
S66by10_53_0.95_dimer   |   -438.87771   |   -438.741954   |   -438.877552
S66by10_53_0.9_dimer   |   -438.87546   |   -438.739812   |   -438.875301
S66by10_53_1.05_dimer   |   -438.879822   |   -438.743864   |   -438.879687
S66by10_53_1.0_dimer   |   -438.879061   |   -438.743202   |   -438.878911
S66by10_54_0.7_dimer   |   -306.834834   |   -306.740923   |   -306.834719
S66by10_54_0.8_dimer   |   -306.854968   |   -306.760689   |   -306.854782
S66by10_54_0.95_dimer   |   -306.865313   |   -306.770775   |   -306.865455
S66by10_54_0.9_dimer   |   -306.863349   |   -306.768881   |   -306.863368
S66by10_54_1.05_dimer   |   -306.867013   |   -306.772301   |   -306.867295
S66by10_54_1.0_dimer   |   -306.866427   |   -306.771809   |   -306.866655
S66by10_55_0.7_dimer   |   -345.855999   |   -345.748811   |   -345.856067
S66by10_55_0.8_dimer   |   -345.882616   |   -345.774893   |   -345.88245
S66by10_55_0.95_dimer   |   -345.89745   |   -345.789204   |   -345.897428
S66by10_55_0.9_dimer   |   -345.894438   |   -345.786337   |   -345.894346
S66by10_55_1.05_dimer   |   -345.900454   |   -345.791929   |   -345.900531
S66by10_55_1.0_dimer   |   -345.899324   |   -345.790938   |   -345.899361
S66by10_55_1.1_dimer   |   -345.901098   |   -345.792435   |   -345.90119
S66by10_55_1.25_dimer   |   -345.901573   |   -345.792545   |   -345.901638
S66by10_56_0.7_dimer   |   -326.015304   |   -325.915643   |   -326.015248
S66by10_56_0.8_dimer   |   -326.042392   |   -325.942341   |   -326.04234
S66by10_56_0.95_dimer   |   -326.057279   |   -325.956808   |   -326.057306
S66by10_56_0.9_dimer   |   -326.054257   |   -325.953927   |   -326.054282
S66by10_56_1.05_dimer   |   -326.060426   |   -325.959634   |   -326.06037
S66by10_56_1.0_dimer   |   -326.059182   |   -325.958561   |   -326.059178
S66by10_56_1.1_dimer   |   -326.061156   |   -325.960187   |   -326.061037
S66by10_56_1.25_dimer   |   -326.061803   |   -325.960397   |   -326.061541
S66by10_57_0.7_dimer   |   -477.836174   |   -477.689422   |   -477.836292
S66by10_57_0.8_dimer   |   -477.888908   |   -477.741737   |   -477.888886
S66by10_57_0.95_dimer   |   -477.916021   |   -477.768278   |   -477.916057
S66by10_57_0.9_dimer   |   -477.910766   |   -477.763216   |   -477.910796
S66by10_57_1.05_dimer   |   -477.920845   |   -477.772701   |   -477.920822
S66by10_57_1.0_dimer   |   -477.919091   |   -477.77115   |   -477.919108
S66by10_57_1.1_dimer   |   -477.921802   |   -477.773453   |   -477.921733
S66by10_58_0.7_dimer   |   -493.511107   |   -493.36739   |   -493.510863
S66by10_58_0.8_dimer   |   -493.570102   |   -493.426455   |   -493.570143
S66by10_58_1.05_dimer   |   -493.5955   |   -493.451719   |   -493.595546
S66by10_58_1.0_dimer   |   -493.594788   |   -493.451082   |   -493.594869
S66by10_59_0.7_dimer   |   -152.909677   |   -152.857642   |   -152.909733
S66by10_59_0.8_dimer   |   -152.920183   |   -152.868135   |   -152.92021
S66by10_59_0.95_dimer   |   -152.924987   |   -152.872869   |   -152.925133
S66by10_59_0.9_dimer   |   -152.924191   |   -152.872098   |   -152.924298
S66by10_59_2.0_dimer   |   -152.922558   |   -152.869929   |   -152.922628
S66by10_5_0.7_dimer   |   -230.185761   |   -230.105749   |   -230.185253
S66by10_5_0.8_dimer   |   -230.200639   |   -230.120826   |   -230.200257
S66by10_5_0.95_dimer   |   -230.208079   |   -230.128335   |   -230.207822
S66by10_5_0.9_dimer   |   -230.20674   |   -230.127001   |   -230.206446
S66by10_5_1.05_dimer   |   -230.208996   |   -230.129205   |   -230.208839
S66by10_5_1.5_dimer   |   -230.206335   |   -230.126289   |   -230.206484
S66by10_5_2.0_dimer   |   -230.20442   |   -230.12428   |   -230.204644
S66by10_60_0.7_dimer   |   -304.751358   |   -304.650748   |   -304.751933
S66by10_60_0.8_dimer   |   -304.771475   |   -304.670584   |   -304.771431
S66by10_60_0.95_dimer   |   -304.781597   |   -304.680392   |   -304.781085
S66by10_60_0.9_dimer   |   -304.779751   |   -304.678597   |   -304.779297
S66by10_60_1.05_dimer   |   -304.782974   |   -304.681752   |   -304.782505
S66by10_60_1.5_dimer   |   -304.780675   |   -304.679326   |   -304.780576
S66by10_60_2.0_dimer   |   -304.779072   |   -304.677638   |   -304.778995
S66by10_61_0.7_dimer   |   -424.315792   |   -424.177671   |   -424.315602
S66by10_61_0.8_dimer   |   -424.330536   |   -424.192054   |   -424.330369
S66by10_61_0.95_dimer   |   -424.339461   |   -424.200467   |   -424.339386
S66by10_61_0.9_dimer   |   -424.337521   |   -424.198685   |   -424.3374
S66by10_61_1.05_dimer   |   -424.341668   |   -424.202406   |   -424.341754
S66by10_61_1.0_dimer   |   -424.340778   |   -424.201642   |   -424.34078
S66by10_61_1.25_dimer   |   -424.343089   |   -424.203417   |   -424.343493
S66by10_62_0.7_dimer   |   -404.459808   |   -404.328888   |   -404.459605
S66by10_62_0.8_dimer   |   -404.481872   |   -404.350627   |   -404.481724
S66by10_62_0.95_dimer   |   -404.494755   |   -404.362996   |   -404.494614
S66by10_62_0.9_dimer   |   -404.492039   |   -404.360444   |   -404.491875
S66by10_62_1.05_dimer   |   -404.497644   |   -404.365621   |   -404.497612
S66by10_62_1.0_dimer   |   -404.496513   |   -404.364611   |   -404.49642
S66by10_62_1.25_dimer   |   -404.499239   |   -404.366886   |   -404.499552
S66by10_63_0.7_dimer   |   -458.652011   |   -458.510788   |   -458.651963
S66by10_63_0.8_dimer   |   -458.695547   |   -458.553864   |   -458.695602
S66by10_63_0.95_dimer   |   -458.717312   |   -458.574931   |   -458.717529
S66by10_63_0.9_dimer   |   -458.713137   |   -458.570994   |   -458.713305
S66by10_63_1.0_dimer   |   -458.719797   |   -458.577173   |   -458.720045
S66by10_64_0.7_dimer   |   -325.162436   |   -325.056209   |   -325.162226
S66by10_64_0.8_dimer   |   -325.181295   |   -325.074941   |   -325.18115
S66by10_64_0.95_dimer   |   -325.19132   |   -325.084706   |   -325.191212
S66by10_64_0.9_dimer   |   -325.18933   |   -325.082804   |   -325.189203
S66by10_64_1.05_dimer   |   -325.193281   |   -325.086501   |   -325.19322
S66by10_64_1.1_dimer   |   -325.193697   |   -325.086846   |   -325.193673
S66by10_65_0.7_dimer   |   -323.635312   |   -323.537196   |   -323.635341
S66by10_65_0.8_dimer   |   -323.648031   |   -323.549901   |   -323.648045
S66by10_65_0.95_dimer   |   -323.654461   |   -323.55626   |   -323.654459
S66by10_65_0.9_dimer   |   -323.653302   |   -323.555128   |   -323.653297
S66by10_65_1.05_dimer   |   -323.655271   |   -323.556991   |   -323.655258
S66by10_65_2.0_dimer   |   -323.651893   |   -323.55308   |   -323.651687
S66by10_66_0.7_dimer   |   -342.027091   |   -341.923881   |   -342.026736
S66by10_66_0.8_dimer   |   -342.046239   |   -341.942875   |   -342.045997
S66by10_66_0.95_dimer   |   -342.057464   |   -341.953794   |   -342.057353
S66by10_66_0.9_dimer   |   -342.055113   |   -341.95155   |   -342.054958
S66by10_66_1.05_dimer   |   -342.059933   |   -341.956066   |   -342.059907
S66by10_66_1.0_dimer   |   -342.058981   |   -341.955209   |   -342.058914
S66by10_66_1.1_dimer   |   -342.060503   |   -341.956551   |   -342.060512
S66by10_6_0.7_dimer   |   -210.342657   |   -210.271159   |   -210.342093
S66by10_6_0.8_dimer   |   -210.36055   |   -210.288953   |   -210.360416
S66by10_6_0.95_dimer   |   -210.369981   |   -210.298313   |   -210.370106
S66by10_6_0.9_dimer   |   -210.368205   |   -210.296571   |   -210.368284
S66by10_6_1.05_dimer   |   -210.371342   |   -210.299585   |   -210.371568
S66by10_6_2.0_dimer   |   -210.365719   |   -210.293378   |   -210.36605
S66by10_7_0.7_dimer   |   -362.205817   |   -362.085836   |   -362.205651
S66by10_7_0.8_dimer   |   -362.222573   |   -362.102703   |   -362.222302
S66by10_7_0.95_dimer   |   -362.231158   |   -362.111383   |   -362.230855
S66by10_7_1.05_dimer   |   -362.232237   |   -362.112438   |   -362.231957
S66by10_7_2.0_dimer   |   -362.225059   |   -362.104763   |   -362.225191
S66by10_8_0.7_dimer   |   -191.153853   |   -191.087732   |   -191.153532
S66by10_9_0.7_dimer   |   -210.347263   |   -210.275524   |   -210.346951
S66by10_9_0.8_dimer   |   -210.359595   |   -210.287857   |   -210.359388
S66by10_9_0.9_dimer   |   -210.364602   |   -210.292752   |   -210.36452
S66by10_9_1.05_dimer   |   -210.366664   |   -210.294634   |   -210.366741
bh9_01_10P   |   -362.473469   |   -362.362138   |   -362.473197
bh9_01_10R   |   -362.444775   |   -362.333176   |   -362.445002
bh9_01_11P   |   -271.523497   |   -271.44153   |   -271.523197
bh9_01_11R   |   -271.534232   |   -271.452401   |   -271.534
bh9_01_13P   |   -288.697548   |   -288.609771   |   -288.697617
bh9_01_13R   |   -288.70463   |   -288.614968   |   -288.704172
bh9_01_14P   |   -272.716407   |   -272.633355   |   -272.716404
bh9_01_14R   |   -272.700926   |   -272.614409   |   -272.700635
bh9_01_16P   |   -272.6895   |   -272.605271   |   -272.689585
bh9_01_16R   |   -272.699819   |   -272.613449   |   -272.699678
bh9_01_18P   |   -347.595372   |   -347.487615   |   -347.595156
bh9_01_18R   |   -347.584041   |   -347.472054   |   -347.583969
bh9_01_1P   |   -155.533836   |   -155.483684   |   -155.533527
bh9_01_1R   |   -155.544477   |   -155.494372   |   -155.544263
bh9_01_20P   |   -310.600014   |   -310.50876   |   -310.599852
bh9_01_21P   |   -401.518911   |   -401.395937   |   -401.518989
bh9_01_22P   |   -670.234466   |   -670.130936   |   -670.23421
bh9_01_22R   |   -670.251504   |   -670.143784   |   -670.251165
bh9_01_23P   |   -310.576262   |   -310.482581   |   -310.575945
bh9_01_23R   |   -310.588721   |   -310.49483   |   -310.588536
bh9_01_24P   |   -311.765529   |   -311.670662   |   -311.765152
bh9_01_24R   |   -311.744131   |   -311.646647   |   -311.743948
bh9_01_25P   |   -311.763654   |   -311.669089   |   -311.763549
bh9_01_25R   |   -311.754096   |   -311.655588   |   -311.753772
bh9_01_27P   |   -709.308946   |   -709.194759   |   -709.308493
bh9_01_27R   |   -709.301754   |   -709.182045   |   -709.301137
bh9_01_29P   |   -499.466917   |   -499.312342   |   -499.46691
bh9_01_29R   |   -499.453581   |   -499.296337   |   -499.453663
bh9_01_2P   |   -193.37444   |   -193.315741   |   -193.374121
bh9_01_2R   |   -193.433687   |   -193.374772   |   -193.433079
bh9_01_30P   |   -350.776198   |   -350.667105   |   -350.776419
bh9_01_30R   |   -350.795462   |   -350.686099   |   -350.795537
bh9_01_32P   |   -676.841362   |   -676.683756   |   -676.841182
bh9_01_32R   |   -676.849288   |   -676.691677   |   -676.849369
bh9_01_35P   |   -465.637516   |   -465.503305   |   -465.63724
bh9_01_35R   |   -465.61903   |   -465.481424   |   -465.618656
bh9_01_36P   |   -557.712601   |   -557.542462   |   -557.712615
bh9_01_36R   |   -557.698984   |   -557.526128   |   -557.699212
bh9_01_3P   |   -194.584831   |   -194.524843   |   -194.58477
bh9_01_3R   |   -194.59572   |   -194.533583   |   -194.595481
bh9_01_46R1   |   -1103.674546   |   -1103.538675   |   -1103.674458
bh9_01_46R2   |   -1120.814681   |   -1120.522988   |   -1120.815578
bh9_01_4R   |   -248.505559   |   -248.429708   |   -248.505619
bh9_01_5P   |   -269.515841   |   -269.43383   |   -269.516341
bh9_01_5R   |   -269.509806   |   -269.42499   |   -269.509799
bh9_01_6P   |   -431.485841   |   -431.34553   |   -431.485367
bh9_01_6R   |   -431.460287   |   -431.31453   |   -431.460384
bh9_01_7P   |   -233.664575   |   -233.593357   |   -233.664447
bh9_01_7R   |   -233.646562   |   -233.572435   |   -233.646323
bh9_01_8P   |   -287.548882   |   -287.463235   |   -287.548511
bh9_01_9P   |   -742.007373   |   -741.877673   |   -742.007259
bh9_01_9R1   |   -437.160964   |   -437.127879   |   -437.160348
bh9_01_9R2   |   -304.837758   |   -304.740305   |   -304.838087
bh9_02_100P   |   -633.687471   |   -633.500601   |   -633.687469
bh9_02_100R   |   -633.717989   |   -633.532398   |   -633.718108
bh9_02_100TS   |   -633.643315   |   -633.457202   |   -633.642978
bh9_02_101P   |   -633.73083   |   -633.54302   |   -633.730971
bh9_02_101TS   |   -633.630578   |   -633.445181   |   -633.630175
bh9_02_102P   |   -633.717252   |   -633.531675   |   -633.717418
bh9_02_102R   |   -633.72444   |   -633.537279   |   -633.724697
bh9_02_102TS   |   -633.642471   |   -633.45645   |   -633.642264
bh9_02_103R   |   -633.719875   |   -633.532258   |   -633.719726
bh9_02_103TS   |   -633.640907   |   -633.455183   |   -633.640804
bh9_02_104P   |   -857.313119   |   -857.106176   |   -857.31363
bh9_02_104R   |   -857.260299   |   -857.052334   |   -857.259281
bh9_02_104TS   |   -857.23188   |   -857.025004   |   -857.231623
bh9_02_105R   |   -857.329459   |   -857.120209   |   -857.329763
bh9_02_105TS   |   -857.225979   |   -857.019087   |   -857.225908
bh9_02_106P   |   -800.046007   |   -799.819545   |   -800.045895
bh9_02_106R1   |   -491.201159   |   -491.058885   |   -491.200428
bh9_02_106R2   |   -308.850221   |   -308.756092   |   -308.849878
bh9_02_106TS   |   -799.970336   |   -799.742234   |   -799.970582
bh9_02_107P   |   -800.052802   |   -799.826888   |   -800.052697
bh9_02_108P   |   -800.059605   |   -799.83297   |   -800.06021
bh9_02_109P   |   -743.48966   |   -743.240131   |   -743.490255
bh9_02_109R   |   -743.481901   |   -743.238097   |   -743.482671
bh9_02_109TS   |   -743.367481   |   -743.126048   |   -743.367595
bh9_02_10P   |   -773.088147   |   -772.859144   |   -773.08836
bh9_02_10R   |   -773.071067   |   -772.833599   |   -773.071415
bh9_02_10TS   |   -772.987126   |   -772.755334   |   -772.987388
bh9_02_110P   |   -743.502916   |   -743.259588   |   -743.503108
bh9_02_111P   |   -347.88727   |   -347.782615   |   -347.887379
bh9_02_111R   |   -347.865352   |   -347.760164   |   -347.86599
bh9_02_111TS   |   -347.759678   |   -347.657575   |   -347.760199
bh9_02_112P   |   -935.023201   |   -934.749975   |   -935.023238
bh9_02_112R1   |   -626.17833   |   -625.989501   |   -626.177816
bh9_02_112TS   |   -934.945471   |   -934.670865   |   -934.945914
bh9_02_113P   |   -935.028321   |   -934.755581   |   -935.028287
bh9_02_114P   |   -935.034879   |   -934.761859   |   -935.035144
bh9_02_115TS   |   -934.945897   |   -934.671413   |   -934.946438
bh9_02_117P   |   -935.043968   |   -934.771103   |   -935.04447
bh9_02_118P   |   -1112.550563   |   -1112.221755   |   -1112.550334
bh9_02_118R   |   -1112.541683   |   -1112.205915   |   -1112.541394
bh9_02_118TS   |   -1112.4593   |   -1112.127737   |   -1112.459483
bh9_02_119P   |   -1112.559477   |   -1112.230813   |   -1112.559154
bh9_02_119R   |   -1112.534396   |   -1112.198819   |   -1112.53405
bh9_02_11P   |   -773.073136   |   -772.844178   |   -773.073309
bh9_02_11TS   |   -772.976899   |   -772.745631   |   -772.977526
bh9_02_120P   |   -1112.54988   |   -1112.220998   |   -1112.549526
bh9_02_120R   |   -1112.530712   |   -1112.195149   |   -1112.530479
bh9_02_120TS   |   -1112.457323   |   -1112.125819   |   -1112.457592
bh9_02_121P   |   -1112.573393   |   -1112.244522   |   -1112.573309
bh9_02_122P   |   -1204.304721   |   -1203.954279   |   -1204.304859
bh9_02_122R   |   -1204.298153   |   -1203.940541   |   -1204.298547
bh9_02_122TS   |   -1204.221456   |   -1203.867436   |   -1204.22187
bh9_02_123P   |   -1204.316486   |   -1203.965177   |   -1204.316471
bh9_02_124P   |   -657.93647   |   -657.745547   |   -657.936626
bh9_02_124R   |   -657.912335   |   -657.71544   |   -657.912487
bh9_02_124TS   |   -657.835281   |   -657.642169   |   -657.835811
bh9_02_125P   |   -657.934203   |   -657.743703   |   -657.934364
bh9_02_126TS   |   -1112.493112   |   -1112.164616   |   -1112.493
bh9_02_128P   |   -570.451032   |   -570.284785   |   -570.451432
bh9_02_128R   |   -570.435916   |   -570.269156   |   -570.4363
bh9_02_128TS   |   -570.35026   |   -570.18492   |   -570.350687
bh9_02_129P   |   -609.502295   |   -609.324188   |   -609.502741
bh9_02_129R   |   -609.497553   |   -609.318469   |   -609.498156
bh9_02_129TS   |   -609.405554   |   -609.227841   |   -609.406166
bh9_02_12R   |   -773.066686   |   -772.830024   |   -773.067009
bh9_02_130P   |   -836.24733   |   -835.998463   |   -836.24786
bh9_02_130R   |   -836.237708   |   -835.987518   |   -836.23811
bh9_02_130TS   |   -836.147663   |   -835.898754   |   -836.148214
bh9_02_131P   |   -646.182851   |   -645.998061   |   -646.182845
bh9_02_131R   |   -646.163272   |   -645.977821   |   -646.163092
bh9_02_131TS   |   -646.079456   |   -645.895517   |   -646.079412
bh9_02_132P   |   -685.234907   |   -685.038238   |   -685.234912
bh9_02_132R   |   -685.224851   |   -685.027093   |   -685.224882
bh9_02_132TS   |   -685.135544   |   -684.939315   |   -685.135648
bh9_02_133P   |   -911.981351   |   -911.713914   |   -911.981188
bh9_02_133R   |   -911.964772   |   -911.695982   |   -911.964453
bh9_02_133TS   |   -911.877789   |   -911.610451   |   -911.877823
bh9_02_134P   |   -268.951137   |   -268.866087   |   -268.951408
bh9_02_134R   |   -268.92148   |   -268.833627   |   -268.92156
bh9_02_134TS   |   -268.84047   |   -268.755944   |   -268.840278
bh9_02_135P   |   -644.35974   |   -644.159342   |   -644.359908
bh9_02_135R   |   -644.334686   |   -644.131102   |   -644.335095
bh9_02_135TS   |   -644.256718   |   -644.057201   |   -644.256649
bh9_02_136P   |   -383.755925   |   -383.639978   |   -383.7559
